Id,Level,Name,Skill_Text,SkillID,SkillEffectNum,SkillScriptPrefix,SkillScriptPostfix,DamageScript,AttackCount,CreateBuff,PVEDamageRadio,PVEStaticDam,PVEFloatSingingTime,PVEFixSingingTime,PVECoolTime,PVEGroupCoolTimeType,PVEGroupCoolTime,PVPDamageRadio,PVPStaticDam,PVPFloatSingingTime,PVPFixSingingTime,PVPCoolTime,PVPGroupCoolTimeType,PVPGroupCoolTime,LowRange,FarRange,HatredToTarget,HatredPercentToTarget,HatredToMe,HatredPercentToMe,SkillCost,SkillElementEnergy,BattleVehicle,EffectShape,EffectRange,BreakHiding,AshByLua,ConfirmScript,CostScript,CostDesc,SkillDescRep,CreateGroupBuff,Hatredcoefficient,SkillTriggerID,PVEConfigData,PVPConfigData,ServerUUIDData,CostSpiritSpheres,,,,,,
1200351901,1,普攻,词缀：复仇幽灵,1200351901,1,Affix/Affix_RevengeGhost_Attack,,CommonSkillCritCalc,1,,10000,0,0,0,1.5,0,0,10000,0,0,0,1.5,0,0,0,1.5,150,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_RevengeGhost_Attack|0|0|0,,,,,,,
1200351902,1,红线,词缀：复仇幽灵,1200351902,1,Affix/Affix_RevengeGhost_Staring,,DamageNil,1,5008901=10000,0,0,0,0,1.5,0,0,0,0,0,0,1.5,0,0,0,7,150,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_RevengeGhost_Staring|0|0|0,,,,,,,
1200352001,1,火焰之地释放,词缀：火焰之地,1200352001,1,Affix/Affix_HuoYanZhiDi_RongYanPenShe,,MagicSkillCalc,999|999,,30000|10000,0,0,0,60,0,0,30000|10000,0,0,0,60,0,0,0,20,0,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_HuoYanZhiDi_RongYanPenShe|0|0|0,,,,,,,
1200352101,1,冰霜之地释放,词缀：冰霜之地,1200352101,1,Affix/Affix_BingShuangZhiDi_ShuangDongShu,,MagicSkillCalc,999,,10000,0,0,0,60,0,0,10000,0,0,0,60,0,0,0,20,0,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_BingShuangZhiDi_ShuangDongShu|0|0|0,,,,,,,
1200352201,1,爆炸,词缀：爆炸,1200352201,1,Affix/Affix_BaoZha_BaoZhaUp,,MonsterBoom,999,,5000,0,0,0,6,0,0,5000,0,0,0,6,0,0,0,2,100,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_BaoZha_BaoZhaUp|0|0|0,,,,,,,
1200352301,1,咒术师,词缀：咒术师,1200352301,1,Affix/Affix_ZhouShuShi_Release,,MagicSkillCalc,1,5011601=10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_ZhouShuShi_Release|0|0|0,,,,,,,
1200352401,1,雷电牢笼,词缀：雷电牢笼,1200352401,1,Affix/Affix_ThunderPrison_Release,,MagicSkillCalc,999,,100000,0,0,0,9,0,0,10000,0,0,0,9,0,0,0,15,100,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_ThunderPrison_Release|0|0|0,,,,,,,
1200352501,1,召唤烧火棍,词缀：烧火棍,1200352501,1,Affix/Affix_MarioFireStick_Summon,,DamageNil,1,,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,15,100,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_MarioFireStick_Summon|0|0|0,,,,,,,
1200352502,1,烧火棍,词缀：烧火棍,1200352502,1,Affix/Affix_MarioFireStick_Release,,MonsterBoom,1,,1500,0,0,0,60,0,0,10000,0,0,0,60,0,0,0,15,100,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_MarioFireStick_Release|0|0|0,,,,,,,
1200352601,1,复仇幽灵con召唤兽,词缀：复仇幽灵,1200352601,1,Affix/Affix_RevengeGhost_Summon,,DamageNil,1,,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,2.5,150,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_RevengeGhost_Summon|0|0|0,,,,,,,
1200352701,1,地震,词缀：地震,1200352701,1,Affix/Affix_EarthQuake_Release,,PhysicalHit,999|999,5005101=10000|5013901=10000,8000|0,0,0,0,60,0,0,8000|0,0,0,0,60,0,0,0,2.5,150,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_EarthQuake_Release|0|0|0,,,,,,,
1200352801,1,雷霆,词缀：雷霆,1200352801,1,Affix/Affix_Thunder_Release,,MagicSkillCalc,999,5013801=10000,19000,0,0,0,60,0,0,0,0,0,0,60,0,0,0,2.5,150,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_Thunder_Release|0|0|0,,,,,,,
1200352901,1,炸弹波利con,词缀：复仇幽灵,1200352901,1,Affix/Affix_ZhaDanBoLi_Summon,,DamageNil,1,,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,2.5,150,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_ZhaDanBoLi_Summon|0|0|0,,,,,,,
1200353001,1,逝者之碑召唤怪物,词缀：逝者之碑,1200353001,1,Affix/Affix_ShiZheZhiBei_Summon,,DamageNil,1,,0,0,0,0,3600,0,0,0,0,0,0,60,0,0,0,2.5,150,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_ShiZheZhiBei_Summon|0|0|0,,,,,,,
1200353002,1,召唤逝者之碑,词缀：逝者之碑,1200353002,1,Affix/Affix_ShiZheZhiBei_Release,,DamageNil,1,,0,0,0,0,30,0,0,0,0,0,0,60,0,0,0,2.5,150,,,,,,0,0,0,,0,,,,,,,,,,Affix|Affix_ShiZheZhiBei_Release|0|0|0,,,,,,,
1200390101,1,灼烧爆炸,勋章：灼烧爆炸,1200390101,1,XunZhang/XunZhang_ZhuoShao_BaoZha,,MagicSkillCalc,999,,1500,0,0,0,10,0,0,1500,0,0,0,10,0,0,0,2.5,100,,,,,,0,0,0,,0,,,,,,,,,,XunZhang|XunZhang_ZhuoShao_BaoZha|0|0|0,,,,,,,
1200390102,2,灼烧爆炸,勋章：灼烧爆炸,1200390101,1,XunZhang/XunZhang_ZhuoShao_BaoZha,,MagicSkillCalc,999,,2000,0,0,0,10,0,0,2000,0,0,0,10,0,0,0,2.5,100,,,,,,0,0,0,,0,,,,,,,,,,XunZhang|XunZhang_ZhuoShao_BaoZha|0|0|0,,,,,,,
1200390103,3,灼烧爆炸,勋章：灼烧爆炸,1200390101,1,XunZhang/XunZhang_ZhuoShao_BaoZha,,MagicSkillCalc,999,,2500,0,0,0,10,0,0,2500,0,0,0,10,0,0,0,2.5,100,,,,,,0,0,0,,0,,,,,,,,,,XunZhang|XunZhang_ZhuoShao_BaoZha|0|0|0,,,,,,,
1200390104,4,灼烧爆炸,勋章：灼烧爆炸,1200390101,1,XunZhang/XunZhang_ZhuoShao_BaoZha,,MagicSkillCalc,999,,2700,0,0,0,10,0,0,2700,0,0,0,10,0,0,0,2.5,100,,,,,,0,0,0,,0,,,,,,,,,,XunZhang|XunZhang_ZhuoShao_BaoZha|0|0|0,,,,,,,
1200390105,5,灼烧爆炸,勋章：灼烧爆炸,1200390101,1,XunZhang/XunZhang_ZhuoShao_BaoZha,,MagicSkillCalc,999,,3000,0,0,0,10,0,0,3000,0,0,0,10,0,0,0,2.5,100,,,,,,0,0,0,,0,,,,,,,,,,XunZhang|XunZhang_ZhuoShao_BaoZha|0|0|0,,,,,,,
1200400101,1,风溅射,勋章：风溅射,1200400101,1,XunZhang/XunZhang_FengJianShe,,MagicSkillCalc,999,,3000,0,0,0,10,0,0,3000,0,0,0,10,0,0,0,2.5,100,,,,,,0,0,0,,0,,,,,,,,,,XunZhang|XunZhang_FengJianShe|0|0|0,,,,,,,
1200400102,2,风溅射,勋章：风溅射,1200400101,1,XunZhang/XunZhang_FengJianShe,,MagicSkillCalc,999,,4000,0,0,0,10,0,0,4000,0,0,0,10,0,0,0,2.5,100,,,,,,0,0,0,,0,,,,,,,,,,XunZhang|XunZhang_FengJianShe|0|0|0,,,,,,,
1200400103,3,风溅射,勋章：风溅射,1200400101,1,XunZhang/XunZhang_FengJianShe,,MagicSkillCalc,999,,5000,0,0,0,10,0,0,5000,0,0,0,10,0,0,0,2.5,100,,,,,,0,0,0,,0,,,,,,,,,,XunZhang|XunZhang_FengJianShe|0|0|0,,,,,,,
1200400104,4,风溅射,勋章：风溅射,1200400101,1,XunZhang/XunZhang_FengJianShe,,MagicSkillCalc,999,,5600,0,0,0,10,0,0,5600,0,0,0,10,0,0,0,2.5,100,,,,,,0,0,0,,0,,,,,,,,,,XunZhang|XunZhang_FengJianShe|0|0|0,,,,,,,
1200400105,5,风溅射,勋章：风溅射,1200400101,1,XunZhang/XunZhang_FengJianShe,,MagicSkillCalc,999,,6000,0,0,0,10,0,0,6000,0,0,0,10,0,0,0,2.5,100,,,,,,0,0,0,,0,,,,,,,,,,XunZhang|XunZhang_FengJianShe|0|0|0,,,,,,,
1210010101,1,1006：自爆,1006：自爆,1210010101,1,Belluz/Belluz_1006_Zibao,,BoomByHP,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1006_Zibao|0|0|0,,,,,,,
1210010102,1,1006：自爆,1006：自爆,1210010102,1,Belluz/Belluz_1006_Zibao,,BoomByHP,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1006_Zibao|0|0|0,,,,,,,
1210010103,1,1006：自爆,1006：自爆,1210010103,1,Belluz/Belluz_1006_Zibao,,BoomByHP,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1006_Zibao|0|0|0,,,,,,,
1210010104,1,1006：自爆,1006：自爆,1210010104,1,Belluz/Belluz_1006_Zibao,,BoomByHP,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1006_Zibao|0|0|0,,,,,,,
1210010105,1,1006：自爆,1006：自爆,1210010105,1,Belluz/Belluz_1006_Zibao,,BoomByHP,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1006_Zibao|0|0|0,,,,,,,
1210010106,1,1006：自爆,1006：自爆,1210010106,1,Belluz/Belluz_1006_Zibao,,BoomByHP,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1006_Zibao|0|0|0,,,,,,,
1210010107,1,1006：自爆,1006：自爆,1210010107,1,Belluz/Belluz_1006_Zibao,,BoomByHP,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1006_Zibao|0|0|0,,,,,,,
1210010108,1,1006：自爆,1006：自爆,1210010108,1,Belluz/Belluz_1006_Zibao,,BoomByHP,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1006_Zibao|0|0|0,,,,,,,
1210010109,1,1006：自爆,1006：自爆,1210010109,1,Belluz/Belluz_1006_Zibao,,BoomByHP,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1006_Zibao|0|0|0,,,,,,,
1210010110,1,1006：自爆,1006：自爆,1210010110,1,Belluz/Belluz_1006_Zibao,,BoomByHP,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1006_Zibao|0|0|0,,,,,,,
1210020101,1,1011：AOE召唤兽,1011：AOE召唤兽,1210020101,1,Belluz/Belluz_1011_AOE,,PhysicalSkillCalc,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1011_AOE|0|0|0,,,,,,,
1210020102,1,1011：AOE召唤兽,1011：AOE召唤兽,1210020102,1,Belluz/Belluz_1011_AOE,,PhysicalSkillCalc,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1011_AOE|0|0|0,,,,,,,
1210020103,1,1011：AOE召唤兽,1011：AOE召唤兽,1210020103,1,Belluz/Belluz_1011_AOE,,PhysicalSkillCalc,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1011_AOE|0|0|0,,,,,,,
1210020104,1,1011：AOE召唤兽,1011：AOE召唤兽,1210020104,1,Belluz/Belluz_1011_AOE,,PhysicalSkillCalc,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1011_AOE|0|0|0,,,,,,,
1210020105,1,1011：AOE召唤兽,1011：AOE召唤兽,1210020105,1,Belluz/Belluz_1011_AOE,,PhysicalSkillCalc,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1011_AOE|0|0|0,,,,,,,
1210020106,1,1011：AOE召唤兽,1011：AOE召唤兽,1210020106,1,Belluz/Belluz_1011_AOE,,PhysicalSkillCalc,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1011_AOE|0|0|0,,,,,,,
1210020107,1,1011：AOE召唤兽,1011：AOE召唤兽,1210020107,1,Belluz/Belluz_1011_AOE,,PhysicalSkillCalc,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1011_AOE|0|0|0,,,,,,,
1210020108,1,1011：AOE召唤兽,1011：AOE召唤兽,1210020108,1,Belluz/Belluz_1011_AOE,,PhysicalSkillCalc,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1011_AOE|0|0|0,,,,,,,
1210020109,1,1011：AOE召唤兽,1011：AOE召唤兽,1210020109,1,Belluz/Belluz_1011_AOE,,PhysicalSkillCalc,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1011_AOE|0|0|0,,,,,,,
1210020110,1,1011：AOE召唤兽,1011：AOE召唤兽,1210020110,1,Belluz/Belluz_1011_AOE,,PhysicalSkillCalc,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_1011_AOE|0|0|0,,,,,,,
1210030101,1,7009：召唤AOE召唤兽,7009：召唤AOE召唤兽,1210030101,1,Belluz/Belluz_7009_AOE,,PhysicalSkillCalc,999,,5000,0,0,0,10,0,0,5000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210030102,1,7009：召唤AOE召唤兽,7009：召唤AOE召唤兽,1210030102,1,Belluz/Belluz_7009_AOE,,PhysicalSkillCalc,999,,6000,0,0,0,10,0,0,6000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210030103,1,7009：召唤AOE召唤兽,7009：召唤AOE召唤兽,1210030103,1,Belluz/Belluz_7009_AOE,,PhysicalSkillCalc,999,,7000,0,0,0,10,0,0,7000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210030104,1,7009：召唤AOE召唤兽,7009：召唤AOE召唤兽,1210030104,1,Belluz/Belluz_7009_AOE,,PhysicalSkillCalc,999,,8000,0,0,0,10,0,0,8000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210030105,1,7009：召唤AOE召唤兽,7009：召唤AOE召唤兽,1210030105,1,Belluz/Belluz_7009_AOE,,PhysicalSkillCalc,999,,10000,0,0,0,10,0,0,10000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210030106,1,7009：召唤AOE召唤兽,7009：召唤AOE召唤兽,1210030106,1,Belluz/Belluz_7009_AOE,,PhysicalSkillCalc,999,,12000,0,0,0,10,0,0,12000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210030107,1,7009：召唤AOE召唤兽,7009：召唤AOE召唤兽,1210030107,1,Belluz/Belluz_7009_AOE,,PhysicalSkillCalc,999,,14000,0,0,0,10,0,0,14000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210030108,1,7009：召唤AOE召唤兽,7009：召唤AOE召唤兽,1210030108,1,Belluz/Belluz_7009_AOE,,PhysicalSkillCalc,999,,17000,0,0,0,10,0,0,17000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210030109,1,7009：召唤AOE召唤兽,7009：召唤AOE召唤兽,1210030109,1,Belluz/Belluz_7009_AOE,,PhysicalSkillCalc,999,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210030110,1,7009：召唤AOE召唤兽,7009：召唤AOE召唤兽,1210030110,1,Belluz/Belluz_7009_AOE,,PhysicalSkillCalc,999,,25000,0,0,0,10,0,0,25000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210040101,1,3028：释放怒雷强击1秒后生成一次AOE磁暴范围伤害，降低目标x%SP，10%概率造成定身,3028：释放怒雷强击1秒后生成一次AOE磁暴范围伤害，降低目标x%SP，10%概率造成定身,1210040101,1,Belluz/Belluz_3028_AOE,,Belluz3028AOE,999|999,6011101=10000|6011201=10000,10000|0,0,0,0,10,0,0,10000|0,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210050101,1,2510：召唤兽,2510：召唤兽,1210050101,1,Belluz/Belluz_2510_AOE,,GrandCross,10,,2000,0,0,0,10,0,0,2000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210050102,1,2510：召唤兽,2510：召唤兽,1210050102,1,Belluz/Belluz_2510_AOE,,GrandCross,10,,4000,0,0,0,10,0,0,4000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210050103,1,2510：召唤兽,2510：召唤兽,1210050103,1,Belluz/Belluz_2510_AOE,,GrandCross,10,,6000,0,0,0,10,0,0,6000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210050104,1,2510：召唤兽,2510：召唤兽,1210050104,1,Belluz/Belluz_2510_AOE,,GrandCross,10,,8000,0,0,0,10,0,0,8000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210050105,1,2510：召唤兽,2510：召唤兽,1210050105,1,Belluz/Belluz_2510_AOE,,GrandCross,10,,10000,0,0,0,10,0,0,10000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210050106,1,2510：召唤兽,2510：召唤兽,1210050106,1,Belluz/Belluz_2510_AOE,,GrandCross,10,,12000,0,0,0,10,0,0,12000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210050107,1,2510：召唤兽,2510：召唤兽,1210050107,1,Belluz/Belluz_2510_AOE,,GrandCross,10,,14000,0,0,0,10,0,0,14000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210050108,1,2510：召唤兽,2510：召唤兽,1210050108,1,Belluz/Belluz_2510_AOE,,GrandCross,10,,16000,0,0,0,10,0,0,16000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210050109,1,2510：召唤兽,2510：召唤兽,1210050109,1,Belluz/Belluz_2510_AOE,,GrandCross,10,,18000,0,0,0,10,0,0,18000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210050110,1,2510：召唤兽,2510：召唤兽,1210050110,1,Belluz/Belluz_2510_AOE,,GrandCross,10,,20000,0,0,0,10,0,0,20000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210060101,1,2511：召唤兽,2511：召唤兽,1210060101,1,Belluz/Belluz_2511_AOE,,DamageNil,10|10|10|10,,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210070101,1,2513：召唤兽,2512：召唤兽,1210070101,1,Belluz/Belluz_2512_AOE,,PhysicalSkillCalc,10,,5000,0,0,0,10,0,0,5000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210070102,1,2513：召唤兽,2512：召唤兽,1210070102,1,Belluz/Belluz_2512_AOE,,PhysicalSkillCalc,10,,6000,0,0,0,10,0,0,6000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210070103,1,2513：召唤兽,2512：召唤兽,1210070103,1,Belluz/Belluz_2512_AOE,,PhysicalSkillCalc,10,,7000,0,0,0,10,0,0,7000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210070104,1,2513：召唤兽,2512：召唤兽,1210070104,1,Belluz/Belluz_2512_AOE,,PhysicalSkillCalc,10,,8000,0,0,0,10,0,0,8000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210070105,1,2513：召唤兽,2512：召唤兽,1210070105,1,Belluz/Belluz_2512_AOE,,PhysicalSkillCalc,10,,9000,0,0,0,10,0,0,9000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210070106,1,2513：召唤兽,2512：召唤兽,1210070106,1,Belluz/Belluz_2512_AOE,,PhysicalSkillCalc,10,,10000,0,0,0,10,0,0,10000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210070107,1,2513：召唤兽,2512：召唤兽,1210070107,1,Belluz/Belluz_2512_AOE,,PhysicalSkillCalc,10,,11000,0,0,0,10,0,0,11000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210070108,1,2513：召唤兽,2512：召唤兽,1210070108,1,Belluz/Belluz_2512_AOE,,PhysicalSkillCalc,10,,12000,0,0,0,10,0,0,12000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210070109,1,2513：召唤兽,2512：召唤兽,1210070109,1,Belluz/Belluz_2512_AOE,,PhysicalSkillCalc,10,,13000,0,0,0,10,0,0,13000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210070110,1,2513：召唤兽,2512：召唤兽,1210070110,1,Belluz/Belluz_2512_AOE,,PhysicalSkillCalc,10,,15000,0,0,0,10,0,0,15000,0,0,0,10,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1210080101,1,2516：召唤兽,2516：召唤兽,1210080101,1,Belluz/Belluz_2516_AOE,,PhysicalSkillCalc,10,6014701=10000,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Belluz|Belluz_7009_AOE|0|0|0,,,,,,,
1213010101,1,贝鲁兹4008,贝鲁兹：4008召唤兽,1213010101,1,Belluz/Belluz_Summon4008_01,,ZhiYuShuMoNi,999,,5000,4,0,0,0,0,0,5000,,0,0,0,0,0,0,0,100,,,,,,0,0,0,,0,,,,,,0.75,,,,Belluz|Belluz_Summon4008_01|0|0|0,,,,,,,
1213010102,1,贝鲁兹4008,贝鲁兹：4008召唤兽,1213010102,1,Belluz/Belluz_Summon4008_01,,ZhiYuShuMoNi,999,,6000,4,0,0,0,0,0,6000,,0,0,0,0,0,0,0,100,,,,,,0,0,0,,0,,,,,,0.75,,,,Belluz|Belluz_Summon4008_01|0|0|0,,,,,,,
1213010103,1,贝鲁兹4008,贝鲁兹：4008召唤兽,1213010103,1,Belluz/Belluz_Summon4008_01,,ZhiYuShuMoNi,999,,7000,5,0,0,0,0,0,7000,,0,0,0,0,0,0,0,100,,,,,,0,0,0,,0,,,,,,0.75,,,,Belluz|Belluz_Summon4008_01|0|0|0,,,,,,,
1213010104,1,贝鲁兹4008,贝鲁兹：4008召唤兽,1213010104,1,Belluz/Belluz_Summon4008_01,,ZhiYuShuMoNi,999,,8000,6,0,0,0,0,0,8000,,0,0,0,0,0,0,0,100,,,,,,0,0,0,,0,,,,,,0.75,,,,Belluz|Belluz_Summon4008_01|0|0|0,,,,,,,
1213010105,1,贝鲁兹4008,贝鲁兹：4008召唤兽,1213010105,1,Belluz/Belluz_Summon4008_01,,ZhiYuShuMoNi,999,,9000,6,0,0,0,0,0,9000,,0,0,0,0,0,0,0,100,,,,,,0,0,0,,0,,,,,,0.75,,,,Belluz|Belluz_Summon4008_01|0|0|0,,,,,,,
1213010106,1,贝鲁兹4008,贝鲁兹：4008召唤兽,1213010106,1,Belluz/Belluz_Summon4008_01,,ZhiYuShuMoNi,999,,10000,7,0,0,0,0,0,10000,,0,0,0,0,0,0,0,100,,,,,,0,0,0,,0,,,,,,0.75,,,,Belluz|Belluz_Summon4008_01|0|0|0,,,,,,,
