ID,Comment,SceneType,GatheringNav,EventID,StageType,PublicSceneID,SceneCfgFile,SceneUnityFile,ViewType,ViewGridLen,SceneGridFile,SceneAIFile,LoadingTips,LoadingPic,SyncMode,LineRoleCount,RelationMode,SpecialRelation,BGM,EnvironmentSound,MapName,MapSize,MapSizeChange,MapOffset,MapEntryName,MiniMap,MiniMapName,MiniMapSize,CamDis,CamConfig,SceneEnterType,StartPos,StartFace,StartCamFace,IsStaticScene,ReviveType,IsUseItemRevive,ReviveCost,ReviveScenePosition,ReviveSceneFace,ReviveSceneCamera,LandPos,LandFace,LandCamFace,LineWarningRoleNum,LineThresholdRoleNum,LineRecycleRoleNum,Campmatching,IsNeedStore,Vehicle,VehicleFly,BattleVehicle,IsHudWordMask,FirstInCutscene,SceneUiId,CanAutoPath,RecommendLevel,EventTriggerPoint,TeamSyncInterval,MemberConfirm,ForceFollow,Forbid3D,CanMnMapNav,NotReconnect,MerceneryNotAllow,PetNotAllow,EnterCutSceneId,IsFAQImport,DynamicAttrType,HidingFriendlyCanSee,LocalizationArea,ParamKeys,ParamValues
4073,混沌的枷锁,3,0,0,5,,RO_FengYinMengLuoKe_S,sc_dungeon_fengyinmengluoke_001/sc_dungeon_fengyinmengluoke_001,1,,sc_dungeon_fengyinmengluoke_001,Dungeons_DiErCiFengYin_SceneAI_S,9,2,1,,0,,BGM_ForbiddenAnguish,,sc_dungeon_fengyinmengluoke_001|sc_dungeon_fengyinmengluoke_002,450|450,1.2=1.2|1.5=1.5,-165.5=-184.75|91=194,单人·混沌的枷锁,单人·混沌的枷锁,单人·混沌的枷锁,512,15,10,,346.48=65.76=321.78,0,180,0,2,0,,346.48=65.76=321.78|170.33=58.77=106.43,0|180,180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4080,夜袭普隆德拉,3,0,0,5,,RO_YeXiPuLongDeLa_EZ,sc_dungeon_pldlyuxi/sc_dungeon_pldlyuxi,1,,sc_dungeon_pldlyuxi,Dungeons_YeXiPuLongDeLa_Scene_EZ,1,2,1,,0,,BGM_MonasteryInDisguise,,sc_dungeon_pldlyuxi|sc_pldigong_001,490|490,0.74=1|0.74=1,118.5=11.2|118.5=11.2,剧情·夜袭普隆德拉,剧情·夜袭普隆德拉,剧情·夜袭普隆德拉,512,15,4,,94.9=0=59.17,0,180,0,2,0,,94.9=0=59.17|140.81=0=132.02|50.92=58.06=317.5|99.37=58.04=398.43,0|0|0|0,180|180|180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,160000,,,,,,
4081,夜袭普隆德拉,3,0,0,5,,RO_YeXiPuLongDeLa_H,sc_dungeon_pldlyuxi/sc_dungeon_pldlyuxi,1,,sc_dungeon_pldlyuxi,Dungeons_YeXiPuLongDeLa_Scene_H,9,2,1,,0,,BGM_MonasteryInDisguise,,sc_dungeon_pldlyuxi|sc_pldigong_001,490|490,0.74=1|0.74=1,118.5=11.2|118.5=11.2,试炼·夜袭普隆德拉,试炼·夜袭普隆德拉,试炼·夜袭普隆德拉,512,15,4,,94.9=0=59.17,0,180,0,2,0,,94.9=0=59.17|140.81=0=132.02|50.92=58.06=317.5|99.37=58.04=398.43,0|0|0|0,180|180|180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4082,夜袭普隆德拉,3,0,0,5,,RO_YeXiPuLongDeLa_H,sc_dungeon_pldlyuxi/sc_dungeon_pldlyuxi,1,,sc_dungeon_pldlyuxi,Dungeons_YeXiPuLongDeLa_Scene_H,9,2,1,,0,,BGM_MonasteryInDisguise,,sc_dungeon_pldlyuxi|sc_pldigong_001,490|490,0.74=1|0.74=1,118.5=11.2|118.5=11.2,挑战·夜袭普隆德拉,挑战·夜袭普隆德拉,挑战·夜袭普隆德拉,512,15,4,,94.9=0=59.17,0,180,0,2,0,,94.9=0=59.17|140.81=0=132.02|50.92=58.06=317.5|99.37=58.04=398.43,0|0|0|0,180|180|180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4083,夜袭普隆德拉,3,0,0,5,,RO_YeXiPuLongDeLa_S,sc_dungeon_pldlyuxi/sc_dungeon_pldlyuxi,1,,sc_dungeon_pldlyuxi,Dungeons_YeXiPuLongDeLa_Scene_S,9,2,1,,0,,BGM_MonasteryInDisguise,,sc_dungeon_pldlyuxi|sc_pldigong_001,490|490,0.74=1|0.74=1,118.5=11.2|118.5=11.2,单人·夜袭普隆德拉,单人·夜袭普隆德拉,单人·夜袭普隆德拉,512,15,4,,94.9=0=59.17,0,180,0,2,0,,94.9=0=59.17|140.81=0=132.02|50.92=58.06=317.5|99.37=58.04=398.43,0|0|0|0,180|180|180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4090,探秘哥布灵森林,3,0,0,5,,RO_TanMiGeBuLin_EZ,sc_dungeon_gebulindemimi/sc_dungeon_gebulindemimi,1,,sc_dungeon_gebulindemimi,Dungeons_TanMiGeBuLin_Scene_EZ,1,2,1,,0,3,BGM_Poison_GeBuLinSenLin,,sc_dungeon_gebulindemimi,300,1.2=1.2,-18=66,剧情·探秘哥布灵森林,剧情·探秘哥布灵森林,剧情·探秘哥布灵森林,512,15,4,,205.09=36.779=88.252,270,90,0,2,0,,205.09=36.779=88.252|172.35=36.76=113.68|132.53=36.76=149.38,270|90|270,90|270|90,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4091,探秘哥布灵森林,3,0,0,5,,RO_TanMiGeBuLin_H,sc_dungeon_gebulindemimi/sc_dungeon_gebulindemimi,1,,sc_dungeon_gebulindemimi,Dungeons_TanMiGeBuLin_Scene_H,1,2,1,,0,3,BGM_Poison_GeBuLinSenLin,,sc_dungeon_gebulindemimi,300,1.2=1.2,-18=66,试炼·探秘哥布灵森林,试炼·探秘哥布灵森林,试炼·探秘哥布灵森林,512,15,4,,198.34=36.76=88.4,270,90,0,2,0,,205.09=36.779=88.252|172.35=36.76=113.68|132.53=36.76=149.38,270|90|270,90|270|90,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4092,探秘哥布灵森林,3,0,0,5,,RO_TanMiGeBuLin_H,sc_dungeon_gebulindemimi/sc_dungeon_gebulindemimi,1,,sc_dungeon_gebulindemimi,Dungeons_TanMiGeBuLin_Scene_H,1,2,1,,0,3,BGM_Poison_GeBuLinSenLin,,sc_dungeon_gebulindemimi,300,1.2=1.2,-18=66,挑战·探秘哥布灵森林,挑战·探秘哥布灵森林,挑战·探秘哥布灵森林,512,15,4,,198.34=36.76=88.4,270,90,0,2,0,,205.09=36.779=88.252|172.35=36.76=113.68|132.53=36.76=149.38,270|90|270,90|270|90,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4110,时间的牢笼,3,0,0,5,,RO_ShiJianDeLaoLong_EZ,sc_dungeon_shijianlaolong_001/sc_dungeon_shijianlaolong_001,1,,sc_dungeon_shijianlaolong_001,Dungeons_ShiJianDeLaoLong_Scene_H,1,2,1,,0,,BGM_Poison_GeBuLinSenLin,,sc_dungeon_shijianlaolong_002|sc_dungeon_shijianlaolong_001|sc_dungeon_shijianlaolong_003,600|600|600,1.45=1.45|0.96=0.96|0.94=0.94,147=168|57=-134|-178=-37,剧情·时间的牢笼,剧情·时间的牢笼,剧情·时间的牢笼,512,15,14,,173.2=52=56.5,0,180,0,2,0,,173.2=52=56.5|108.42=52=499|273=56.13=178.5|319.82=54.73=498.85|534.23=188.84=151.5,0|0|0|0|0,0|0|0|0|0,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4111,时间的牢笼,3,0,0,5,,RO_ShiJianDeLaoLong_H,sc_dungeon_shijianlaolong_001/sc_dungeon_shijianlaolong_001,1,,sc_dungeon_shijianlaolong_001,Dungeons_ShiJianDeLaoLong_Scene_H,9,2,1,,0,,BGM_Poison_GeBuLinSenLin,,sc_dungeon_shijianlaolong_002|sc_dungeon_shijianlaolong_001|sc_dungeon_shijianlaolong_003,600|600|600,1.45=1.45|0.96=0.96|0.94=0.94,147=168|57=-134|-178=-37,试炼·时间的牢笼,试炼·时间的牢笼,试炼·时间的牢笼,512,15,14,,173.2=52=56.5,0,180,0,2,0,,173.2=52=56.5|108.42=52=499|273=56.13=178.5|319.82=54.73=498.85|534.23=188.84=151.5,0|0|0|0|0,0|0|0|0|0,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4112,时间的牢笼,3,0,0,5,,RO_ShiJianDeLaoLong_H,sc_dungeon_shijianlaolong_001/sc_dungeon_shijianlaolong_001,1,,sc_dungeon_shijianlaolong_001,Dungeons_ShiJianDeLaoLong_Scene_H,9,2,1,,0,,BGM_Poison_GeBuLinSenLin,,sc_dungeon_shijianlaolong_002|sc_dungeon_shijianlaolong_001|sc_dungeon_shijianlaolong_003,600|600|600,1.45=1.45|0.96=0.96|0.94=0.94,147=168|57=-134|-178=-37,挑战·时间的牢笼,挑战·时间的牢笼,挑战·时间的牢笼,512,15,14,,173.2=52=56.5,0,180,0,2,0,,173.2=52=56.5|108.42=52=499|273=56.13=178.5|319.82=54.73=498.85|534.23=188.84=151.5,0|0|0|0|0,0|0|0|0|0,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
7500,迷雾之森,3,0,0,5,,RO_Miwuzhisen,sc_dungeon_miwuzhisen_001/sc_dungeon_miwuzhisen_001,1,,sc_dungeon_miwuzhisen_001,Dungeons_MiWuZhiSen_SceneAI,2,2,1,,0,,BGM_Labyrinth_BeiSenMiGong,,sc_dungeon_miwuzhisen_001,357,1=1,0=0,,迷雾之森,,357,15,4,2,51.2=6.6=178.8,0,180,0,6,0,,51.2=6.6=178.8,180,0,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,1,,0,,,,,,,,
8000,躲避玩法,3,0,0,5,,RO_DuoBiWanFa_jingxiang1,sc_dungeon_duobiwanfa_001/sc_dungeon_duobiwanfa_001,1,,sc_dungeon_duobiwanfa_001,Dungeons_JingXiang_DuoBi_SceneAI,1,2,1,,0,,BGM_Adios,,sc_dungeon_duobiwanfa_001,100,,,,,,512,15,,,48.63=9.57=48.37,180,90,0,1,0,,48.63=9.57=48.37,180,,,0,0,1000,1200,800,,1,0,0,1,,,15,0,,,,1,,1,,,1,1,,,,,,,
8010,抢滩登陆,3,0,0,5,,RO_QiangTanDengLu_jingxiang1,sc_qiangtandenglu_001/sc_qiangtandenglu_001,1,,sc_qiangtandenglu_001,Dungeons_JingXiang_QiangTanDengLu_SceneAI,1,2,1,,0,,BGM_BrassyRoad,,sc_qiangtandenglu_001,160,,,,,,512,15,,,80.25=10.57=67.25,0,180,0,1,0,,80.25=10.57=67.25,180,,,0,0,1000,1200,800,,1,0,0,0,,,17,0,,,,1,,1,,,1,1,,,,,,,
5020,解开机关的办法,3,0,0,5,518,RO_Jinzita1_Jingxiang1,sc_jinzita2f_001/sc_jinzita2f_001,1,,sc_jinzita2f_001,Dungeons_JingXiang_jinzitaDouMao_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_jinzita2f_001,240,0.85=1,-5=-6,,金字塔1层,金字塔,512,15,,,93.99=30.67=65.26,180,180,0,2,0,,93.99=30.67=65.26,0,0,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5000,守护巡林者,3,0,0,5,8,RO_QiyuGoblinForest_JingXiang,sc_gebulinsenlin_001/sc_gebulinsenlin_001,1,,sc_gebulinsenlin_001,Dungeons_JingXiang_GoblinForest_SceneAI,1,2,1,,0,,BGM_Poison_GeBuLinSenLin,Ambience_Forest2,sc_gebulinsenlin_001,260,0.9=1.2,-4=-9,,守护巡林者,守护巡林者,512,15,,,132.58=1.76=122.04,0,180,0,1,0,,132.58=1.76=122.04,,,132.58=1.76=122.04,0,0,1000,1200,800,,1,1,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5001,守护斐杨正门,3,0,0,5,47,RO_QiyuFeiyang_JingXiang,sc_feiyang_001/sc_feiyang_001,1,,sc_feiyang_001,Dungeons_JingXiang_QiYuFeiyang_SceneAI,1,2,1,,0,,BGM_ThemeOfPayon_FeiYang,,sc_feiyang_001,270,1=1,-25=21,,守护斐杨正门,守护斐杨正门,512,15,,,183.46=15.98=79.57,0,180,0,1,0,,183.46=15.98=79.57,,,183.46=15.98=79.57,0,0,1000,1200,800,,1,1,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5002,精灵族的夙愿,3,0,0,5,520,RO_Jifengaota3_maoxian_jingxiang,sc_jifenta_003/sc_jifenta_003,1,,sc_jifenta_003,Dungeons_JingXiang_MaoXian_JiFenTaWeiJi_SceneAI,1,2,1,,0,,BGM_ThemeOfPayon_FeiYang,,sc_jifenta_003,275,0.88=1,-2=6,,精灵族的夙愿,精灵族的夙愿,512,15,,,206.19=29.64=90.38,180,0,0,1,0,,206.19=29.64=90.38,,,206.19=29.64=90.38,0,0,1000,1200,800,,1,1,0,1,,,2,0,,,,,,,,,0,,,,,,,,
5003,哈因里西遇袭,3,0,0,5,55,RO_Gucheng_Hayinlixi,sc_gucheng_001/sc_gucheng_001,1,,sc_gucheng_001,Dungeons_JingXiang_gucheng_cishahayinlixi_SceneAI,1,2,1,,0,,BGM_CursePain_GuCheng,,sc_gucheng_001,400,0.75=1,3=0,,哈因里西遇袭,哈因里西遇袭,512,15,,,157.81=21.61=181.53,92,0,0,1,0,,157.81=21.61=181.53,,,157.81=21.61=181.53,0,0,1000,1200,800,,1,1,0,1,,,2,0,,,,,,,,,0,,,,,,,,
5004,白骑士之殇,3,0,0,5,55,RO_JingXiang_Meimoxisiruqin,sc_gucheng_001/sc_gucheng_001,1,,sc_gucheng_001,Dungeons_JingXiang_gucheng_XiMoMeiSi_SceneAI,1,2,1,,0,,BGM_CursePain_GuCheng,,sc_gucheng_001,400,0.75=1,3=0,,希莫梅斯入侵,希莫梅斯入侵,512,15,,,85.29=20.01=226.13,2,180,0,1,0,,85.29=20.01=226.13,,,85.29=20.01=226.13,0,0,1000,1200,800,,1,0,0,0,,,2,0,,,,,,,,,1,1,,,,,,,
5005,逃脱计划,3,0,0,5,55,RO_JingXiang_Hayinlixi_taotuo,sc_gucheng_001/sc_gucheng_001,1,,sc_gucheng_001,Dungeons_JingXiang_gucheng_Hayinlixi_taotuo_SceneAI,1,2,1,,0,777,BGM_CursePain_GuCheng,,sc_gucheng_001,400,0.75=1,3=0,,逃脱计划,逃脱计划,512,15,,,195.58=20.01=105.96,2,0,0,1,0,,195.58=20.01=105.96,,,195.58=20.01=105.96,0,0,1000,1200,800,,1,0,0,0,,,2,0,,,,,,,,,1,1,,,,,,,
5006,水晶守护者,3,0,0,5,9,RO_JingXiang_MiYa_ShuiJingShouHu1,sc_yuchongxiagu_001/sc_yuchongxiagu_001,2,,sc_yuchongxiagu_001,Dungeons_JingXiang_MiYa_ShuiJingShouHu1,1,2,1,,0,,BGM_PampasUpas_YuChongXiaGu,Ambience_Canyon,sc_yuchongxiagu_001,280,0.8=1.2,3=2,,水晶守护者,水晶守护者,512,15,,,195.23=19.51=183.71,0,180,0,1,0,,195.23=19.51=183.71,,,195.23=19.51=183.71,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5007,水晶守护者,3,0,0,5,9,RO_JingXiang_MiYa_ShuiJingShouHu2,sc_yuchongxiagu_001/sc_yuchongxiagu_001,2,,sc_yuchongxiagu_001,Dungeons_JingXiang_MiYa_ShuiJingShouHu2,1,2,1,,0,,BGM_PampasUpas_YuChongXiaGu,Ambience_Canyon,sc_yuchongxiagu_001,280,0.8=1.2,3=2,,水晶守护者,水晶守护者,512,15,,,195.23=19.51=183.71,0,180,0,1,0,,195.23=19.51=183.71,,,195.23=19.51=183.71,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5008,狂暴的生命体,3,0,0,5,48,RO_JingXiang_BaLe_Kuangbao,sc_feiyangshulin_002/sc_feiyangshulin_002,2,,sc_feiyangshulin_002,Dungeons_JingXiang_BaLe_KuangBao,1,2,1,,0,,BGM_NanoEast_FeiYangShuLin,,sc_feiyangshulin_002,210,0.9=1,18=-6,,狂暴的生命体,狂暴的生命体,512,15,,,88.04=43.02=58.8,0,180,0,1,0,,88.04=43.02=58.8,,,88.04=43.02=58.8,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5009,回收生命体,3,0,0,5,48,RO_JingXiang_BaLe_huishou1,sc_feiyangshulin_002/sc_feiyangshulin_002,2,,sc_feiyangshulin_002,Dungeons_JingXiang_BaLe_HuiShou1,1,2,1,,0,,BGM_NanoEast_FeiYangShuLin,,sc_feiyangshulin_002,210,0.9=1,18=-6,,回收生命体I,回收生命体I,512,15,,,93.39=46.96=96.47,0,180,0,1,0,,93.39=46.96=96.47,,,93.39=46.96=96.47,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5010,回收生命体,3,0,0,5,48,RO_JingXiang_BaLe_huishou2,sc_feiyangshulin_002/sc_feiyangshulin_002,2,,sc_feiyangshulin_002,Dungeons_JingXiang_BaLe_HuiShou2,1,2,1,,0,,BGM_NanoEast_FeiYangShuLin,,sc_feiyangshulin_002,210,0.9=1,18=-6,,回收生命体II,回收生命体II,512,15,,,129.37=46.96=131.57,0,180,0,1,0,,129.37=46.96=131.57,,,129.37=46.96=131.57,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5011,疯狂的科学家,3,0,0,5,48,RO_JingXiang_BaLe_fengkuang,sc_feiyangshulin_002/sc_feiyangshulin_002,2,,sc_feiyangshulin_002,Dungeons_JingXiang_BaLe_FengKuang,1,2,1,,0,,BGM_NanoEast_FeiYangShuLin,,sc_feiyangshulin_002,210,0.9=1,18=-6,,疯狂的科学家,疯狂的科学家,512,15,,,76.32=46.96=153.32,0,180,0,1,0,,76.32=46.96=153.32,,,76.32=46.96=153.32,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5100,捕捉实验材料,3,0,0,5,17,RO_QuGanHeiShe_JingXiang,sc_huayuan_001/sc_huayuan_001,1,,sc_huayuan_001,Dungeons_Quganheishe_SceneAI,1,2,1,,0,,BGM_PeacefulForest_BeiMen,Ambience_Forest2,sc_huayuan_001,300,0.8=1,0=4,捕捉实验材料,捕捉实验材料,捕捉实验材料,512,15,,,135.19=37.71=139.70,0,180,0,1,0,,135.19=37.71=139.70,,,135.19=37.71=139.70,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5101,实验剑旗鱼枪,3,0,0,5,57,RO_JingXiang_ShiYanJianQiYuQiang,sc_xianzhedating_001/sc_xianzhedating_001,1,,sc_xianzhedating_001,Common_SceneAI_Default,1,2,1,,0,,BGM_DreadAndBold,,sc_xianzhedating_001,125,1=1,7=0,,贤者之间,贤者之间,512,15,,,60=10.03=65,180,0,0,1,0,,53.51=10.20=66.77,,,53.51=10.20=66.77,0,0,400,500,300,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5102,实验贪食鲔鱼锤,3,0,0,5,57,RO_JingXiang_ShiYanTanShiWeiYuChui,sc_xianzhedating_001/sc_xianzhedating_001,1,,sc_xianzhedating_001,Common_SceneAI_Default,1,2,1,,0,,BGM_DreadAndBold,,sc_xianzhedating_001,125,1=1,7=0,,贤者之间,贤者之间,512,15,,,60=10.03=65,180,0,0,1,0,,53.51=10.20=66.77,,,53.51=10.20=66.77,0,0,400,500,300,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5103,实验古老海龙杖,3,0,0,5,57,RO_JingXiang_ShiYanGuLaoHaiLongZhang,sc_xianzhedating_001/sc_xianzhedating_001,1,,sc_xianzhedating_001,Common_SceneAI_Default,1,2,1,,0,,BGM_DreadAndBold,,sc_xianzhedating_001,125,1=1,7=0,,贤者之间,贤者之间,512,15,,,60=10.03=65,180,0,0,1,0,,53.51=10.20=66.77,,,53.51=10.20=66.77,0,0,400,500,300,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5104,实验斑纹鳗鱼弓,3,0,0,5,57,RO_JingXiang_ShiYanBanWenManYuGong,sc_xianzhedating_001/sc_xianzhedating_001,1,,sc_xianzhedating_001,Common_SceneAI_Default,1,2,1,,0,,BGM_DreadAndBold,,sc_xianzhedating_001,125,1=1,7=0,,贤者之间,贤者之间,512,15,,,60=10.03=65,180,0,0,1,0,,53.51=10.20=66.77,,,53.51=10.20=66.77,0,0,400,500,300,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5105,实验章鱼大斧,3,0,0,5,57,RO_JingXiang_ShiYanZhangYuDaFu,sc_xianzhedating_001/sc_xianzhedating_001,1,,sc_xianzhedating_001,Common_SceneAI_Default,1,2,1,,0,,BGM_DreadAndBold,,sc_xianzhedating_001,125,1=1,7=0,,贤者之间,贤者之间,512,15,,,60=10.03=65,180,0,0,1,0,,53.51=10.20=66.77,,,53.51=10.20=66.77,0,0,400,500,300,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5106,实验竹荚鱼短剑,3,0,0,5,57,RO_JingXiang_ShiYanZhuJiaYuDuanJian,sc_xianzhedating_001/sc_xianzhedating_001,1,,sc_xianzhedating_001,Common_SceneAI_Default,1,2,1,,0,,BGM_DreadAndBold,,sc_xianzhedating_001,125,1=1,7=0,,贤者之间,贤者之间,512,15,,,60=10.03=65,180,0,0,1,0,,53.51=10.20=66.77,,,53.51=10.20=66.77,0,0,400,500,300,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
5107,实验尖刺河豚拳套,3,0,0,5,57,RO_JingXiang_ShiYanJiaCiHeTunQuanTao,sc_xianzhedating_001/sc_xianzhedating_001,1,,sc_xianzhedating_001,Common_SceneAI_Default,1,2,1,,0,,BGM_DreadAndBold,,sc_xianzhedating_001,125,1=1,7=0,,贤者之间,贤者之间,512,15,,,60=10.03=65,180,0,0,1,0,,53.51=10.20=66.77,,,53.51=10.20=66.77,0,0,400,500,300,,1,0,0,1,,,2,0,,,,,,,,,1,1,,,,,,,
10101,转职大厅疯兔,3,0,0,5,15,RO_Leyuantuan_shilian1,sc_zhuanzhidating_001/sc_zhuanzhidating_001,1,,sc_zhuanzhidating_001,Dungeons_JingXiang_LeYuanTuan_SceneAI,1,2,1,,0,,BGM_Plateau_JiFenBeiBu,,sc_zhuanzhidating_001,120,1=1,47=0,,乐园团,,512,15,,,43.71=4.29=42.90,0,180,0,1,0,,42.24=4.29=34.90,0,,,0,0,1000,1200,800,,1,0,0,1,,,2,0,,,,,,,,,,,,,,,,,
5021,操纵艾文的恶魔,3,0,0,5,61,RO_aiwentiaozhanchang,sc_tiaozhanchang_001/sc_tiaozhanchang_001,1,,sc_tiaozhanchang_001,Common_SceneAI_Default,1,2,1,,0,,BGM_DreadAndBold,,sc_tiaozhanchang_001,140,1=1,13=71,,挑战场,挑战场,512,15,,,63.79=10.92=54.07,90,90,0,1,0,,63.79=10.92=54.07,90,90,63.79=10.92=54.07,0,0,0,0,0,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
5022,击败野猪王,3,0,0,5,67,RO_yezhuwangshulinshenchu,sc_feiyangdongnan_001/sc_feiyangdongnan_001,1,,sc_feiyangdongnan_001,Common_SceneAI_Default,1,2,1,,0,,BGM_NanoEast_FeiYangShuLin,,sc_feiyangdongnan_001,350,0.8=1,22=-6,,斐扬树林深处,树林深处,512,15,,,138.58=45.36=94.75,0,180,0,1,0,,138.58=45.36=94.75,0,0,138.58=45.36=94.75,0,0,0,0,0,,1,0,0,1,,,2,0,,,,,,,,,0,,,,,,,,
5023,魔物伪装者,3,0,0,5,38,RO_JingXiang_MoWuWeiZhuangZhe1,sc_sukelatenanbu_001/sc_sukelatenanbu_001,1,,sc_sukelatenanbu_001,Common_SceneAI_Default,1,2,1,,0,,BGM_TaikosFury,Ambience_Desert_NoWind,sc_sukelatenanbu_001,220,0.9=1,-14=-3,苏克拉特南部,苏克拉特南部,苏克拉特南部,512,15,,,134.46=13.26=105.96,0,180,0,1,0,,134.46=13.26=105.96,180,180,,0,0,1000,1200,800,,1,1,0,1,,,2,0,,,,0,,,,,1,1,,,,,,,
5024,魔物伪装者,3,0,0,5,38,RO_JingXiang_MoWuWeiZhuangZhe2,sc_sukelatenanbu_001/sc_sukelatenanbu_001,1,,sc_sukelatenanbu_001,Common_SceneAI_Default,1,2,1,,0,,BGM_TaikosFury,Ambience_Desert_NoWind,sc_sukelatenanbu_001,220,0.9=1,-14=-3,苏克拉特南部,苏克拉特南部,苏克拉特南部,512,15,,,134.46=13.26=105.96,0,180,0,1,0,,134.46=13.26=105.96,180,180,,0,0,1000,1200,800,,1,1,0,1,,,2,0,,,,0,,,,,1,1,,,,,,,
5025,魔物伪装者,3,0,0,5,38,RO_JingXiang_MoWuWeiZhuangZhe3,sc_sukelatenanbu_001/sc_sukelatenanbu_001,1,,sc_sukelatenanbu_001,Common_SceneAI_Default,1,2,1,,0,,BGM_TaikosFury,Ambience_Desert_NoWind,sc_sukelatenanbu_001,220,0.9=1,-14=-3,苏克拉特南部,苏克拉特南部,苏克拉特南部,512,15,,,134.46=13.26=105.96,0,180,0,1,0,,134.46=13.26=105.96,180,180,,0,0,1000,1200,800,,1,1,0,1,,,2,0,,,,0,,,,,1,1,,,,,,,
5026,魔物伪装者,3,0,0,5,38,RO_JingXiang_MoWuWeiZhuangZhe4,sc_sukelatenanbu_001/sc_sukelatenanbu_001,1,,sc_sukelatenanbu_001,Common_SceneAI_Default,1,2,1,,0,,BGM_TaikosFury,Ambience_Desert_NoWind,sc_sukelatenanbu_001,220,0.9=1,-14=-3,苏克拉特南部,苏克拉特南部,苏克拉特南部,512,15,,,134.46=13.26=105.96,0,180,0,1,0,,134.46=13.26=105.96,180,180,,0,0,1000,1200,800,,1,1,0,1,,,2,0,,,,0,,,,,1,1,,,,,,,
5027,芋虫峡谷,3,0,0,5,9,RO_Yuchongxiagu_Jingxiang,sc_yuchongxiagu_001/sc_yuchongxiagu_001,2,7,sc_yuchongxiagu_001,Common_SceneAI_Default,1,2,1,,0,,BGM_PampasUpas_YuChongXiaGu,Ambience_Canyon,sc_yuchongxiagu_001,280,0.8=1.2,3=2,芋虫峡谷,芋虫峡谷,芋虫峡谷,512,15,,,118.06=6.20=118.69,0,180,0,1,0,,118.06=6.20=118.69,,,118.06=6.20=118.69,0,0,50,80,40,,1,1,0,1,,,2,0,,,,,,,,,,,,,,,,,
5028,克特森林,3,0,0,5,56,RO_Ketesenlin_Jingxiang2,sc_ketesenlin_001/sc_ketesenlin_001,2,7,sc_ketesenlin_001,Dungeons_CatVisit_SceneAI,1,2,1,,0,,BGM_NanoEast_FeiYangShuLin,,sc_ketesenlin_001,320,0.88=1,3=-6,克特森林,克特森林,克特森林,512,15,,,101.215=20=159.7,0,180,0,1,0,,101.215=20=159.7,0,0,,0,0,80,100,50,,1,1,0,1,,,2,0,,,,,,,,,,,,,,,,,
