Id,Name,Desc1,Desc,Desc2,DefaultEquipID,PresentID,PresentRatio,UnitSkillID,BornBuff,AI,IsCopyHatredList,AIStartTime,AIHeartInterval,AIHeartIntervalCombat,UnitTypeLevel,MonsterID,HatredBuildType,HatredDeleteType,ScreenLimit,SelfLimit,LimitType,LimitRadius,MobPVECoexistencelimit,MobPVPCoexistencelimit,FightTargetOffsetDegree,MiniMapIcon,BuffCanCall,UnitRace,UnitAttrType,UnitSize,MoveSpeed,ASPD,IsInitiative,HatredAway,HatredAwayStateDuration,Sight,HatredBuildAngle,HatredDetectionInterval,IgnoreDead,IgnoreHide,BodyDisappearTime,UnitLevel,DynamicAttr,AtkDef,STR,INT,AGI,VIT,DEX,LUK,BaseHP,BaseSP,BaseATK,BaseMATK,BaseDEF,BaseMDEF,HIT,FLEE,CRI,CRI_RES,WEAPON_ATK,WEAPON_MATK,DEF,MDEF,DEF_IGNORE,SheildIgnore,MDEF_IGNORE,BaseExp,JobExp,Award,StealAward,DropDoodad,BloodLineNum,MonsterDesc,IsCountData,DeadEffcet,IsDummy,CanChangeColor,HugeMonsterColliders,IsDynamicGroup,DefaultGroup,EntityShowScript,AlwaysShowOnMap,NotShowOnMap,IsShowInHandBook,IsFieldMonster,FeaturesDesc,OutViewMove,HatredAllience,EVO,CanFeelSkill,ElfId,AlwaysShowHud,IsFAQImport,DynamicAtk,DynamicHp,,,,,,
120003,恶灵,万圣节奇遇：恶灵侦探,万圣节奇遇恶灵,,,10228,2.2,1000936603=1|1000936602=1|1000936601=1|1000700201=1|1000936605=1,,Common_Monster_TaskMonster,,0,1.7,0.4,9,,,,,,,,,,,5,0,2,9,2,5.04,156,1,2=30,1500,8,,1000,0,0,2,60,,,62,55,26,30,91,5,31501,0,0,0,0,0,160,16,-1,0,160,16,64,27,30,0,,,,,,,1,,1,,,1,,,2,,,,0,0,,,,,,,,,,,,,,,,
120004,玛格丽特母亲,万圣节奇遇：恶灵侦探,万圣节奇遇恶灵,玛格丽特母亲,1140000,500205,1,1000933502=1|1000933504=1|1000933501=1,,Common_Monster_TaskMonster,,1,0.5,0.3,9,,,,,,,,,,,5,0,1,0,0,5.6,165,1,0=0,1500,30,,1000,1,0,2,60,,,5,15,3,12,35,20,108993,0,0,0,0,0,233,60,-1,0,246,27,64,27,30,0,,,,,,,1,,0,,,1,,,2,,,,,,,,,,,,1|2,,,,,,,,,
120005,捣乱的幽灵,万圣节奇遇：万圣节漫游指南,,白幽灵,,10104,1,1000110402=1=1=2000|1000110401=1=0=10000,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,2,8,2,5.04,102,1,2=15,1500,4,,1000,0,1,2,35,,,1,0,51,14,40,0,5138,0,0,0,0,0,228,-33,0,0,77,26,64,27,0,0,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120006,狂暴的幽灵,万圣节奇遇：诡异烛火,,白幽灵,,10104,1,1000110402=1=1=2000|1000110401=1=0=10000,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,2,8,2,5.04,102,1,2=15,1500,4,,1000,0,1,2,40,,,5,4,60,49,52,0,43407,0,0,0,0,0,216,-33,0,0,758,264,64,27,0,0,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120007,捣乱的幽灵,万圣节奇遇：万圣节漫游指南,,白幽灵,,10104,1,1000110402=1=1=2000|1000110401=1=0=10000,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,2,8,2,5.04,102,1,2=15,1500,4,,1000,0,1,2,35,,,1,0,51,14,40,0,5138,0,0,0,0,0,228,-33,0,0,77,26,64,27,0,0,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120008,沙漠劫匪,万圣节奇遇：紧急订单,,呆贼,100199,1050,1,500001=1,,Common_Monster_TaskMonster,,1,0.4,0.4,9,,,,,,,,,,,5,0,1,0,0,5.05,156,1,2=30,1500,6,,1000,0,0,2,40,,,12,6,15,8,30,30,8794,0,0,0,0,0,238,12,0,0,112,33,64,27,0,0,,,,,,,1,,1,,,1,,,2,,,,0,,,,,,,,,,,,,,,,,
120009,恶灵,万圣节奇遇：恶灵侦探,万圣节奇遇恶灵,,,10228,2.2,1000936603=1|1000936602=1|1000936601=1|1000700201=1|1000936605=1,,Common_Monster_TaskMonster,,0,1.7,0.4,9,,,,,,,,,,,5,0,2,9,2,5.04,156,1,2=30,1500,8,,1000,0,0,2,60,,,62,55,26,30,91,5,135007,0,0,0,0,0,160,16,-1,0,924,377,64,27,60,0,,,,,,,1,,1,,,1,,,2,,,,0,0,,,,,,,,,,,,,,,,
120010,南瓜先生,万圣节奇遇：万圣节漫游指南,南瓜先生,南瓜先生,,10185,1,1000122601=1=0=10000,929801=10000,,,1,1,1,0,,0,0,,,,,,,,5,0,8,2,2,5.6,136,0,2=30,1500,6,,1000,1,1,2,55,,,19,8,19,36,27,15,5668,0,0,0,0,0,0,0,0,0,110,127,57,16,0,0,,,,,,,5,,1,140021,,1,,,0,,,,,,,,,,,,,,,,,,,,,
120011,大嘴鸟,万圣节人文,,,,670020,1,1000109801=1=0=10000|1000109803=1=1=500|1000109804=1=1=500,3252401=10000,Common_NPC_XunLuo,,1,0.2,0.2,9,,,,,,,,,,,0,0,4,9,0,1.7,156,1,0=0,1500,2,,500,1,1,0,46,,,0,0,0,0,0,0,7998,0,0,0,0,0,93,31,0,0,62,43,0,0,0,0,,,,,,,1,,1,,,1,,,0,,,,,,,,,,,,1|2,,,,,,,,,
120012,狸猫,万圣节人文,,,,670018,1,,,Common_NPC_XunLuo,,1,0.2,0.2,9,,,,,,,,,,,0,0,4,9,0,3,156,1,0=0,1500,2,,500,1,1,0,46,,,0,0,0,0,0,0,7998,0,0,0,0,0,93,31,0,0,62,43,0,0,0,0,,,,,,,1,,1,,,1,,,0,,,,,,,,,,,,1|2,,,,,,,,,
120013,木乃伊,万圣节人文,,,,670019,0.7,,,Common_NPC_XunLuo,,1,0.2,0.2,9,,,,,,,,,,,0,0,4,9,0,2.9,156,1,0=0,1500,2,,500,1,1,0,46,,,0,0,0,0,0,0,7998,0,0,0,0,0,93,31,0,0,62,43,0,0,0,0,,,,,,,1,,1,,,1,,,0,,,,,,,,,,,,1|2,,,,,,,,,
120014,白幽灵,万圣节人文,,白幽灵,,10104,1,,3252301=10000|3311101=10000|3252401=10000,Dungeons_JingXiang_LingHunSuiPian_BaiYouLing,,1,1.7,0.4,0,,,,,,,,,,,0,0,2,8,2,5.04,102,1,2=30,1500,10,,1000,0,0,2,46,,,32,35,48,20,52,20,3297,0,0,0,0,0,23,55,0,0,131,56,20,40,0,0,,,,,,,1,,1,,,1,,,0,,,,,,,,,,,,,,,,,,,,,
120015,白幽灵,万圣节人文,,白幽灵,,10104,1,,3252301=10000|3311101=10000|3252401=10000,Dungeons_JingXiang_LingHunSuiPian_BaiYouLing,,1,1.7,0.4,0,,,,,,,,,,,0,0,2,8,2,5.04,102,1,2=30,1500,10,,1000,0,0,2,46,,,32,35,48,20,52,20,3297,0,0,0,0,0,23,55,0,0,131,56,20,40,0,0,,,,,,,1,,1,,,1,,,0,,,,,,,,,,,,,,,,,,,,,
120016,白幽灵,万圣节人文,,白幽灵,,10104,1,,3252301=10000|3311101=10000|3252401=10000,Dungeons_JingXiang_LingHunSuiPian_BaiYouLing,,1,1.7,0.4,0,,,,,,,,,,,0,0,2,8,2,5.04,102,1,2=30,1500,10,,1000,0,0,2,46,,,32,35,48,20,52,20,3297,0,0,0,0,0,23,55,0,0,131,56,20,40,0,0,,,,,,,1,,1,,,1,,,0,,,,,,,,,,,,,,,,,,,,,
120017,白幽灵,万圣节人文,,白幽灵,,10104,1,,3252301=10000|3311101=10000|3252401=10000,Dungeons_JingXiang_LingHunSuiPian_BaiYouLing,,1,1.7,0.4,0,,,,,,,,,,,0,0,2,8,2,5.04,102,1,2=30,1500,10,,1000,0,0,2,46,,,32,35,48,20,52,20,3297,0,0,0,0,0,23,55,0,0,131,56,20,40,0,0,,,,,,,1,,1,,,1,,,0,,,,,,,,,,,,,,,,,,,,,
120018,白幽灵,万圣节人文,,白幽灵,,10104,1,,3252301=10000|3311101=10000|3252401=10000,Dungeons_JingXiang_LingHunSuiPian_BaiYouLing,,1,1.7,0.4,0,,,,,,,,,,,0,0,2,8,2,5.04,102,1,2=30,1500,10,,1000,0,0,2,46,,,32,35,48,20,52,20,3297,0,0,0,0,0,23,55,0,0,131,56,20,40,0,0,,,,,,,1,,1,,,1,,,0,,,,,,,,,,,,,,,,,,,,,
120019,白幽灵,万圣节人文,,白幽灵,,10104,1,,3252301=10000|3311101=10000|3252401=10000,Dungeons_JingXiang_LingHunSuiPian_BaiYouLing,,1,1.7,0.4,0,,,,,,,,,,,0,0,2,8,2,5.04,102,1,2=30,1500,10,,1000,0,0,2,46,,,32,35,48,20,52,20,3297,0,0,0,0,0,23,55,0,0,131,56,20,40,0,0,,,,,,,1,,1,,,1,,,0,,,,,,,,,,,,,,,,,,,,,
120020,狂热的信徒,,奇遇任务-最后的王者,,1150019,30,1,1000933502=1|1000933504=1|1000933501=1,,Dungeons_JingXiang_KuiTanMiMiJiHui_JiaoTu,,1.5,1.7,0.4,9,,,,,,,,,,,5,0,1,0,0,2.6,140,1,2=30,1500,30,,1000,0,0,2,97,,,0,0,0,0,0,0,118781,0,0,0,0,0,174,0,0,0,319,765,0,0,85,34,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120021,哈因里西,,奇遇任务-最后的王者,,1150029,2020,1,1000933502=1|1000933504=1|1000933501=1,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,1,0,0,3.93,140,1,2=30,1500,6,,1000,0,0,2,97,,,0,0,0,0,0,0,678751,0,0,0,0,0,174,0,0,0,319,753,0,0,85,34,0,,,,,,1,,1,,,1,,,0,,,,,,,,,,,,,,,,,,,,,
120022,朗希尔德,,技能会发AI事件，谨慎复用,,1140007,670030,1,1012002201=1,950101=10000,Dungeons_JingXiang_SiLaoJueJing_LangXiErDe,,1,1.7,0.4,9,,,,,,,,,,,5,0,1,0,2,3.93,127,1,2=30,1500,6,,1000,0,0,2,15,,,1,3,3,8,2,5,67875,0,0,0,0,0,174,0,0,0,319,3031,0,0,85,34,0,,,,,,1,,1,,,1,,,0,,,,,,,,,,,,1|2,,,,,,,,,
120023,巴特士兵,,奇遇任务-最后的王者,,1140011,20,1,1002802701=1=0=5000|1002802702=1=1=500,,Dungeons_JingXiang_SiLaoJueJing_XiaoBing,,1,1.7,0.4,9,,,,,,,,,,,5,0,8,2,2,3,116,1,2=30,1500,40,,1000,0,0,2,6,,,1,5,5,5,12,5,101812,0,0,0,0,0,174,0,0,0,319,1056,0,0,85,34,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120024,巴特骑士,,奇遇任务-最后的王者,,1140008,1020,1,1012002401=1,,Dungeons_JingXiang_SiLaoJueJing_BaTeQiShi,,1,1.7,0.4,9,,,,,,,,,,,5,0,1,0,0,2.6,140,1,2=30,1500,6,,1000,0,0,2,97,,,0,0,0,0,0,0,339375,0,0,0,0,0,174,0,0,0,319,1892,0,0,85,34,0,,,,,,1,,1,,1,1,,,2,,,,,,,,,,,,,,,,,,,,,
120025,神秘小队队长,,奇遇任务-王前对决,,1140012,2021,1,1002802702=1|1002802701=1,3343701=10000|3320201=10000|950101=10000|3622201=10000,Dungeons_JingXiang_WangQianDuiJue_EnemyLeader,,2,1.7,0.4,0,,,,,,,,,,0,6,0,1,0,0,3.93,140,1,2=30,1500,20,,1000,0,0,35,97,,,0,0,0,0,0,0,339375,0,0,0,0,0,174,0,0,0,319,1892,0,0,85,34,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120026,神秘小队法师,,奇遇任务-王前对决,,1140016,2040,1,1012002601=1=0=5000|1002803301=1=1=500|1002802902=1=1=500,3343701=10000|3320201=10000|950101=10000|3622201=10000,Dungeons_JingXiang_WangQianDuiJue_EnemyCommon,,2,1.7,0.4,0,,,,,,,,,,,6,0,1,0,0,3.93,140,1,2=30,1500,20,,1000,0,0,35,97,,,0,0,0,0,0,0,169687,0,0,0,0,0,174,0,0,0,319,765,0,0,85,34,0,,,,,,1,,1,,,1,,,2,,,,,,,,120025,,,,,,,,,,,,,
120027,神秘小队牧师,,奇遇任务-王前对决,,1140015,2030,1,1012002701=1=0=5000|1002803901=1=1=200,3343701=10000|3320201=10000|3622201=10000,Dungeons_JingXiang_WangQianDuiJue_EnemyCommon,,2,1.7,0.4,0,,,,,,,,,,,6,0,1,0,0,3.93,140,1,2=30,1500,20,,1000,0,0,35,97,,,0,0,0,0,0,0,169687,0,0,0,0,0,174,0,0,0,319,765,0,0,85,34,0,,,,,,1,,1,,,1,,,2,,,,,,,,120025,,,,,,,,,,,,,
120028,神秘小队刺客,,奇遇任务-王前对决,,1140014,1050,1,1002802801=1=0=5000|1002802803=1=1=200|1002803601=1=1=200,3343701=10000|3320201=10000|3622201=10000,Dungeons_JingXiang_WangQianDuiJue_EnemyCommon,,2,1.7,0.4,0,,,,,,,,,,,6,0,1,0,0,3.93,140,1,2=30,1500,20,,1000,0,0,0,97,,,0,0,0,0,0,0,169687,0,0,0,0,0,174,0,0,0,319,765,0,0,85,34,0,,,,,,1,,1,,,1,,,2,,,,,,,,120025,,,,,,,,,,,,,
120029,神秘小队弓箭手,,奇遇任务-王前对决,,1140013,2061,1,1002802601=1=0=5000|1002802604=1=1=200,3343701=10000|3320201=10000|950101=10000|3622201=10000,Dungeons_JingXiang_WangQianDuiJue_EnemyCommon,,2,1.7,0.4,0,,,,,,,,,,15,6,0,1,0,0,3.93,140,1,2=30,1500,20,,1000,0,0,35,97,,,0,0,0,0,0,0,169687,0,0,0,0,0,174,0,0,0,319,765,0,0,85,34,0,,,,,,1,,1,,,1,,,2,,,,,,,,120025,,,,,,,,,,,,,
120030,朗希尔德,,奇遇任务-王前对决,,1140007,670030,1,1012003001=1=0=5000|1012003002=1=1=200|1012003003=1=1=500,950101=10000|3617101=10000,Dungeons_JingXiang_WangQianDuiJue_Friend,,4,1.7,0.4,9,,,,,,,,,,0,5,0,1,0,0,3.93,140,1,2=30,1500,20,,1000,0,0,2,97,,,0,0,0,0,0,0,678751,0,0,0,0,0,174,0,0,0,319,1038,0,0,85,34,0,,,,,,1,,1,,,1,,,0,,,,,,,,,,,,1,,,,,,,,,
120031,狼,圣诞奇遇-圣诞礼物,,狼,,10034,1,1000103401=1=0=10000,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,2,9,0,3.93,147,1,2=15,1500,15,,1000,0,0,2,40,,,27,15,24,30,33,5,3840,0,0,0,0,0,30,-24,0,0,35,47,0,0,0,0,0,,,,,,1,,1,,,1,,,2,,,,0,,,,,,,,,,,,,,,,,
120032,未知的魔物,圣诞奇遇-圣诞礼物,,胆小的礼物,,670032,1,1000103401=1=0=10000,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,0,1,2,3.93,152,1,2=15,1500,4,,1000,0,0,2,40,,,44,35,87,31,63,80,7462,0,0,0,0,0,29,-87,0,0,35,78,0,0,0,0,0,,,,,,1,,1,,,1,,,2,,,,0,,,,,,,,,,,,,,,,,
120033,保镖,圣诞奇遇-圣诞礼物,,保镖,100165,100006,1,310201=1|320103=5|320104=5|320108=10|320106=5|320107=5,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,1,0,0,5.05,140,1,2=60,1500,30,,1000,0,0,5,40,,,0,0,0,0,0,0,4710,0,0,0,0,0,60,0,0,0,35,61,0,0,0,0,0,,,,,,1,,1,,,1,,,2,,,,0,0,,,,,,,,,,,,,,,,
120034,,圣诞人文,波利,,,670064,0.5,,3252301=10000,Common_NPC_XunLuo,,1,1,1,9,,,,,,,,,,,0,0,1,0,0,4,0,0,2=30,1500,6,,1000,0,0,2,50,,,1000,1000,1000,1000,1000,1000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,0,,,1,,,0,,,,,,,,,,,,,,,,,,,,,
120035,,圣诞人文,小女孩,,,100022,1,,3252301=10000,Common_NPC_XunLuo,,1,1,1,9,,,,,,,,,,,0,0,1,0,0,4,0,0,2=30,1500,6,,1000,0,0,2,50,,,1000,1000,1000,1000,1000,1000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,0,,,1,,,0,,,,,,,,,,,,,,,,,,,,,
120036,教国士兵,,,,900004,220022,1,1000976101=1|1000976102=1,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,0,0,1,0,0,3.93,140,1,2=15,1500,80,,1000,0,0,2,60,,,0,0,0,0,0,0,11227,0,0,0,0,0,100,0,0,0,186,142,0,0,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120037,教国法师,,,精英怪,900002,220021,1,1000976002=1|1000976003=1|1000976001=1,3320201=10000|902601=10000|903501=10000|902001=10000,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,6,0,1,0,0,3.93,140,1,2=15,1500,15,,1000,0,0,2,60,,,0,0,0,0,0,0,37426,0,0,0,0,0,100,0,0,0,405,328,0,0,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120038,落魄巫师,获得米雅任务,,,1140035,670046,1,1012002601=1=0=5000|1002803301=1=1=500|1002802902=1=1=500,,Common_Monster_TaskMonster,,2,1.7,0.4,9,,,,,,,,,,,6,0,1,0,0,3.93,158,1,2=30,1500,20,,1000,0,0,35,40,,,0,0,0,0,0,0,6280,0,0,0,0,0,164,0,0,0,203,102,0,0,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120039,米雅,获得米雅任务,任务怪,,,9109,1,625001=1|625002=1,902001=10000,Common_Monster_TaskMonster,,0,0.4,0.2,9,,,,,,,,,,0,5,0,1,0,0,3.93,156,1,0=0,1500,30,,1000,0,0,2,100,,,0,0,0,0,0,0,6280,0,0,0,0,0,164,0,0,0,60,46,0,0,0,0,0,,,,,,1,,1,,,0,,,2,,,,,,,,,,,,2,,,,,,,,,
120040,狂暴野猫,丽芙进阶任务,,狂暴野猫,,10245,1,1000124001=1=0=10000|1000124002=1=1=2000,4511201=10000,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,0,1,2,6.6,147,0,2=15,1500,6,,1000,0,0,2,70,,,44,35,87,31,63,80,18069,0,0,0,0,0,153,-87,0,0,404,260,0,0,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120041,九尾狐,丽芙进阶任务,,九尾狐,,10193,3,1000124001=1=0=10000|1000124002=1=1=2000,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,0,3,0,5.04,140,1,2=15,1500,4,,1000,0,0,2,70,,,61,20,38,30,88,50,18058,0,0,0,0,0,124,-38,0,0,328,293,0,0,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120042,戴上护盾的生命体,巴尼米乐斯进阶任务,,,,9107,1,1002821001=1|1002821002=1,902001=10000|3661501=10000|3661401=10000|3661601=10000,Dungeons_Story_VanilmirthYiJie_Summon,,1,0.5,0.2,0,,,,,,,,,,,5,0,5,0,0,5,140,1,2=30,1500,20,,1000,0,0,2,70,,,0,0,0,0,0,0,109585,0,0,0,0,0,252,0,0,0,1510,773,0,0,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120043,卡拉蟹,群岛冒险下,,卡拉蟹,,11068,1,1000160303=1=0=10000|1000160301=1=1=1000|1000160302=1=1=1000,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,5,0,0,3.33,137,0,2=15,1500,4,,1000,0,0,2,105,,,26,35,19,40,31,25,241640,0,0,0,0,0,268,0,0,0,4819,1965,0,0,125,50,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120044,奈利虫,群岛冒险下,,奈利虫,,11070,1,1000160501=1=0=10000|1000160502=1=1=1000|1000160503=1=1=1000,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,5,0,0,2.6,135,1,2=15,1500,4,,1000,0,0,2,105,,,17,15,10,23,34,10,138080,0,0,0,0,0,268,0,0,0,1879,727,0,0,125,50,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120045,魔物守卫,群岛冒险下,,米杜沙,,11069,1,1000160401=1=0=10000|1000160402=1=1=1000|1000160403=1=1=1000|1000160404=1=1=1000,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,3,4,0,3.1,105,0,2=15,1500,4,,1000,0,0,2,105,,,24,5,5,10,30,15,241640,0,0,0,0,0,308,0,0,0,8793,3639,0,0,125,50,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120046,巡逻魔物,群岛冒险下,,钟乳巨石怪,,11067,1,1000160201=1=0=10000|1000160202=1=1=1000|1000160203=1=1=1000|1000160204=1=1=1000,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,1,0,2,3.33,147,0,2=15,1500,4,,1000,0,0,2,105,,,15,12,23,35,31,15,241640,0,0,0,0,0,308,0,0,0,8793,3639,0,0,125,50,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120047,恶灵,宠物幻境引导任务,,,,10228,2.2,1000936603=1|1000936602=1|1000936601=1|1000700201=1|1000936605=1,,Common_Monster_TaskMonster,,0,1.7,0.4,9,,,,,,,,,,,5,0,4,9,1,5.04,109,1,2=30,1500,8,,1000,0,0,2,40,,,62,55,26,30,76,5,13546,0,0,0,0,0,30,-26,0,0,35,250,0,0,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120048,邪骸士兵,宠物幻境引导任务,,邪骸士兵,,10140,1,1000114001=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,9,,,,,,,,,,,5,0,0,9,0,3.93,86,1,2=15,1500,4,,1000,0,0,2,40,,,14,5,10,32,29,3,3955,0,0,0,0,0,28,-10,0,0,35,77,0,0,0,0,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120049,邪骸俘虏,宠物幻境引导任务,,邪骸俘虏,,10145,1,1000114501=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,9,,,,,,,,,,,5,0,4,9,0,3.1,150,1,2=15,1500,4,,1000,0,0,2,60,,,55,27,38,24,6,30,15955,0,0,0,0,0,145,1,0,0,312,167,100,99,0,0,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120050,风魔巫师,宠物幻境引导任务,,风魔巫师BOSS,,10118,1.6,1000111801=1=0=10000,902601=10000,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,6,0,2,1,0,5.04,156,1,2=30,1500,6,,1000,0,0,2,77,,,0,0,0,0,0,0,146104,0,0,0,0,0,143,50,0,0,1172,1148,0,0,0,0,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120051,,气球1,周年庆装饰,,,600125,1,,3252401=10000|3450801=10000,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0=0,1500,0,,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,
120052,,气球2,周年庆装饰,,,600126,1,,3252401=10000|3450801=10000,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0=0,1500,0,,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,
120053,,气球3,周年庆装饰,,,600127,1,,3252401=10000|3450801=10000,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0=0,1500,0,,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,
120054,,气球4,周年庆装饰,,,600128,1,,3252401=10000|3450801=10000,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0=0,1500,0,,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,
120055,,气球5,周年庆装饰,,,600129,1,,3252401=10000|3450801=10000,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0=0,1500,0,,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,
120056,,蛋糕,周年庆装饰,,,670096,0.5,,3252401=10000|3450801=10000,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0=0,1500,0,,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,
120057,,礼盒1,周年庆装饰,,,670097,0.7,,3252401=10000|3450801=10000,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0=0,1500,0,,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,
120058,,礼盒2,周年庆装饰,,,670098,0.7,,3252401=10000|3450801=10000,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0=0,1500,0,,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,
120059,,礼盒3,周年庆装饰,,,670099,0.7,,3252401=10000|3450801=10000,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0=0,1500,0,,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,
120060,,礼盒3,周年庆装饰,,,670100,0.7,,3252401=10000|3450801=10000,,,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0=0,1500,0,,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,
120061,无赖,朱诺主线1,,,1180014,100006,1,310201=1|320103=5|320104=5|320108=10|320106=5|320107=5,,Common_Monster_TaskMonster,,2,1.7,0.4,9,,,,,,,,,,,6,0,1,3,0,3.93,158,1,2=30,1500,20,,1000,0,0,35,106,,,0,0,0,0,0,0,135247,0,0,0,0,0,269,0,0,0,1912,740,0,0,130,52,0,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
120062,神秘袭击者,朱诺主线1,,,1140012,2021,1,310201=1|320103=5|320104=5|320108=10|320106=5|320107=5,,Common_Monster_TaskMonster,,1,1.7,0.4,9,,,,,,,,,,,5,0,1,0,0,5.05,158,1,2=60,1500,30,,1000,0,0,5,106,,,0,0,0,0,0,0,135247,0,0,0,0,0,269,0,0,0,1654,631,0,0,130,52,0,,,,,,1,,1,,,1,,,2,,,,0,0,,,,,,,,,,,,,,,,
