Id,Name,Prefab,AudioPath,Atlas,Icon,BoundRadius,BoundHeight,IdleAnim,IdleFAnim,RunSpeed,RunPercent,IsLoopMoveAudio,BaseRunSpeed,RunAnim,RunFAnim,BeHitTime,BeHitAnim,BeHitRule,StunAnim,SingingAnim,DeadAnim,BornAnim,BornAnimTime,BeginFxID,BeginFxPoint,ClimbIdleAnim,ClimbUpAnim,ClimbDownAnim,ClimbLeftAnim,ClimbRightAnim,ClimbToIdleUpAnim,ClimbToIdleDownAnim,IdleToClimbUpAnim,IdleToClimbDownAnim,BornBuff,HugeMonsterColliders,OpenAnim,FreeStyleAnim,IdleComboAnim,AnimationFx
700007,异变市民2,NPC_M_GuaiYiShiMing02,,NpcIcon01,NPC_M_YanHua02.png,0.5,1,NPC_M_GuaiYiShiMing_Idle,0=NPC_M_GuaiYiShiMing_Idle,3,0,0,,NPC_M_GuaiYiShiMing_Run,NPC_M_GuaiYiShiMing_Run,0.1,NPC_M_GuaiYiShiMing_Hit,,,,NPC_M_GuaiYiShiMing_Die,,,,,,,,,,,,,,,,,,,
700008,异变市民3,NPC_M_GuaiYiShiMing03,,NpcIcon01,NPC_M_YanHua02.png,0.5,1,NPC_M_GuaiYiShiMing_Idle,0=NPC_M_GuaiYiShiMing_Idle,3,0,0,,NPC_M_GuaiYiShiMing_Run,NPC_M_GuaiYiShiMing_Run,0.1,NPC_M_GuaiYiShiMing_Hit,,,,NPC_M_GuaiYiShiMing_Die,,,,,,,,,,,,,,,,,,,
700009,梦罗克领主,Monster_FuShi,Monster/Monster_FuShi,MonsterIcon002,Monster_Fushi.png,0.5,1,Monster_FuShi_Death,0=Monster_FuShi_Death,,0,0,,Monster_FuShi_Run,Monster_FuShi_Run,0.1,Monster_FuShi_BeHit,,Monster_FuShi_Idle,Monster_FuShi_Idle,Monster_FuShi_Death,,,,,,,,,,,,,,,,,,,
810001,巴雷蒙德信徒服事男,Common_M_Default,,NpcIcon01,NPC_F_BaiNvWu.png,0.5,2,Acolyte_M_Idle,0=Acolyte_M_IdleF,4,0.1|0.6,0,4.5,Acolyte_M_Run,Acolyte_M_RunF,0.1,Acolyte_M_BeHit,,Acolyte_M_Stun,Acolyte_M_Skill_Singing_01_Hide,Acolyte_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
810002,巴雷蒙德信徒服事女,Common_F_Default,,,,0.5,2,Acolyte_F_Idle,0=Acolyte_F_IdleF,4,0.1|0.6,0,4.5,Acolyte_F_Run,Acolyte_F_RunF,0.1,Acolyte_F_BeHit,,Acolyte_F_Stun,Acolyte_F_Skill_Singing_01_Hide,Acolyte_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
810003,巴雷蒙德信徒法师男,Common_M_Default,,,,0.5,2,Magician_M_Idle,0=Magician_M_IdleF,4,0.1|0.6,0,4.5,Magician_M_Run,Magician_M_RunF,0.1,Magician_M_BeHit,,Magician_M_Stun,Magician_M_Skill_Singing_01_Stick,Magician_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
810004,巴雷蒙德信徒法师女,Common_F_Default,,,,0.5,2,Magician_F_Idle,0=Magician_F_IdleF,4,0.1|0.6,0,4.5,Magician_F_Run,Magician_F_RunF,0.1,Magician_F_BeHit,,Magician_F_Stun,Magician_F_Skill_Singing_01_Stick,Magician_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
810005,尸体男,Common_M_Default,,,,0.5,2,Swordman_M_Death_Loop,0=Swordman_M_IdleF,4,0.1|0.6,0,4.5,Swordman_M_Run,Swordman_M_RunF,0.1,Swordman_M_BeHit,,Swordman_M_Stun,Swordman_M_IdleF,Swordman_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
810006,尸体女,Common_F_Default,,,,0.5,2,Acolyte_F_Death,0=Acolyte_F_IdleF,4,0.1|0.6,0,4.5,Acolyte_F_Run,Acolyte_F_RunF,0.1,Acolyte_F_BeHit,,Acolyte_F_Stun,Acolyte_F_Skill_Singing_01_Hide,Acolyte_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
810007,鲁娜茵,Common_F_Default,,,,0.5,2,Priest_F_Idle,0=Priest_F_IdleF,4,0.1|0.6,0,4,Acolyte_F_Run,Acolyte_F_RunF,0.1,Acolyte_F_BeHit,,Acolyte_F_Stun,Priest_F_Skill_Singing_01_Stick,Acolyte_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
810008,罗埃尔,NPC_M_CangKuGuanLiYuan,,NpcIcon01,NPC_M_CangKuGuanLiYuan.png,0.5,2,NPC_M_CangKuGuanLiYuan_Idle,,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810009,铭铭,Common_F_Default,,,,0.5,2,NPC_F_Public04_Idle,0=NPC_F_Public04_Idle,,0,0,,Swordman_F_Run,Swordman_F_RunF,,,,,,,,,,,,,,,,,,,,,,,,,
810010,麦乐迪杰克,Common_M_Default,,,,0.5,2,Thief_M_Idle,0=Thief_M_IdleF,4,0.1|0.6,0,4,Thief_M_Run,Thief_M_RunF,0.1,Thief_M_BeHit,,Thief_M_Stun,Thief_M_IdleF,Thief_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
810011,亚依,Common_F_Default,,,,0.5,2,Blacksmith_F_Idle,0=WhiteSmith_F_IdleF,4,0.1|0.6,0,4,Merchant_F_Run,Merchant_F_RunF,0.1,Merchant_F_BeHit,,Merchant_F_Stun,Blacksmith_F_IdleF,Merchant_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
810012,来奇,Common_M_Default,,,,0.5,1,Acolyte_M_Idle,0=Acolyte_M_IdleF,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810013,抗议服事1男,Common_M_Default,,,,0.5,2,Acolyte_M_Idle,0=Acolyte_M_IdleF,4,0.1|0.6,0,4,Acolyte_M_Run,Acolyte_M_Run,,,,,,,,,,,,,,,,,,,,,,,,,
810014,抗议剑士2女,Common_F_Default,,,,0.5,2,Swordman_F_Idle,0=Swordman_F_IdleF,4,0.1|0.6,0,4,Swordman_F_Run,Swordman_F_Run,,,,,,,,,,,,,,,,,,,,,,,,,
810015,抗议服事3男,Common_M_Default,,,,0.5,2,Acolyte_M_Idle,0=Acolyte_M_IdleF,4,0.1|0.6,0,4,Acolyte_M_Run,Acolyte_M_Run,,,,,,,,,,,,,,,,,,,,,,,,,
810016,抗议服事4女,Common_F_Default,,,,0.5,2,Acolyte_F_Idle,0=Acolyte_F_IdleF,4,0.1|0.6,0,4,Acolyte_F_Run,Acolyte_F_Run,,,,,,,,,,,,,,,,,,,,,,,,,
810017,抗议剑士5男,Common_M_Default,,,,0.5,2,Swordman_M_Idle,0=Swordman_M_IdleF,4,0.1|0.6,0,4,Swordman_M_Run,Swordman_M_Run,,,,,,,,,,,,,,,,,,,,,,,,,
810018,抗议剑士6女,Common_F_Default,,,,0.5,2,Swordman_F_Idle,0=Swordman_F_IdleF,4,0.1|0.6,0,4,Swordman_F_Run,Swordman_F_Run,,,,,,,,,,,,,,,,,,,,,,,,,
810019,毕斯库斯,Common_M_Default,,,,0.5,1,NPC_M_Public07_Idle,0=NPC_M_Public07_Idle,3,0.1|0.6,0,4.5,Acolyte_M_Run,Acolyte_M_RunF,0.1,Acolyte_M_BeHit,,Acolyte_M_Stun,Acolyte_M_Skill_Singing_01_Hide,Acolyte_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
810020,拉乐西斯受伤全套,Common_M_Default,,,,0.5,2,NPC_M_LaLeXiSi_ShouShang_Idle,0=NPC_M_LaLeXiSi_ShouShang_Idle,5,0,0,4.5,NPC_M_LaLeXiSi_ShouShang_Run,NPC_M_LaLeXiSi_ShouShang_Run,0.1,NPC_M_LaLeXiSi_BeHit,,Thief_F_Stun,,NPC_M_LaLeXiSi_Death,,,,,,,,,,,,,,,,,,,
810021,拉乐西斯受伤坐,Common_M_Default,,,,0.5,2,Common_M_ShouShangZuo,0=NPC_M_LaLeXiSi_IdleF,5,0,0,4.5,NPC_M_LaLeXiSi_RunF,NPC_M_LaLeXiSi_RunF,0.1,NPC_M_LaLeXiSi_BeHit,,Thief_F_Stun,,NPC_M_LaLeXiSi_Death,,,,,,,,,,,,,,,,,,,
810022,古娜头白女巫,Common_F_Default,,,,0.5,2,Knight_F_Idle,0=Knight_F_IdleF,4,0.1|0.6,0,4,Swordman_F_Run,Swordman_F_RunF,0.1,Swordman_F_BeHit,,Swordman_F_Stun,Knight_F_IdleF,Swordman_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
810023,梦罗克领主,NPC_M_MengLuoKeLingZhu,,NpcIcon01,NPC_M_MengLuoKeLingZhu.png,0.5,2,NPC_M_MengLuoKeLingZhu_Idle,0=NPC_M_MengLuoKeLingZhu_Idle,4.6,0.1|0.6,0,4,Magician_M_Run,Magician_M_RunF,0.1,Magician_M_BeHit,,Magician_M_Stun,HighWizard_M_Skill_Singing_01_Stick,Magician_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
810024,领主女儿,NPC_F_LingZhuNvEr,,NpcIcon01,NPC_F_LingZhuNvEr.png,0.5,2,NPC_F_LingZhuNvEr_Idle,0=NPC_F_LingZhuNvEr_Idle,4,0.1|0.6,0,4,NPC_F_LingZhuNvEr_Run,NPC_F_LingZhuNvEr_Run,0.1,NPC_F_LingZhuNvEr_Stun,,NPC_F_LingZhuNvEr_Stun,,NPC_F_LingZhuNvEr_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
810025,领主女儿被束缚,NPC_F_LingZhuNvEr,,NpcIcon01,NPC_F_LingZhuNvEr.png,0.5,2,NPC_F_LingZhuNvEr_BeiShuFu,0=NPC_F_LingZhuNvEr_BeiShuFu,4,0.1|0.6,0,4,NPC_F_LingZhuNvEr_Run,NPC_F_LingZhuNvEr_Run,0.1,NPC_F_LingZhuNvEr_Stun,,NPC_F_LingZhuNvEr_Stun,,NPC_F_LingZhuNvEr_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
810026,罗埃尔,Common_M_Default,,,,0.5,2,NPC_M_LuoAiEr_Idle,0=NPC_M_LuoAiEr_Idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800001,莫拉比,Common_M_Default,,,,0.5,2,Hunter_M_Idle,0=Hunter_M_IdleF,4,0,0,4.5,Archer_M_Run,Archer_M_RunF,0.1,Archer_M_BeHit,,Archer_M_Stun,Hunter_M_IdleF,Archer_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
800002,驯兽猎人,Common_F_Default,,,,0.5,2,Hunter_F_Idle,0=Hunter_F_IdleF,4,0,0,4.5,Archer_F_Run,Archer_F_RunF,0.1,Archer_F_BeHit,,Archer_F_Stun,Hunter_F_IdleF,Archer_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
800003,麻略佳娜,Common_F_Default,,,,0.5,2,Assassin_F_Idle,0=Assassin_F_IdleF,4,0,0,4.5,Thief_F_Run,Thief_F_RunF,0.1,Thief_F_BeHit,,Thief_F_Stun,Assassin_F_IdleF,Thief_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
800004,福格斯,Common_M_Default,,,,0.5,2,Blacksmith_M_Idle,0=Blacksmith_M_IdleF,4,0,0,4.5,Merchant_M_Run,Merchant_M_RunF,0.1,Merchant_M_BeHit,,Merchant_M_Stun,Blacksmith_M_IdleF,Merchant_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
800009,赛依连,Common_M_Default,,,,0.5,2,Swordman_M_Idle,0=LordKnight_M_IdleF,4,0,0,4.5,Swordman_M_Run,Swordman_M_RunF,0.1,Swordman_M_BeHit,,Swordman_M_Stun,LordKnight_M_IdleF,Swordman_M_Death,,,,,,,,,,,,,,,,,,,
800010,树,Item_Collect_Dashu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800011,圣水盆,Item_Collect_ShenShuiPeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800012,次元波动,Item_Collect_YiShiXianChang_001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800013,书本,Item_Collect_ShuBenXuanZhuan01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800014,黑店演员,Common_M_Default,NPC/NPC_M_Ailiusi,,,0.5,1,NPC_M_Public01_Idle,0=Common_QuanJi_Idle,3,0,0,,Swordman_M_Run,Swordman_M_Run,0.1,,,,,,,,,,,,,,,,,,,,,,,,
800015,白女巫,NPC_F_BaiNvWu,NPC/NPC_F_BaiNvWu,NpcIcon01,NPC_F_BaiNvWu.png,0.5,1,NPC_F_BaiNvWu_Idle,0=NPC_F_BaiNvWu_Idle,3,0,0,,NPC_F_BaiNvWu_Run,NPC_F_BaiNvWu_Run,0.1,NPC_F_BaiNvWu_BeHit,,,NPC_F_BaiNvWu_Release,NPC_F_BaiNvWu_Death,,,,,,,,,,,,,,,,,,,
800016,火元素阿格尼,Monster_HuoJingLing,,NpcIcon01,NPC_HuoJingLing.png,0.5,1,Monster_HuoJingLing_Idle,0=Monster_HuoJingLing_Idle,3,0,0,,Monster_HuoJingLing_Run,Monster_HuoJingLing_Run,0.1,Monster_HuoJingLing_BeHit,,,Monster_HuoJingLing_Idle,,Monster_HuoJingLing_ChuSheng,,,,,,,,,,,,,,,,,,
800017,水元素阿库娅,Monster_ShuiJingLing,,NpcIcon01,NPC_ShuiJingLing.png,0.5,1,Monster_ShuiJingLing_Idle,0=Monster_ShuiJingLing_Idle,3,0,0,,Monster_ShuiJingLing_Run,Monster_ShuiJingLing_Run,0.1,Monster_ShuiJingLing_BeHit,,,,,Monster_ShuiJingLing_ChuSheng,,,,,,,,,,,,,,,,,,
800018,风元素梵图斯,Monster_FengJingLing,,NpcIcon01,NPC_FengJingLing.png,0.5,1,Monster_FengJingLing_Idle,0=Monster_FengJingLing_Idle,3,0,0,,Monster_FengJingLing_Run,Monster_FengJingLing_Run,0.1,Monster_FengJingLing_BeHit,,,,,Monster_FengJingLing_ChuSheng,,,,,,,,,,,,,,,,,,
800019,地元素泰拉,Monster_TuJingLing,,NpcIcon01,NPC_TuJingLing.png,0.5,1,Monster_TuJingLing_Idle,0=Monster_TuJingLing_Idle,3,0,0,,Monster_TuJingLing_Run,Monster_TuJingLing_Run,0.1,Monster_TuJingLing_BeHit,,,,,Monster_TuJingLing_ChuSheng,,,,,,,,,,,,,,,,,,
800025,贝拉,Common_F_Default,NPC_F_DaoJuShangRen,,,0.5,2,Common_M_ShouShangZuo,0=Common_M_ShouShangZuo,,,,,Novice_F_Run,Novice_F_Run,,,,,,,,,,,,,,,,,,,,,,,,,
800026,弓箭手（男）,Common_M_Default,,,,0.5,2,Archer_M_Idle,0=Archer_M_Idle,,,,,Novice_M_Run,Novice_M_Run,,,,,,,,,,,,,,,,,,,,,,,,,
800027,巴雷蒙德（副本用）,Common_M_Default,,,,0.5,2,NPC_M_Public07_Idle,0=NPC_M_Public07_Idle,,,,,Acolyte_M_Run,Acolyte_M_RunF,,Acolyte_M_BeHit,,Acolyte_M_Stun,Acolyte_M_Skill_Singing_01_Hide,Acolyte_M_Death,,,,,,,,,,,,,,,,,,,
800028,古娜复制人A,Common_F_Default,,NpcIcon01,NPC_Guna.png,0.5,2,Swordman_F_Idle,0=Swordman_F_IdleF,5,0,0,,Novice_M_Walk,Swordman_F_RunF,0.1,Swordman_F_BeHit,,Swordman_F_Stun,Swordman_F_IdleF,Swordman_F_Death,,,,,,,,,,,,,,,,,,,
800029,古娜复制人B,Common_F_Default,,NpcIcon01,NPC_Guna.png,0.5,2,Swordman_F_Idle,0=Swordman_F_IdleF,5,0,0,,Novice_M_Walk,Swordman_F_RunF,0.1,Swordman_F_BeHit,,Swordman_F_Stun,Swordman_F_IdleF,Swordman_F_Death,,,,,,,,,,,,,,,,,,,
800030,骑士团成员,Common_M_Default,Player/Swordman,,,0.5,2,Swordman_M_Idle,0=Swordman_M_IdleF,5,0,0,,Swordman_M_Run,Swordman_M_RunF,0.1,Swordman_M_BeHit,,Swordman_M_Stun,Swordman_M_IdleF,Swordman_M_Death,,,,,,,,,,,,,,,,,,,
800031,骑士团成员,Common_M_Default,Player/Swordman,,,0.5,2,Swordman_M_Idle,0=Swordman_M_IdleF,5,0,0,,Swordman_M_Run,Swordman_M_RunF,0.1,Swordman_M_BeHit,,Swordman_M_Stun,Swordman_M_IdleF,Swordman_M_Death,,,,,,,,,,,,,,,,,,,
800032,白衣修士,Common_M_Default,,,,0.5,2,Priest_M_Idle,0=Priest_M_IdleF,4,0.1|0.6,0,4.5,Acolyte_M_Run,Acolyte_M_RunF,0.1,Acolyte_M_BeHit,,Acolyte_M_Stun,Priest_M_Skill_Singing_01_Stick,Acolyte_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
800033,塔姬乌丝,Common_F_Default,,,,0.5,2,Wizard_F_Idle,0=Wizard_F_IdleF,,,,,Magician_F_Run,,,,,,,,,,,,,,,,,,,,,,,,,,
800034,黑衣修士,Common_M_Default,,,,0.5,2,Common_M_HeiYiRen_Idle,0=Common_M_HeiYiRen_Idle,4,0.1|0.6,0,4.5,Common_M_HeiYiRen_Idle,Common_M_HeiYiRen_Idle,0.1,Acolyte_M_BeHit,,Acolyte_M_Stun,Priest_M_Skill_Singing_01_Stick,Acolyte_M_Death,Common_M_HeiYiRen_Born,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
800035,古娜复制人（站立自毁）,Common_F_Default,,NpcIcon01,NPC_Guna.png,0.5,2,Swordman_F_Idle,0=Swordman_F_IdleF,5,0,0,,Novice_M_Walk,Swordman_F_RunF,0.1,Swordman_F_BeHit,,Swordman_F_Stun,Swordman_F_IdleF,Acolyte_F_IdleF,,,,,,,,,,,,,,,,,,,
800044,露希尔,Common_F_Default,,,,0.5,2,Common_M_ShouShangZuo,0=Common_M_ShouShangZuo,5,0,0,,Thief_F_Run,Thief_F_RunF,0.1,Thief_F_BeHit,,Thief_F_Stun,,Thief_F_Death,,,,,,,,,,,,,,,,,,,
800045,拉乐西斯,Common_M_Default,,,,0.5,2,NPC_M_LaLeXiSi_IdleF,0=NPC_M_LaLeXiSi_IdleF,5,0,0,,NPC_M_LaLeXiSi_RunF,NPC_M_LaLeXiSi_RunF,0.1,NPC_M_LaLeXiSi_BeHit,,Thief_F_Stun,,NPC_M_LaLeXiSi_Death,,,,,,,,,,,,,,,,,,,
800046,卡努,NPC_M_KaNu,,,,0.5,2,NPC_M_KaNu_Idle,0=NPC_M_KaNu_Idle,5,0,0,,NPC_M_KaNu_Walk,NPC_M_KaNu_Run,0.1,NPC_M_KaNu_BeHit,,Thief_F_Stun,,NPC_M_KaNu_Death,,,,,,,,,,,,,,,,,,,
800047,小店商人,Common_F_Default,NPC/NPC_F_XiaoDianShangRen,,,0.5,1,NPC_F_Public03_Idle,0=NPC_F_Public03_Idle,,,,,Fashion_F_JieHunLiFu_Walk,Fashion_F_JieHunLiFu_Walk,0.1,,,,,,,,,,,,,,,,,,,,,,,,
800048,拉乐西斯（受伤）,Common_M_Default,,,,0.5,2,NPC_M_LaLeXiSi_ShouShang_Run,0=NPC_M_LaLeXiSi_ShouShang_Run,5,0,0,,NPC_M_LaLeXiSi_ShouShang_Run,NPC_M_LaLeXiSi_ShouShang_Run,0.1,NPC_M_LaLeXiSi_BeHit,,Thief_F_Stun,,NPC_M_LaLeXiSi_Death,,,,,,,,,,,,,,,,,,,
800049,拉乐西斯01,Fx_Cutscene_LaLeXiSi_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800050,拉乐西斯02,Fx_Cutscene_LaLeXiSi_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800051,拉乐西斯03,Fx_Cutscene_LaLeXiSi_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800052,拉乐西斯04,Fx_Cutscene_LaLeXiSi_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800053,成修妖道,Monster_YaoDao,Monster/Monster_YaoDao,MonsterIcon003,Monster_YaoDao.png,0.5,1,Monster_YaoDao_Idle,0=Monster_YaoDao_Idle,,0,0,,Monster_YaoDao_Run,Monster_YaoDao_Run,0.1,Monster_YaoDao_BeHit,,Monster_YaoDao_Idle,Monster_YaoDao_Idle,Monster_YaoDao_Death,,,,,,,,,,,,,,,,,,,
800054,妖道成修entity,Common_M_Default,NPC/NPC_M_DaKongShi,,,0.5,1,NPC_M_Public01_Idle,0=NPC_M_Public01_Idle,,,,,Swordman_M_Run,Swordman_M_Run,0.1,,,,,,,,,,,,,,,,,,,,,,,,
800055,路人甲,Common_F_Default,,,,0.5,2,NPC_F_Public01_Idle,0=NPC_F_Public01_Idle,5,0,0,,Novice_F_Run,Novice_F_Run,,,,,,,,,,,,,,,,,,,,,,,,,
800056,卖肉商人,Common_M_Default,NPC/NPC_M_HuKeLian,,,0.5,2,NPC_M_Public02_Idle,,3,0,0,,Novice_M_Run,Novice_M_Run,,,,,,,,,,,,,,,,,,,,,,,,,
800057,魔化巴雷蒙德,NPC_M_MoHuaBaLeiMengDe,,NpcIcon01,NPC_M_Varmunt(1).png,0.5,2,NPC_M_MoHuaBaLeiMengDe_Idle,0=NPC_M_MoHuaBaLeiMengDe_Idle,,,,,NPC_M_MoHuaBaLeiMengDe_Run,NPC_M_MoHuaBaLeiMengDe_Run,,NPC_M_MoHuaBaLeiMengDe_BeHit,,NPC_M_MoHuaBaLeiMengDe_Idle,NPC_M_MoHuaBaLeiMengDe_Idle,NPC_M_MoHuaBaLeiMengDe_Death,,,,,,,,,,,,,,,,,,,
800058,古娜研究大厅巴雷蒙德,Common_M_Default,,,,0.5,2,NPC_M_BaLeiMengDeLuo_Idle,0=NPC_M_BaLeiMengDeLuo_Idle,,,,,Common_M_ZuiPaoZhe_Walk,Common_M_ZuiPaoZhe_Walk,,,,,,,,,,,,,,,,,,,,,,,,,
800059,Varmunt,Common_M_Default,,,,0.5,2,NPC_M_Public07_Idle,0=NPC_M_Public07_Idle,,,,,Magician_M_Run,Magician_M_Run,,,,,,,,,,,,,,,,,,,,,,,,,
800060,装备商人,Common_M_Default,NPC/NPC_M_ZhuangBeiShangRen,,,0.5,1,NPC_M_Public01_Idle,0=NPC_M_Public01_Idle,,,,,Novice_M_Run,Novice_M_Run,0.1,,,,,,,,,,,,,,,,,,,,,,,,
