Profession,STR,INT,AGI,DEX,VIT,LUK
流派,力量,智力,敏捷,灵巧,体力,幸运
58|700022,1,1,52,64,3,1
59|700022,1,1,54,64,3,1
60|700022,1,1,56,64,3,1
61|700022,1,1,57,65,3,1
62|700022,1,1,58,66,3,1
63|700022,1,1,59,67,3,1
64|700022,1,1,59,68,5,1
65|700022,1,1,59,70,5,1
66|700022,1,1,60,71,5,1
67|700022,1,1,61,71,9,1
68|700022,1,1,63,71,9,1
69|700022,1,1,65,71,9,1
70|700022,1,1,67,71,9,1
71|700022,1,1,68,72,9,1
72|700022,1,1,69,73,9,1
73|700022,1,1,69,74,9,1
74|700022,1,1,69,76,9,1
75|700022,1,1,69,78,9,1
76|700022,1,1,69,80,9,1
77|700022,1,1,69,82,9,1
78|700022,1,1,69,84,9,1
79|700022,1,1,70,85,9,1
80|700022,1,1,72,85,9,1
81|700022,1,1,73,86,9,1
82|700022,1,1,74,87,9,1
83|700022,1,1,75,88,9,1
84|700022,1,1,76,89,9,1
85|700022,1,1,78,89,9,1
86|700022,1,1,79,90,9,1
87|700022,1,1,80,91,9,1
88|700022,1,1,82,91,9,1
89|700022,1,1,84,91,9,1
90|700022,1,1,86,91,9,1
91|700022,1,1,87,92,9,1
92|700022,1,1,88,93,9,1
93|700022,1,1,89,94,9,1
94|700022,1,1,89,95,11,1
95|700022,1,1,89,97,11,1
96|700022,1,1,89,99,11,1
97|700022,1,1,91,99,12,1
98|700022,1,1,93,99,12,1
99|700022,1,1,95,99,12,1
100|700022,1,1,97,99,12,1
101|700022,1,1,98,99,16,1
102|700022,1,2,99,99,19,1
103|700022,1,6,99,99,21,5
104|700022,1,8,99,99,24,8
105|700022,1,10,99,99,28,9
106|700022,1,10,99,99,33,9
107|700022,1,10,99,99,37,10
108|700022,1,13,99,99,38,13
109|700022,1,16,99,99,39,16
110|700022,1,19,99,99,40,18
111|700022,1,20,99,99,43,19
112|700022,1,20,99,99,47,19
113|700022,1,21,99,99,49,21
114|700022,1,22,99,99,52,21
115|700022,1,25,99,99,52,24
116|700022,1,27,99,99,53,26
117|700022,1,28,99,99,56,26
118|700022,1,30,99,99,57,28
119|700022,1,30,99,99,59,30
120|700022,1,30,99,99,62,30
121|700022,1,31,99,99,64,31
122|700022,1,31,99,99,67,31
123|700022,1,32,99,99,69,32
124|700022,1,35,99,99,69,34
125|700022,1,37,99,99,69,37
126|700022,1,39,99,99,70,38
127|700022,1,40,99,99,71,40
128|700022,1,41,99,99,73,40
129|700022,1,41,99,99,75,41
130|700022,1,41,99,99,78,41
131|700022,1,42,99,99,80,41
132|700022,1,42,99,99,82,42
133|700022,1,43,99,99,84,42
134|700022,1,43,99,99,86,43
135|700022,1,44,99,99,88,43
136|700022,1,44,99,99,90,44
137|700022,2,46,99,99,90,46
138|700022,3,48,99,99,90,48
139|700022,4,50,99,99,91,48
140|700022,5,50,99,99,92,50
141|700022,6,51,99,99,93,51
142|700022,7,52,99,99,94,52
143|700022,7,53,99,99,95,53
144|700022,7,54,99,99,97,53
145|700022,8,55,99,99,98,54
146|700022,8,56,99,99,99,55
147|700022,10,57,99,99,99,57
148|700022,10,60,99,99,99,58
149|700022,13,60,99,99,99,60
150|700022,16,61,99,99,99,61
151|700022,17,63,99,99,99,62
152|700022,18,65,99,99,99,64
153|700022,19,66,99,99,99,66
154|700022,20,67,99,99,99,67
155|700022,21,70,99,99,99,67
156|700022,21,70,99,99,99,70
157|700022,22,72,99,99,99,71
158|700022,22,73,99,99,99,73
159|700022,22,75,99,99,99,74
160|700022,22,76,99,99,99,76
161|700022,23,78,99,99,99,77
162|700022,23,80,99,99,99,78
163|700022,23,81,99,99,99,80
164|700022,25,82,99,99,99,81
165|700022,25,83,99,99,99,83
166|700022,27,84,99,99,99,84
167|700022,27,86,99,99,99,85
168|700022,29,87,99,99,99,86
169|700022,29,88,99,99,99,88
170|700022,30,90,99,99,99,88
171|700022,30,91,99,99,99,90
172|700022,31,92,99,99,99,91
173|700022,31,93,99,99,99,93
174|700022,32,94,99,99,99,94
175|700022,32,96,99,99,99,95
176|700022,33,97,99,99,99,96
177|700022,33,98,99,99,99,98
178|700022,38,98,99,99,99,98
179|700022,43,98,99,99,99,98
180|700022,47,98,99,99,99,98
181|700022,52,98,99,99,99,98
182|700022,56,98,99,99,99,98
183|700022,60,98,99,99,99,98
184|700022,64,98,99,99,99,98
185|700022,67,98,99,99,99,98
186|700022,71,98,99,99,99,98
187|700022,74,98,99,99,99,98
188|700022,77,98,99,99,99,98
189|700022,81,98,99,99,99,98
190|700022,83,99,99,99,99,98
191|700022,85,99,99,99,99,99
192|700022,88,99,99,99,99,99
193|700022,91,99,99,99,99,99
194|700022,93,99,99,99,99,99
195|700022,96,99,99,99,99,99
196|700022,97,99,99,99,99,99
197|700022,98,99,99,99,99,99
198|700022,99,99,99,99,99,99
199|700022,99,99,99,99,99,99
200|700022,99,99,99,99,99,99
1|700014,1,1,1,1,1,1
2|700014,1,1,1,2,1,1
3|700014,1,1,1,4,1,1
4|700014,1,1,1,5,1,1
5|700014,1,1,1,7,1,1
6|700014,1,1,1,9,1,1
7|700014,1,1,3,9,1,1
8|700014,1,1,5,9,1,1
9|700014,1,1,7,9,1,1
10|700014,1,1,9,9,1,1
11|700014,1,1,10,24,1,1
12|700014,1,1,10,25,1,1
13|700014,1,1,12,25,1,1
14|700014,1,1,12,26,1,1
15|700014,1,1,14,26,1,1
16|700014,1,1,16,26,1,1
17|700014,1,1,18,26,1,1
18|700014,1,1,18,27,1,1
19|700014,1,1,18,29,1,1
20|700014,1,1,18,30,1,1
21|700014,1,1,19,31,1,1
22|700014,1,1,19,32,1,1
23|700014,1,1,20,33,1,1
24|700014,1,1,20,34,1,1
25|700014,1,1,21,35,1,1
26|700014,1,1,23,35,1,1
27|700014,1,1,25,35,1,1
28|700014,1,1,27,35,1,1
29|700014,1,1,29,35,1,1
30|700014,1,1,29,36,1,1
31|700014,1,1,29,38,1,1
32|700014,1,1,29,40,1,1
33|700014,1,1,29,41,1,1
34|700014,1,1,29,43,1,1
35|700014,1,1,29,44,1,1
36|700014,1,1,29,46,1,1
37|700014,1,1,30,47,1,1
38|700014,1,1,32,47,1,1
39|700014,1,1,34,47,1,1
40|700014,1,1,36,47,1,1
41|700014,1,1,37,48,1,1
42|700014,1,1,38,49,1,1
43|700014,1,1,40,49,1,1
44|700014,1,1,40,50,1,1
45|700014,1,1,40,52,1,1
46|700014,1,1,41,53,1,1
47|700014,1,1,43,53,1,1
48|700014,1,1,45,53,1,1
49|700014,1,1,47,53,1,1
50|700014,1,1,49,53,1,1
51|700014,1,1,49,54,2,1
52|700014,1,1,49,56,2,1
53|700014,1,1,49,58,2,1
54|700014,1,1,49,60,2,1
55|700014,1,1,49,61,3,1
56|700014,1,1,49,63,3,1
57|700014,1,1,50,64,3,1
58|700014,1,1,52,64,3,1
59|700014,1,1,54,64,3,1
60|700014,1,1,56,64,3,1
61|700014,1,1,57,65,3,1
62|700014,1,1,58,66,3,1
63|700014,1,1,59,67,3,1
64|700014,1,1,59,68,5,1
65|700014,1,1,59,70,5,1
66|700014,1,1,60,71,5,1
67|700014,1,1,61,71,9,1
68|700014,1,1,63,71,9,1
69|700014,1,1,65,71,9,1
70|700014,1,1,67,71,9,1
71|700014,1,1,68,72,9,1
72|700014,1,1,69,73,9,1
73|700014,1,1,69,74,9,1
74|700014,1,1,69,76,9,1
75|700014,1,1,69,78,9,1
76|700014,1,1,69,80,9,1
77|700014,1,1,69,82,9,1
78|700014,1,1,69,84,9,1
79|700014,1,1,70,85,9,1
80|700014,1,1,72,85,9,1
81|700014,1,1,73,86,9,1
82|700014,1,1,74,87,9,1
83|700014,1,1,75,88,9,1
84|700014,1,1,76,89,9,1
85|700014,1,1,78,89,9,1
86|700014,1,1,79,90,9,1
87|700014,1,1,80,91,9,1
88|700014,1,1,82,91,9,1
89|700014,1,1,84,91,9,1
90|700014,1,1,86,91,9,1
91|700014,1,1,87,92,9,1
92|700014,1,1,88,93,9,1
93|700014,1,1,89,94,9,1
94|700014,1,1,89,95,11,1
95|700014,1,1,89,97,11,1
96|700014,1,1,89,99,11,1
97|700014,1,1,91,99,12,1
98|700014,1,1,93,99,12,1
99|700014,1,1,95,99,12,1
100|700014,1,1,97,99,12,1
101|700014,1,1,98,99,16,1
102|700014,1,2,99,99,19,1
103|700014,1,6,99,99,21,5
104|700014,1,8,99,99,24,8
105|700014,1,10,99,99,28,9
106|700014,1,10,99,99,33,9
107|700014,1,10,99,99,37,10
108|700014,1,13,99,99,38,13
109|700014,1,16,99,99,39,16
110|700014,1,19,99,99,40,18
111|700014,1,20,99,99,43,19
112|700014,1,20,99,99,47,19
113|700014,1,21,99,99,49,21
114|700014,1,22,99,99,52,21
115|700014,1,25,99,99,52,24
116|700014,1,27,99,99,53,26
117|700014,1,28,99,99,56,26
118|700014,1,30,99,99,57,28
119|700014,1,30,99,99,59,30
120|700014,1,30,99,99,62,30
121|700014,1,31,99,99,64,31
122|700014,1,31,99,99,67,31
123|700014,1,32,99,99,69,32
124|700014,1,35,99,99,69,34
125|700014,1,37,99,99,69,37
126|700014,1,39,99,99,70,38
127|700014,1,40,99,99,71,40
128|700014,1,41,99,99,73,40
129|700014,1,41,99,99,75,41
130|700014,1,41,99,99,78,41
131|700014,1,42,99,99,80,41
132|700014,1,42,99,99,82,42
133|700014,1,43,99,99,84,42
134|700014,1,43,99,99,86,43
135|700014,1,44,99,99,88,43
136|700014,1,44,99,99,90,44
137|700014,2,46,99,99,90,46
138|700014,3,48,99,99,90,48
139|700014,4,50,99,99,91,48
140|700014,5,50,99,99,92,50
141|700014,6,51,99,99,93,51
142|700014,7,52,99,99,94,52
143|700014,7,53,99,99,95,53
144|700014,7,54,99,99,97,53
145|700014,8,55,99,99,98,54
146|700014,8,56,99,99,99,55
147|700014,10,57,99,99,99,57
148|700014,10,60,99,99,99,58
149|700014,13,60,99,99,99,60
150|700014,16,61,99,99,99,61
151|700014,17,63,99,99,99,62
152|700014,18,65,99,99,99,64
153|700014,19,66,99,99,99,66
154|700014,20,67,99,99,99,67
155|700014,21,70,99,99,99,67
156|700014,21,70,99,99,99,70
157|700014,22,72,99,99,99,71
158|700014,22,73,99,99,99,73
159|700014,22,75,99,99,99,74
160|700014,22,76,99,99,99,76
161|700014,23,78,99,99,99,77
162|700014,23,80,99,99,99,78
163|700014,23,81,99,99,99,80
164|700014,25,82,99,99,99,81
165|700014,25,83,99,99,99,83
166|700014,27,84,99,99,99,84
167|700014,27,86,99,99,99,85
168|700014,29,87,99,99,99,86
169|700014,29,88,99,99,99,88
170|700014,30,90,99,99,99,88
171|700014,30,91,99,99,99,90
172|700014,31,92,99,99,99,91
173|700014,31,93,99,99,99,93
174|700014,32,94,99,99,99,94
175|700014,32,96,99,99,99,95
176|700014,33,97,99,99,99,96
177|700014,33,98,99,99,99,98
178|700014,38,98,99,99,99,98
179|700014,43,98,99,99,99,98
180|700014,47,98,99,99,99,98
181|700014,52,98,99,99,99,98
182|700014,56,98,99,99,99,98
183|700014,60,98,99,99,99,98
184|700014,64,98,99,99,99,98
185|700014,67,98,99,99,99,98
186|700014,71,98,99,99,99,98
187|700014,74,98,99,99,99,98
188|700014,77,98,99,99,99,98
189|700014,81,98,99,99,99,98
190|700014,83,99,99,99,99,98
191|700014,85,99,99,99,99,99
192|700014,88,99,99,99,99,99
193|700014,91,99,99,99,99,99
194|700014,93,99,99,99,99,99
195|700014,96,99,99,99,99,99
196|700014,97,99,99,99,99,99
197|700014,98,99,99,99,99,99
198|700014,99,99,99,99,99,99
199|700014,99,99,99,99,99,99
200|700014,99,99,99,99,99,99
1|700024,1,1,1,1,1,1
2|700024,1,1,1,2,1,1
3|700024,1,1,1,4,1,1
4|700024,1,1,1,5,1,1
5|700024,1,1,1,7,1,1
6|700024,1,1,1,9,1,1
7|700024,1,1,3,9,1,1
8|700024,1,1,5,9,1,1
9|700024,1,1,7,9,1,1
10|700024,1,1,9,9,1,1
11|700024,1,1,10,24,1,1
12|700024,1,1,10,25,1,1
13|700024,1,1,12,25,1,1
14|700024,1,1,12,26,1,1
15|700024,1,1,14,26,1,1
16|700024,1,1,16,26,1,1
17|700024,1,1,18,26,1,1
18|700024,1,1,18,27,1,1
19|700024,1,1,18,29,1,1
20|700024,1,1,18,30,1,1
21|700024,1,1,19,31,1,1
22|700024,1,1,19,32,1,1
23|700024,1,1,20,33,1,1
24|700024,1,1,20,34,1,1
25|700024,1,1,21,35,1,1
26|700024,1,1,23,35,1,1
27|700024,1,1,25,35,1,1
28|700024,1,1,27,35,1,1
29|700024,1,1,29,35,1,1
30|700024,1,1,29,36,1,1
31|700024,1,1,29,38,1,1
32|700024,1,1,29,40,1,1
33|700024,1,1,29,41,1,1
34|700024,1,1,29,43,1,1
35|700024,1,1,29,44,1,1
36|700024,1,1,29,46,1,1
37|700024,1,1,30,47,1,1
38|700024,1,1,32,47,1,1
39|700024,1,1,34,47,1,1
40|700024,1,1,36,47,1,1
41|700024,1,1,37,48,1,1
42|700024,1,1,38,49,1,1
43|700024,1,1,40,49,1,1
44|700024,1,1,40,50,1,1
45|700024,1,1,40,52,1,1
46|700024,1,1,41,53,1,1
47|700024,1,1,43,53,1,1
48|700024,1,1,45,53,1,1
49|700024,1,1,47,53,1,1
50|700024,1,1,49,53,1,1
51|700024,1,1,49,54,2,1
52|700024,1,1,49,56,2,1
53|700024,1,1,49,58,2,1
54|700024,1,1,49,60,2,1
55|700024,1,1,49,61,3,1
56|700024,1,1,49,63,3,1
57|700024,1,1,50,64,3,1
58|700024,1,1,52,64,3,1
59|700024,1,1,54,64,3,1
60|700024,1,1,56,64,3,1
61|700024,1,1,57,65,3,1
62|700024,1,1,58,66,3,1
63|700024,1,1,59,67,3,1
64|700024,1,1,59,68,5,1
65|700024,1,1,59,70,5,1
66|700024,1,1,60,71,5,1
67|700024,1,1,61,71,9,1
68|700024,1,1,63,71,9,1
69|700024,1,1,65,71,9,1
70|700024,1,1,67,71,9,1
71|700024,1,1,68,72,9,1
72|700024,1,1,69,73,9,1
73|700024,1,1,69,74,9,1
74|700024,1,1,69,76,9,1
75|700024,1,1,69,78,9,1
76|700024,1,1,69,80,9,1
77|700024,1,1,69,82,9,1
78|700024,1,1,69,84,9,1
79|700024,1,1,70,85,9,1
80|700024,1,1,72,85,9,1
81|700024,1,1,73,86,9,1
82|700024,1,1,74,87,9,1
83|700024,1,1,75,88,9,1
84|700024,1,1,76,89,9,1
85|700024,1,1,78,89,9,1
86|700024,1,1,79,90,9,1
87|700024,1,1,80,91,9,1
88|700024,1,1,82,91,9,1
89|700024,1,1,84,91,9,1
90|700024,1,1,86,91,9,1
91|700024,1,1,87,92,9,1
92|700024,1,1,88,93,9,1
93|700024,1,1,89,94,9,1
94|700024,1,1,89,95,11,1
95|700024,1,1,89,97,11,1
96|700024,1,1,89,99,11,1
97|700024,1,1,91,99,12,1
98|700024,1,1,93,99,12,1
99|700024,1,1,95,99,12,1
100|700024,1,1,97,99,12,1
101|700024,1,1,98,99,16,1
102|700024,1,2,99,99,19,1
103|700024,1,6,99,99,21,5
104|700024,1,8,99,99,24,8
105|700024,1,10,99,99,28,9
106|700024,1,10,99,99,33,9
107|700024,1,10,99,99,37,10
108|700024,1,13,99,99,38,13
109|700024,1,16,99,99,39,16
110|700024,1,19,99,99,40,18
111|700024,1,20,99,99,43,19
112|700024,1,20,99,99,47,19
113|700024,1,21,99,99,49,21
114|700024,1,22,99,99,52,21
115|700024,1,25,99,99,52,24
116|700024,1,27,99,99,53,26
117|700024,1,28,99,99,56,26
118|700024,1,30,99,99,57,28
119|700024,1,30,99,99,59,30
120|700024,1,30,99,99,62,30
121|700024,1,31,99,99,64,31
122|700024,1,31,99,99,67,31
123|700024,1,32,99,99,69,32
124|700024,1,35,99,99,69,34
125|700024,1,37,99,99,69,37
126|700024,1,39,99,99,70,38
127|700024,1,40,99,99,71,40
128|700024,1,41,99,99,73,40
129|700024,1,41,99,99,75,41
130|700024,1,41,99,99,78,41
131|700024,1,42,99,99,80,41
132|700024,1,42,99,99,82,42
133|700024,1,43,99,99,84,42
134|700024,1,43,99,99,86,43
135|700024,1,44,99,99,88,43
136|700024,1,44,99,99,90,44
137|700024,2,46,99,99,90,46
138|700024,3,48,99,99,90,48
139|700024,4,50,99,99,91,48
140|700024,5,50,99,99,92,50
141|700024,6,51,99,99,93,51
142|700024,7,52,99,99,94,52
143|700024,7,53,99,99,95,53
144|700024,7,54,99,99,97,53
145|700024,8,55,99,99,98,54
146|700024,8,56,99,99,99,55
147|700024,10,57,99,99,99,57
148|700024,10,60,99,99,99,58
149|700024,13,60,99,99,99,60
150|700024,16,61,99,99,99,61
151|700024,17,63,99,99,99,62
152|700024,18,65,99,99,99,64
153|700024,19,66,99,99,99,66
154|700024,20,67,99,99,99,67
155|700024,21,70,99,99,99,67
156|700024,21,70,99,99,99,70
157|700024,22,72,99,99,99,71
158|700024,22,73,99,99,99,73
159|700024,22,75,99,99,99,74
160|700024,22,76,99,99,99,76
161|700024,23,78,99,99,99,77
162|700024,23,80,99,99,99,78
163|700024,23,81,99,99,99,80
164|700024,25,82,99,99,99,81
165|700024,25,83,99,99,99,83
166|700024,27,84,99,99,99,84
167|700024,27,86,99,99,99,85
168|700024,29,87,99,99,99,86
169|700024,29,88,99,99,99,88
170|700024,30,90,99,99,99,88
171|700024,30,91,99,99,99,90
172|700024,31,92,99,99,99,91
173|700024,31,93,99,99,99,93
174|700024,32,94,99,99,99,94
175|700024,32,96,99,99,99,95
176|700024,33,97,99,99,99,96
177|700024,33,98,99,99,99,98
178|700024,38,98,99,99,99,98
179|700024,43,98,99,99,99,98
180|700024,47,98,99,99,99,98
181|700024,52,98,99,99,99,98
182|700024,56,98,99,99,99,98
183|700024,60,98,99,99,99,98
184|700024,64,98,99,99,99,98
185|700024,67,98,99,99,99,98
186|700024,71,98,99,99,99,98
187|700024,74,98,99,99,99,98
188|700024,77,98,99,99,99,98
189|700024,81,98,99,99,99,98
190|700024,83,99,99,99,99,98
191|700024,85,99,99,99,99,99
192|700024,88,99,99,99,99,99
193|700024,91,99,99,99,99,99
194|700024,93,99,99,99,99,99
195|700024,96,99,99,99,99,99
196|700024,97,99,99,99,99,99
197|700024,98,99,99,99,99,99
198|700024,99,99,99,99,99,99
199|700024,99,99,99,99,99,99
200|700024,99,99,99,99,99,99
1|400011,1,1,1,1,1,1
2|400011,1,2,1,1,1,1
3|400011,1,4,1,1,1,1
4|400011,1,5,1,1,1,1
5|400011,1,7,1,1,1,1
6|400011,1,9,1,1,1,1
7|400011,1,9,1,3,1,1
8|400011,1,9,1,5,1,1
9|400011,1,9,1,7,1,1
10|400011,1,9,1,9,1,1
11|400011,1,24,1,10,1,1
12|400011,1,25,1,10,1,1
13|400011,1,25,1,12,1,1
14|400011,1,26,1,12,1,1
15|400011,1,26,1,14,1,1
16|400011,1,26,1,16,1,1
17|400011,1,26,1,18,1,1
18|400011,1,27,1,18,1,1
19|400011,1,29,1,18,1,1
20|400011,1,30,1,18,1,1
21|400011,1,31,1,19,1,1
22|400011,1,32,1,19,1,1
23|400011,1,33,1,20,1,1
24|400011,1,34,1,20,1,1
25|400011,1,35,1,21,1,1
26|400011,1,35,1,23,1,1
27|400011,1,35,1,25,1,1
28|400011,1,35,1,27,1,1
29|400011,1,35,1,29,1,1
30|400011,1,36,1,29,1,1
31|400011,1,38,1,29,1,1
32|400011,1,40,1,29,1,1
33|400011,1,41,1,29,1,1
34|400011,1,43,1,29,1,1
35|400011,1,44,1,29,1,1
36|400011,1,46,1,29,1,1
37|400011,1,47,1,30,1,1
38|400011,1,47,1,32,1,1
39|400011,1,47,1,34,1,1
40|400011,1,47,1,36,1,1
41|400011,1,48,1,37,1,1
42|400011,1,49,1,38,1,1
43|400011,1,49,1,40,1,1
44|400011,1,50,1,40,1,1
45|400011,1,52,1,40,1,1
46|400011,1,53,1,41,1,1
47|400011,1,53,1,43,1,1
48|400011,1,53,1,45,1,1
49|400011,1,53,1,47,1,1
50|400011,1,53,1,49,1,1
51|400011,1,54,1,49,1,1
52|400011,1,56,1,49,1,1
53|400011,1,58,1,49,1,1
54|400011,1,60,1,49,1,1
55|400011,1,61,1,50,1,1
56|400011,1,61,1,52,1,1
57|400011,1,61,1,54,1,1
58|400011,1,61,1,56,1,1
59|400011,1,61,1,58,1,1
60|400011,1,62,1,58,1,1
61|400011,1,64,1,58,1,1
62|400011,1,66,1,58,1,1
63|400011,1,68,1,58,1,1
64|400011,1,70,1,58,1,1
65|400011,1,71,1,59,1,1
66|400011,1,71,1,61,1,1
67|400011,1,71,1,63,1,1
68|400011,1,71,1,65,1,1
69|400011,1,71,1,67,1,1
70|400011,1,71,1,69,1,1
71|400011,1,72,1,69,1,1
72|400011,1,74,1,69,1,1
73|400011,1,76,1,69,1,1
74|400011,1,78,1,69,1,1
75|400011,1,80,1,69,1,1
76|400011,1,82,1,69,1,1
77|400011,1,83,1,70,1,1
78|400011,1,83,1,72,1,1
79|400011,1,83,1,74,1,1
80|400011,1,83,1,76,1,1
81|400011,1,84,1,77,1,1
82|400011,1,85,1,78,1,1
83|400011,1,86,1,79,1,1
84|400011,1,87,1,79,1,1
85|400011,1,89,1,79,1,1
86|400011,1,91,1,79,1,1
87|400011,1,93,1,79,1,1
88|400011,1,95,1,79,1,1
89|400011,1,97,1,79,1,1
90|400011,1,97,1,81,1,1
91|400011,1,98,1,82,1,1
92|400011,1,99,1,83,1,1
93|400011,1,99,1,85,1,1
94|400011,1,99,1,87,1,1
95|400011,1,99,1,89,1,1
96|400011,1,99,1,91,1,1
97|400011,1,99,1,93,1,1
98|400011,1,99,1,95,1,1
99|400011,1,99,1,97,1,1
100|400011,1,99,1,99,1,1
101|400011,1,99,1,99,12,1
102|400011,1,99,1,99,19,1
103|400011,1,99,1,99,25,1
104|400011,1,99,1,99,30,1
105|400011,1,99,1,99,35,1
106|400011,1,99,1,99,39,1
107|400011,2,99,1,99,43,1
108|400011,2,99,1,99,47,1
109|400011,4,99,3,99,49,3
110|400011,4,99,3,99,52,4
111|400011,6,99,4,99,54,5
112|400011,8,99,5,99,56,7
113|400011,9,99,8,99,58,8
114|400011,10,99,8,99,60,10
115|400011,11,99,9,99,62,11
116|400011,12,99,10,99,64,11
117|400011,13,99,11,99,66,12
118|400011,14,99,12,99,68,13
119|400011,15,99,12,99,70,14
120|400011,15,99,13,99,72,15
121|400011,16,99,14,99,74,15
122|400011,17,99,14,99,76,16
123|400011,18,99,14,99,78,17
124|400011,18,99,15,99,80,18
125|400011,18,99,17,99,82,18
126|400011,19,99,17,99,84,18
127|400011,20,99,17,99,86,18
128|400011,20,99,18,99,88,19
129|400011,20,99,18,99,90,20
130|400011,20,99,19,99,92,20
131|400011,21,99,19,99,94,20
132|400011,21,99,19,99,96,21
133|400011,22,99,19,99,98,21
134|400011,24,99,21,99,98,23
135|400011,27,99,23,99,98,25
136|400011,29,99,24,99,98,28
137|400011,30,99,27,99,98,30
138|400011,33,99,27,99,98,32
139|400011,34,99,29,99,98,34
140|400011,35,99,32,99,98,35
141|400011,38,99,32,99,98,37
142|400011,40,99,33,99,98,39
143|400011,41,99,36,99,98,40
144|400011,42,99,39,99,98,41
145|400011,44,99,39,99,98,43
146|400011,45,99,41,99,98,45
147|400011,49,99,41,99,98,45
148|400011,49,99,45,99,98,46
149|400011,49,99,46,99,98,49
150|400011,51,99,47,99,98,50
151|400011,53,99,47,99,98,52
152|400011,54,99,48,99,98,54
153|400011,56,99,50,99,98,54
154|400011,57,99,51,99,98,56
155|400011,58,99,53,99,98,57
156|400011,58,99,56,99,98,58
157|400011,60,99,57,99,98,59
158|400011,61,99,57,99,98,61
159|400011,62,99,59,99,98,62
160|400011,64,99,59,99,98,63
161|400011,66,99,60,99,98,64
162|400011,68,99,61,99,98,64
163|400011,69,99,61,99,98,67
164|400011,69,99,64,99,98,67
165|400011,70,99,64,99,98,70
166|400011,72,99,64,99,98,71
167|400011,72,99,68,99,98,71
168|400011,73,99,68,99,98,73
169|400011,74,99,69,99,98,74
170|400011,76,99,70,99,98,74
171|400011,76,99,72,99,98,76
172|400011,79,99,72,99,98,76
173|400011,80,99,72,99,98,78
174|400011,81,99,72,99,98,80
175|400011,81,99,75,99,98,80
176|400011,81,99,78,99,99,80
177|400011,82,99,78,99,99,81
178|400011,83,99,78,99,99,83
179|400011,84,99,79,99,99,84
180|400011,86,99,80,99,99,84
181|400011,86,99,82,99,99,85
182|400011,86,99,84,99,99,86
183|400011,88,99,86,99,99,86
184|400011,89,99,86,99,99,88
185|400011,90,99,87,99,99,89
186|400011,90,99,89,99,99,90
187|400011,91,99,89,99,99,91
188|400011,93,99,89,99,99,92
189|400011,94,99,90,99,99,93
190|400011,95,99,91,99,99,94
191|400011,95,99,92,99,99,95
192|400011,95,99,95,99,99,95
193|400011,96,99,96,99,99,96
194|400011,97,99,96,99,99,97
195|400011,98,99,97,99,99,97
196|400011,98,99,98,99,99,98
197|400011,99,99,98,99,99,99
198|400011,99,99,99,99,99,99
199|400011,99,99,99,99,99,99
200|400011,99,99,99,99,99,99
1|400012,1,1,1,1,1,1
2|400012,1,2,1,1,1,1
3|400012,1,4,1,1,1,1
4|400012,1,5,1,1,1,1
5|400012,1,7,1,1,1,1
6|400012,1,9,1,1,1,1
7|400012,1,9,3,1,1,1
8|400012,1,9,5,1,1,1
9|400012,1,9,7,1,1,1
10|400012,1,9,9,1,1,1
11|400012,1,24,10,1,1,1
12|400012,1,25,10,1,1,1
13|400012,1,25,12,1,1,1
14|400012,1,26,12,1,1,1
15|400012,1,26,14,1,1,1
16|400012,1,26,16,1,1,1
17|400012,1,26,18,1,1,1
18|400012,1,27,18,1,1,1
19|400012,1,29,18,1,1,1
20|400012,1,30,18,1,1,1
21|400012,1,31,19,1,1,1
22|400012,1,32,19,1,1,1
23|400012,1,33,20,1,1,1
24|400012,1,34,20,1,1,1
25|400012,1,35,21,1,1,1
26|400012,1,35,23,1,1,1
27|400012,1,35,25,1,1,1
28|400012,1,35,27,1,1,1
29|400012,1,35,29,1,1,1
30|400012,1,36,29,2,1,1
31|400012,1,38,29,2,1,1
32|400012,1,39,29,3,1,1
33|400012,1,40,29,5,1,1
34|400012,1,40,31,5,1,1
35|400012,1,41,31,6,1,1
36|400012,1,42,32,6,1,1
37|400012,1,42,34,6,1,1
38|400012,1,42,36,6,1,1
39|400012,1,42,38,6,1,1
40|400012,1,43,38,7,1,1
41|400012,1,45,38,7,1,1
42|400012,1,47,38,7,1,1
43|400012,1,48,39,7,1,1
44|400012,1,49,39,8,1,1
45|400012,1,51,39,8,1,1
46|400012,1,51,41,8,1,1
47|400012,1,51,43,8,1,1
48|400012,1,51,45,8,1,1
49|400012,1,51,47,8,1,1
50|400012,1,51,49,8,1,1
51|400012,1,52,49,9,1,1
52|400012,1,54,49,9,1,1
53|400012,1,56,49,9,1,1
54|400012,1,58,49,9,1,1
55|400012,1,59,50,9,1,1
56|400012,1,59,52,9,1,1
57|400012,1,59,54,9,1,1
58|400012,1,59,56,9,1,1
59|400012,1,59,58,9,1,1
60|400012,1,60,58,10,1,1
61|400012,1,62,58,10,1,1
62|400012,1,64,58,10,1,1
63|400012,1,66,58,10,1,1
64|400012,1,67,58,12,1,1
65|400012,1,69,58,12,1,1
66|400012,1,70,58,14,1,1
67|400012,1,71,58,16,1,1
68|400012,1,73,58,16,1,1
69|400012,1,74,59,16,1,1
70|400012,1,74,61,16,1,1
71|400012,1,75,61,18,1,1
72|400012,1,77,61,18,1,1
73|400012,1,79,61,18,1,1
74|400012,1,79,63,18,1,1
75|400012,1,80,64,18,1,1
76|400012,1,81,65,18,1,1
77|400012,1,82,66,18,1,1
