Id,Type,Data
12346,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12347,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12348,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12349,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12350,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12351,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12352,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12353,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12354,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12355,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12356,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669
12357,1,
12358,1,6112801=refine=0
12359,1,6112801=card=4010028=4010028=refine=0
12360,1,6112801=card=4010028=4010028=refine=0|10326102=card=4060018=refine=0|10326102=card=4060018=refine=0
12361,1,6229803=card=4010028=4010028=refine=0|7234803=card=4030007=refine=0|8235103=card=4040016=refine=0|11235403=card=4050009=refine=0|10326102=card=4060018=refine=0|10326102=card=4060018=refine=0
12362,1,6229803=card=4010028=4010028=refine=5|7234803=card=4030007=refine=5|8235103=card=4040016=refine=5|11235403=card=4050009=refine=5|10326102=card=4060018=refine=5|10326102=card=4060018=refine=5
12363,1,6239904=card=4010028=4010028=refine=5|7234804=card=4030007=refine=5|8235104=card=4040016=refine=5|11235404=card=4050009=refine=5|10326102=card=4060018=refine=5|10326102=card=4060018=refine=5
12364,1,6239904=card=4010028=4010028=refine=5|7234804=card=4030007=refine=5|8235104=card=4040016=refine=5|11235404=card=4050009=refine=5|10336504=card=4060018=refine=5|10336504=card=4060018=refine=5
12365,1,6239905=card=4010028=4010028=refine=10|7330705=card=4030007=refine=10|8331405=card=4040016=refine=10|11332205=card=4050009=refine=10|10336504=card=4060018=refine=10|10336504=card=4060018=refine=10
12366,1,6239905=card=4010028=4010028=refine=10|7330705=card=4030007=refine=10|8331405=card=4040016=refine=10|11332205=card=4050009=refine=10|10336504=card=4060018=refine=10|10336504=card=4060018=refine=10
12367,1,6239906=card=4010028=4010028=refine=11|7330705=card=4030007=refine=11|8331405=card=4040016=refine=11|11332205=card=4050009=refine=11|10336504=card=4060018=refine=11|10336504=card=4060018=refine=11
12368,1,6239906=card=4010028=4010028=refine=11|7330705=card=4030007=refine=11|8331405=card=4040016=refine=11|11332205=card=4050009=refine=11|10337206=card=4060018=refine=11|10337206=card=4060018=refine=11
12369,1,6338007=card=4010028=4010028=refine=12=enchant=12=18=21|7330707=card=4030007=refine=12=enchant=307=303=311|8331407=card=4040016=refine=12=enchant=438=435=442|11332207=card=4050009=refine=12=enchant=569=564=576|10337206=card=4060018=refine=12=enchant=164=165=174|10337206=card=4060018=refine=12=enchant=164=165=174
12370,1,6338007=card=4010028=4010028=refine=12=enchant=12=18=21|7330707=card=4030007=refine=12=enchant=307=303=311|8331407=card=4040016=refine=12=enchant=438=435=442|11332207=card=4050009=refine=12=enchant=569=564=576|10337206=card=4060018=refine=12=enchant=164=165=174|10337206=card=4060018=refine=12=enchant=164=165=174
12371,1,6338008=card=4010028=4010028=refine=13=enchant=47=53=56|7330708=card=4030007=refine=13=enchant=336=332=340|8331408=card=4040016=refine=13=enchant=467=464=471|11332208=card=4050009=refine=13=enchant=598=593=605|10337206=card=4060018=refine=13=enchant=195=196=205|10337206=card=4060018=refine=13=enchant=195=196=205
12372,1,6338008=card=4010028=4010028=refine=13=enchant=47=53=56|7333508=card=4030007=refine=13=enchant=336=332=340|8333608=card=4040016=refine=13=enchant=467=464=471|11333708=card=4050009=refine=13=enchant=598=593=605|10337607=card=4060018=refine=13=enchant=195=196=205|10337607=card=4060018=refine=13=enchant=195=196=205
12373,1,4350709=card=4010028=4010028=refine=14=enchant=82=88=92|7333509=card=4030007=refine=14=enchant=365=361=370|8333609=card=4040016=refine=14=enchant=496=493=501|11333709=card=4050009=refine=14=enchant=627=622=636|10337607=card=4060018=refine=14=enchant=226=227=237|10337607=card=4060018=refine=14=enchant=226=227=237
12374,1,4350709=card=4010028=4010028=refine=14=enchant=82=88=92|7333509=card=4030007=refine=14=enchant=365=361=370|8333609=card=4040016=refine=14=enchant=496=493=501|11333709=card=4050009=refine=14=enchant=627=622=636|10342809=card=4060018=refine=14=enchant=226=227=237|10342809=card=4060018=refine=14=enchant=226=227=237
12375,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12376,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12377,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12378,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12379,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12380,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12381,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12382,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12383,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12384,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12385,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12386,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12387,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12388,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12389,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12390,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12391,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12392,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12393,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12394,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672
12395,1,
12396,1,6112801=refine=0
12397,1,6112801=refine=0
12398,1,6112801=refine=0|10326102=refine=0|10326102=refine=0
12399,1,6229803=card=4010019=refine=0|7234803=card=4030005=refine=0|8235103=card=4040009=refine=0|11235403=card=4050004=refine=0|10326102=card=4060007=refine=0|10326102=card=4060007=refine=0
12400,1,6229803=card=4010019=refine=1|7234803=card=4030005=refine=1|8235103=card=4040009=refine=1|11235403=card=4050004=refine=1|10326102=card=4060007=refine=1|10326102=card=4060007=refine=1
12401,1,16257104=card=4010019=refine=3|7234804=card=4030005=refine=3|8235104=card=4040009=refine=3|11235404=card=4050004=refine=3|10326102=card=4060007=refine=3|10326102=card=4060007=refine=3
12402,1,16257104=card=4010019=4010009=refine=3|7234804=card=4030005=refine=3|8235104=card=4040009=refine=3|11235404=card=4050004=refine=3|10336504=card=4060007=refine=3|10336504=card=4060007=refine=3
12403,1,16356205=card=4010019=4010009=refine=4|7330705=card=4030005=refine=4|8331405=card=4040009=refine=4|11332205=card=4050004=refine=4|10336504=card=4060007=refine=4|10336504=card=4060007=refine=4
12404,1,16356205=card=4010019=4010009=refine=4|7330705=card=4030005=refine=4|8331405=card=4040009=refine=4|11332205=card=4050004=refine=4|10336504=card=4060007=refine=4|10336504=card=4060007=refine=4
12405,1,16356205=card=4010019=4010009=refine=5|7330705=card=4030005=refine=5|8331405=card=4040009=refine=5|11332205=card=4050004=refine=5|10336504=card=4060007=refine=5|10336504=card=4060007=refine=5
12406,1,16356205=card=4010019=4010009=refine=5|7330705=card=4030005=refine=5|8331405=card=4040009=refine=5|11332205=card=4050004=refine=5|10337206=card=4060007=refine=5|10337206=card=4060007=refine=5
12407,1,16356207=card=4010019=4010009=refine=6=enchant=12=18=16|7330707=card=4030005=refine=6=enchant=307=302=303|8331407=card=4040009=refine=6=enchant=438=434=435|11332207=card=4050004=refine=6=enchant=569=565=564|10337206=card=4060007=refine=6=enchant=164=165=168|10337206=card=4060007=refine=6=enchant=164=165=168
12408,1,16356207=card=4010019=4010009=refine=6=enchant=12=18=16|7330707=card=4030005=refine=6=enchant=307=302=303|8331407=card=4040009=refine=6=enchant=438=434=435|11332207=card=4050004=refine=6=enchant=569=565=564|10337206=card=4060007=refine=6=enchant=164=165=168|10337206=card=4060007=refine=6=enchant=164=165=168
12409,1,16356208=card=4010019=4010009=refine=7=enchant=47=53=51|7330708=card=4030005=refine=7=enchant=336=331=332|8331408=card=4040009=refine=7=enchant=467=463=464|11332208=card=4050004=refine=7=enchant=598=594=593|10337206=card=4060007=refine=7=enchant=195=196=199|10337206=card=4060007=refine=7=enchant=195=196=199
12410,1,16356208=card=4010019=4010009=refine=7=enchant=47=53=51|7333508=card=4030005=refine=7=enchant=336=331=332|8333608=card=4040009=refine=7=enchant=467=463=464|11333708=card=4050004=refine=7=enchant=598=594=593|10337607=card=4060007=refine=7=enchant=195=196=199|10337607=card=4060007=refine=7=enchant=195=196=199
12411,1,16356209=card=4010019=4010009=refine=8=enchant=82=88=86|7333509=card=4030005=refine=8=enchant=365=360=361|8333609=card=4040009=refine=8=enchant=496=492=493|11333709=card=4050004=refine=8=enchant=627=623=622|10337607=card=4060007=refine=8=enchant=226=227=230|10337607=card=4060007=refine=8=enchant=226=227=230
