Id,NameDesign,Desc,Name,IsIP,SkillUuid,EffectIDs,TargetType,SkillScriptType,SpecialSkillType,SkillTargetRangeType,SkillRangeType,SkillHatedType,SkillType,SkillDamType,IsAffectedASPD,ASPDPercent,IsAffectedASPDExtra,IsAoe,PushInterupt,SkillAttr,IsKnockBack,Length,IsRangeAttrImpact,IsRangeWeaponAttrImpact,WeaponTypeLimit,SecondWeaponTypeLimit,Limits,IsDisableCD,EffectExIDs,SkillPanelPos,SpePreSkillRequired,LinkAutoAtack,IsChangeColor,ChangeColor,InteruptSkill,IsUseArrow,IconEx,LimitScene,LimitSceneType,NeedEffectRange,IsEffectExStandalone,IsPassive,AutoBattlePRI,SkillElementEnergy,EnergyTips,AnimationType,SingingAnimation,PreSkillRequired,SkillTypeIcon,Atlas,Icon,SkillDataPath,AITreeName,SkillDesc,SkillDescAdd,SimpleSkillDesc,ActiveCardDesc,AllowUI,LocalizationArea
1000934704,怒雷强击,61级沙漠蔷薇,怒雷强击,1,1000934704,1000934704,4,,,2,1,1,0,2,0,,0,1,1,1,1,0,,,,,,0,,,,1,1,ColorGradient/Color_SkillRim_Lei,,,,,,1,,0,0,,,0,-1,,,,,,,,,,,,
1000935201,卡努抱头,护送卡努,,0,1000935201,1000935201,1,,,3,0,3,0,1,0,,0,0,0,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,卡努抱头动作,,,,,
1000935202,卡努调查,护送卡努,,0,1000935202,1000935202,1,,,3,0,3,0,1,0,,0,0,0,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,卡努抱头动作,,,,,
1000935401,教国信徒普攻,护送卡努,,0,1000935401,1000935401,4,,,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935402,教国信徒二刀连击,护送卡努,二刀连击,0,1000935402,50001001,-1,,,-1,0,-1,0,-1,0,,0,0,1,-1,,0,,,,,,0,,,,0,0,,,,,,,0,,1,0,,,-1,0,,,,,,,,,,,,
1000935403,教国信徒施毒攻击,护送卡努,施毒攻击,0,1000935403,1000935403,4,,,0,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935501,教国首领普攻,护送卡努,,0,1000935501,1000935501,4,,,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935502,教国首领二刀,护送卡努,,0,1000935502,50001001,-1,,,-1,0,-1,0,-1,0,,0,0,1,-1,,0,,,,,,0,,,,0,0,,,,,,,0,,1,0,,,-1,0,,,,,,,,,,,,
1000935503,教国首领暗十字审判,护送卡努,暗十字审判,0,1000935503,1000935503,1,,,3,0,1,0,2,0,,0,1,1,7,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935504,教国首领瞬移攻击,护送卡努,瞬移攻击,0,1000935504,1000935504,4,,,0,0,1,0,0,1,,1,0,0,0,,20,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935601,古娜复制人普攻,古娜复制人,,0,1000935601,1000935601,4,,,0,0,1,0,0,1,,1,0,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935602,古娜复制人三重剑刃1,古娜复制人,三重剑刃,0,1000935602,1000935602,4,,,1,0,1,0,1,0,,0,1,0,0,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935603,古娜复制人回旋剑气,古娜复制人,剑气回旋,0,1000935603,1000935603,1,,,3,0,1,0,1,0,,0,1,0,0,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935604,古娜复制人启动自毁,古娜复制人,核心自毁中,0,1000935604,1000935604,1,,,3,0,1,0,1,0,,0,1,0,0,1,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935605,古娜复制人启动狂暴,古娜复制人,狂暴模式启动,0,1000935605,1000935605,1,,,3,0,1,0,1,0,,0,1,0,0,0,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935606,古娜复制人三重剑刃2,古娜复制人,三重剑刃,0,1000935606,1000935606,4,,,1,0,1,0,1,0,,0,1,0,0,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935701,剑气突刺,海底殴斗古娜：古娜,三连击,0,1000935701,1000935701,1,,,1,0,1,0,1,0,,0,1,0,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935702,幻影长刀,海底殴斗古娜：古娜,幻影长刀,0,1000935702,1000935702,4,,,0,0,1,0,2,0,,0,1,0,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935703,双骑士冲锋,海底殴斗古娜：古娜,骑士冲锋,0,1000935703,1000935703,4,,,2,0,1,0,2,0,,0,0,0,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935704,双骑士剑舞,海底殴斗古娜：古娜,骑士剑舞！,0,1000935704,1000935704,4,,,2,0,1,0,2,0,,0,0,0,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935801,双骑士召唤兽冲锋组合技,海底殴斗古娜：召唤物,冲锋！,0,1000935801,1000935801,4,,,1,1,1,0,2,0,,0,1,0,0,1,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935802,双骑士召唤兽冲锋（位移）,海底殴斗古娜：召唤物,冲锋！,0,1000935802,1000935802,1,,,1,0,1,0,2,0,,0,0,0,0,1,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935803,双骑士召唤兽冲锋（攻击）,海底殴斗古娜：召唤物,,0,1000935803,1000935803,4,,,1,0,1,0,2,0,,0,0,0,0,1,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000935901,双骑士召唤兽剑舞,海底殴斗古娜：召唤物,剑舞！,0,1000935901,1000935901,4,,,3,1,1,0,2,0,,0,1,0,0,0,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000936001,普通攻击（ 露克希）,露克希火场记忆：露克希,攻击,1,1000936001,1000936001,4,,,0,0,1,0,0,1,,1,0,1,0,0,0,,1,,,,1,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_GongJi.png,,,对指定单体目标造成<color=$$Yellow$$>{0}</color>%无属性物理伤害,,,,,
1000936002,诡诈把戏（露克希）,露克希火场记忆：露克希,诡诈把戏,0,1000936002,1000936002,1,,,3,0,1,0,1,0,,0,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,1,,0,0,,,0,0,,,Skill_Thief,UI_Icon_Skill_Thief_GuiZhaBaXi.png,,,伤害周围最多10只魔物，并造成<color=$$Yellow$$>{0}</color>%+<color=$$Yellow$$>{1}</color>无属性物理伤害,,,,,
1000936003,深红切割（露克希）,露克希火场记忆：露克希,深红切割,0,1000936003,1000936003,4,,,0,0,1,0,1,0,,0,0,1,0,0,0,,,,,,0,,,,0,1,ColorGradient/Color_SkillRim_Nian,,,,,,0,,0,0,,,0,0,,,Skill_Thief,UI_Icon_Skill_Thief_ShenHongQieGe.png,,,施放深红死亡印记，对指定单体目标瞬间进行多段重击，共造成<color=$$Yellow$$>{0}</color>%+<color=$$Yellow$$>{1}</color>物理伤害,,红色十字切割，对敌方单位造成多段打击,,,
1000936004,黑暗瞬间（露克希）,露克希火场记忆：露克希,黑暗瞬间,1,1000936004,1000936004,1,,,3,0,1,0,1,0,,0,1,1,,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,-1,,,Skill_Thief,UI_Icon_Skill_Thief_HeiAnShunJian.png,,,以自身为中心对周围范围内的目标造成强烈的一击，造成<color=$$Yellow$$>{0}</color>%无属性物理伤害，并且有一定概率使受到攻击的目标陷入眩晕，黑暗或流血状态,,,,,
1000936005,致命涂毒（露克希）,露克希火场记忆：露克希,致命涂毒,1,1000936005,1000936005,1,,,3,0,2,0,2,0,,0,0,1,,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Thief,UI_Icon_Skill_Thief_ZhiMingTuDu.png,,,将毒药瓶里的毒素涂在武器上，提升<color=$$Yellow$$>{0}</color>%物理攻击力,致命涂毒不会改变武器属性,,,,
1000936006,倒地,露克希火场记忆：露克希,倒地,0,1000936006,1000936006,1,,,3,0,1,0,1,0,,0,0,0,0,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,2,Skill_Common,UI_Icon_Skill_Common_ZhuangSi.png,,,,,,,,
1000936007,反击,露克希火场记忆：露克希,反击,0,1000936007,1000936007,4,,,0,0,1,0,1,0,,0,0,0,0,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Other,UI_Icon_Skill_Swordman_FanJi.png,,,,,,,,
1000936008,普通攻击（ 露克希）,露克希火场记忆：女刺客,攻击,1,1000936008,1000936008,4,,,0,0,1,0,0,1,,1,0,1,0,0,0,,1,,,,1,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_GongJi.png,,,对指定单体目标造成<color=$$Yellow$$>{0}</color>%无属性物理伤害,,,,,
1000936009,诡诈把戏（露克希）,露克希火场记忆：女刺客,诡诈把戏,0,1000936009,1000936009,1,,,3,0,1,0,1,0,,0,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,1,,0,0,,,0,0,,,Skill_Thief,UI_Icon_Skill_Thief_GuiZhaBaXi.png,,,伤害周围最多10只魔物，并造成<color=$$Yellow$$>{0}</color>%+<color=$$Yellow$$>{1}</color>无属性物理伤害,,,,,
1000936010,深红切割（露克希）,露克希火场记忆：女刺客,深红切割,0,1000936010,1000936010,4,,,0,0,1,0,1,0,,0,0,1,0,0,0,,,,,,0,,,,0,1,ColorGradient/Color_SkillRim_Nian,,,,,,0,,0,0,,,0,0,,,Skill_Thief,UI_Icon_Skill_Thief_ShenHongQieGe.png,,,施放深红死亡印记，对指定单体目标瞬间进行多段重击，共造成<color=$$Yellow$$>{0}</color>%+<color=$$Yellow$$>{1}</color>物理伤害,,红色十字切割，对敌方单位造成多段打击,,,
1000936011,黑暗瞬间（露克希）,露克希火场记忆：女刺客,黑暗瞬间,1,1000936011,1000936011,1,,,3,0,1,0,1,0,,0,1,1,,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,-1,,,Skill_Thief,UI_Icon_Skill_Thief_HeiAnShunJian.png,,,以自身为中心对周围范围内的目标造成强烈的一击，造成<color=$$Yellow$$>{0}</color>%无属性物理伤害，并且有一定概率使受到攻击的目标陷入眩晕，黑暗或流血状态,,,,,
1000936012,致命涂毒（露克希）,露克希火场记忆：女刺客,致命涂毒,1,1000936012,1000936012,1,,,3,0,2,0,2,0,,0,0,1,,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Thief,UI_Icon_Skill_Thief_ZhiMingTuDu.png,,,将毒药瓶里的毒素涂在武器上，提升<color=$$Yellow$$>{0}</color>%物理攻击力,致命涂毒不会改变武器属性,,,,
1000936101,灵魂束缚,露克希火场记忆：白衣人,灵魂束缚,0,1000936101,1000936101,4,,,0,1,1,0,2,1,,1,0,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000936201,召唤：阵法束缚,露克希火场记忆：白女巫,召唤,0,1000936201,1000936201,4,,,2,0,1,0,2,0,,0,0,0,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000936202,禁术 禁锢,露克希火场记忆：白女巫,禁术 禁锢,1,1000936202,1000936202,4,,,0,0,2,0,2,0,,0,0,1,2,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,-1,,,,,,,,,,,,
1000936203,幻影长刀,露克希火场记忆：白女巫,幻影长刀,0,1000936203,1000936203,4,,,0,0,1,0,2,0,,0,1,0,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000936204,普攻,露克希火场记忆：白女巫,,0,1000936204,1000936204,4,,,0,1,1,0,0,1,,1,0,1,,,0,,,,,,1,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,对指定单体目标造成<color=$$Yellow$$>{0}</color>%无属性物理伤害,,,,,
1000936601,灵魂痛击,舞女记忆：暗之恶魔,灵魂痛击,0,1000936601,1000936601,4,,,0,0,1,0,2,0,,0,0,1,7,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000936602,噩梦降临,舞女记忆：暗之恶魔,噩梦降临,0,1000936602,1000936602,1,,,3,0,1,0,2,0,,0,0,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,,,,0,0,,,,,,,,,,,,
1000936603,灵魂深渊,舞女记忆：暗之恶魔,灵魂深渊,1,1000936603,1000936603,4,,,0,0,1,0,2,0,,0,1,0,7,,0,,,,,,0,,,,0,0,,,,,,,1,,0,,,,0,-1,,,,,,,,,,,,
1000936604,灵魂深渊召唤兽,舞女记忆：暗之恶魔,,1,1000936604,1000936604,1,,,3,1,1,0,2,0,,0,1,1,7,,0,,,,,,0,,,,0,0,,,,,,,1,,0,,,,0,0,,,,,,,,,,,,
1000936605,召唤梦魇,舞女记忆：暗之恶魔,召唤梦魇,0,1000936605,1000936605,4,,,0,0,1,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000936606,暗黑能量,舞女记忆：暗之恶魔,暗黑能量,1,1000936606,1000936606,4,,,0,0,1,0,2,0,,0,1,0,7,,0,,,,,,0,,,,0,0,,,,,,,1,,0,,,,0,-1,,,,,,,,,,,,
1000936607,暗黑能量召唤兽,舞女记忆：暗之恶魔,暗黑能量召唤兽,1,1000936607,1000936607,1,,,3,1,1,0,2,0,,0,1,1,7,,0,,,,,,0,,,,0,0,,,,,,,1,,0,,,,0,0,,,,,,,,,,,,
1000936608,暗·十字审判,舞女记忆：暗之恶魔,暗·十字审判,0,1000936608,1000936608,1,,,3,0,1,0,2,0,,0,1,1,7,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000936901,吞噬魂灵1,打噬魂兽：噬魂兽,吞噬魂灵,0,1000936901,1000936901,1,,,3,0,1,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,1,,0,0,,,0,0,,,,,,,,,,,,
1000936902,吞噬魂灵-玩家,打噬魂兽：噬魂兽,,0,1000936902,1000936902,4,,,0,1,1,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000936903,吞噬魂灵2,打噬魂兽：噬魂兽,吞噬魂灵,0,1000936903,1000936903,1,,,3,0,1,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,1,,0,0,,,0,0,,,,,,,,,,,,
1000936904,腾冲攻击,打噬魂兽：噬魂兽,腾冲攻击,0,1000936904,1000936904,4,,,1,0,1,0,2,0,,0,1,0,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000936905,灵魂爆发,打噬魂兽：噬魂兽,灵魂爆发,0,1000936905,1000936905,1,,,3,0,1,0,1,0,,0,1,0,0,1,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000937001,毒雾喷射,拯救巴雷蒙德：变异蛙王,毒雾喷射,0,1000937001,1000937001,4,,,1,0,1,0,2,0,,0,1,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000937002,毒雾喷射召唤兽,拯救巴雷蒙德：变异蛙王,,0,1000937002,1000937002,1,,,3,1,1,0,2,0,,0,1,1,3,,0,,,,,,0,,,,0,0,,,,,,,1,,0,0,,,0,0,,,,,,,,,,,,
1000937003,毒性利爪,拯救巴雷蒙德：变异蛙王,暴怒猛击,0,1000937003,1000937003,4,,,0,0,1,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000937004,异变进化,拯救巴雷蒙德：变异蛙王,异变进化,0,1000937004,1000935605,1,,,3,0,1,0,1,0,,0,1,0,0,0,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000937005,毒液践踏,拯救巴雷蒙德：变异蛙王,毒液践踏,0,1000937005,1000937005,1,,,3,0,1,0,1,0,,0,1,0,0,1,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000937308,召唤毕莱特,拯救巴雷蒙德：毕莱特,召唤,0,1000937308,1000937308,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000937309,毒雾喷射,拯救巴雷蒙德：毒液机关,,0,1000937309,1000937309,1,,,3,0,1,0,2,0,,0,1,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000939001,气泡虫自爆,法师二转：汽泡虫,自爆,0,1000939001,1000939001,1,,,3,0,1,0,2,0,,0,1,1,0,,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000939901,炸弹,法师二转：基尔瑟,把你们统统炸飞！,0,1000939901,1000939901,4,,,0,1,1,0,2,0,,0,0,0,0,,30,,,,,,0,,,,0,0,,,,,,,0,,0,,,,0,0,,,,,,,,,,,,
1000940001,基尔瑟炸弹,法师二转：基尔瑟,嘀…嘀…嘀…,0,1000940001,1000940001,1,,,3,0,1,0,2,0,,0,1,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,,,,0,0,,,,,,,,,,,,
1000940801,摇滚弹唱1-2,法师二转：重金属蝗虫,祝福弹唱,1,1000940801,1000940801,1,,,3,0,2,0,2,0,,0,0,2,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000940802,摇滚弹唱1-3,法师二转：重金属蝗虫,摇滚弹唱,1,1000940802,1000940802,1,,,3,0,2,0,2,0,,0,0,2,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000940803,摇滚弹唱1-4,法师二转：重金属蝗虫,摇滚弹唱,1,1000940803,1000940803,1,,,3,0,2,0,2,0,,0,0,2,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000940804,摇滚弹唱2-3,法师二转：重金属蝗虫,摇滚弹唱,1,1000940804,1000940804,1,,,3,0,2,0,2,0,,0,0,2,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000940805,摇滚弹唱2-4,法师二转：重金属蝗虫,摇滚弹唱,1,1000940805,1000940805,1,,,3,0,2,0,2,0,,0,0,2,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000940806,摇滚弹唱2-4,法师二转：重金属蝗虫,摇滚弹唱,1,1000940806,1000940806,1,,,3,0,2,0,2,0,,0,0,2,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000940807,摇滚弹唱召唤兽,摇滚弹唱召唤兽,摇滚弹唱召唤兽,0,1000940807,1000940807,1,,,3,0,1,0,1,0,,0,1,1,,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,,,,,,,,,,
1000942008,射箭,弓手二转：守护虎灵,射箭,0,1000942008,1000942008,4,,,1,1,1,0,1,1,,0,0,1,,0,0,,,,,,0,,,,0,0,,,,,,,1,,0,0,,,0,0,,0,Skill_Other,UI_Skill_Other_ShiJian.png,,,,,,,,
1000942009,炸弹波利爆炸,弓手 二转：炸弹波利,,0,1000942009,1000942009,1,,,3,0,1,0,2,0,,0,1,1,,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,,,,,,,,,,
1000942010,虎王受伤,弓手 二转：虎王受伤 ,疗伤中！,0,1000942010,1000942010,1,,,3,0,2,0,2,1,,1,0,2,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000942610,暗杀,拯救巴雷蒙德：变身研究员,注射麻醉剂,0,1000942610,1000942610,4,,,0,0,1,0,2,1,,1,0,2,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Other,UI_Skill_Other_MaZuiJi.png,,,,,,,,
1000942710,麻醉,拯救巴雷蒙德：变身研究员,麻醉,0,1000942710,1000942710,1,,,3,0,2,0,2,1,,1,0,2,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000944401,守护宝妮,宝妮施法,,0,1000944401,1000944401,1,,,3,0,2,0,2,0,,0,0,0,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000945401,人文专用自杀,行政官员,,0,1000945401,1000945401,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000956201,召唤大嘴鸟【人文商队】,召唤大嘴鸟【人文商队】,,0,1000956201,1000956201,1,,,3,0,2,0,2,0,,0,0,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000965101,召唤控制器1,敲击铁毡,,0,1000965101,1000965101,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000965201,召唤控制器2,敲击铁毡,,0,1000965201,1000965201,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000965301,召唤控制器3,敲击铁毡,,0,1000965301,1000965301,1,,,3,0,2,0,2,0,,0,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000965401,普攻,敲击铁毡：钢铁精灵,,0,1000965401,1000965401,4,,,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000965601,普攻,敲击铁毡：炉火精灵,,0,1000965601,1000965601,4,,,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000965801,吸食,敲击铁毡：南瓜先生,啊，我需要这些热量！,0,1000965801,1000965801,4,,,0,0,1,0,2,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975101,普攻,北森异变：Boss凯思利亚斯,,0,1000975101,1000975101,4,,,0,0,1,0,0,1,,1,0,1,,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975102,雷暴剑,北森异变：Boss凯思利亚斯,雷暴剑.聚型,0,1000975102,1000975102,4,,,0,0,1,0,2,0,,0,0,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975103,贯雷横切,北森异变：Boss凯思利亚斯,贯雷横切,0,1000975103,1000975103,1,,,3,0,1,0,2,0,,0,1,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975104,连锁闪电,北森异变：Boss凯思利亚斯,连锁闪电,0,1000975104,1000975104,1,,,3,0,1,0,3,0,,0,1,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975105,雷电能量,北森异变：Boss凯思利亚斯,雷电能量,0,1000975105,1000975105,4,,,0,0,1,0,2,0,,0,0,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975106,致命雷暴,北森异变：Boss凯思利亚斯,致命雷暴,0,1000975106,1000975106,1,,,3,0,1,0,2,0,,0,1,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975107,雷电牢笼（表演）,北森异变：Boss凯思利亚斯,,0,1000975107,1000975107,4,,,0,0,1,0,2,0,,0,0,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975108,致命雷暴,北森异变：Boss凯思利亚斯,致命雷暴,0,1000975108,1000975108,1,,,3,0,1,0,2,0,,0,1,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975109,雷电能量_困难,北森异变：Boss凯思利亚斯,雷电能量,0,1000975109,1000975109,4,,,0,0,1,0,2,0,,0,0,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975110,致命雷暴_困难,北森异变：Boss凯思利亚斯,致命雷暴,0,1000975110,1000975110,1,,,3,0,1,0,2,0,,0,1,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975111,致命雷暴二阶段_困难,北森异变：Boss凯思利亚斯,致命雷暴,0,1000975111,1000975111,1,,,3,0,1,0,2,0,,0,1,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975112,连锁闪电,北森异变：Boss凯思利亚斯,连锁闪电,0,1000975112,1000975112,1,,,3,0,1,0,3,0,,0,1,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975113,白色牢笼_困难,北森异变：Boss凯思利亚斯,白色牢笼,0,1000975113,1000975113,4,,,0,1,1,0,2,0,,0,0,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975114,神雷天引_困难,北森异变：Boss凯思利亚斯,神雷天引,0,1000975114,1000975114,1,,,3,0,1,0,2,0,,0,1,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975116,雷剑连击,北森异变：Boss凯思利亚斯,雷暴剑.离型,0,1000975116,1000975116,4,,,0,1,1,0,2,0,,0,0,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975601,海葵尖刺,北森异变：海葵,,0,1000975601,1000975601,1,,,3,0,1,0,2,0,,0,1,1,5,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975602,海葵尖刺,北森异变：海葵,,0,1000975602,1000975602,1,,,3,0,1,0,2,0,,0,1,1,5,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
1000975901,藤蔓抽击,北森异变：藤蔓,！,0,1000975901,1000975901,1,,,1,0,1,0,2,0,,0,1,1,2,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
