Id,Comment,Path,PlayTime,ScaleX,ScaleY,ScaleZ,FollowPostion,FollowRotation,FollowScale,CameraFxType,UseVector3OneScale,EffectLodGroup
2691145,治愈小孩特效|人鱼线,Creature/Skill/Fx_Skill_Priest_GuangZhiZhangBi_01,3.5,1,1,1,1,0,1,,,
2691146,营火|金字塔,Creature/Skill/Fx_Skill_Wizard_HuoZhuGongJi_01,-1,1,1,1,1,1,0,,,
2691147,黑烟|金字塔,Creature/CutScene/Fx_CutScene_heiyanfeixing_01,-1,1,1,1,1,1,1,,,
2691148,病毒散播（刺客）,Creature/Skill/Fx_Skill_Assasin_BingDuSanBo_01,3,1,1,1,1,0,1,,,
2691149,僵尸道人|传送门弓手村,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2691150,僵尸道人|传送门僵尸洞,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2691151,僵尸道人|魔法阵僵尸洞,Creature/Skill/Fx_Skill_ESaiLiSi_BingDuSanBo_01,-1,1,1,1,1,0,1,,,
2691152,僵尸道人|魔法阵弓手村,Creature/Skill/Fx_Skill_ESaiLiSi_BingDuSanBo_01,-1,1,1,1,1,0,1,,,
2691153,僵尸道人|火焰特效1,Creature/CutScene/Fx_CutScene_HuoYan_01,-1,1,1,1,1,1,1,,,
2691154,僵尸道人|火焰特效2,Creature/CutScene/Fx_CutScene_HuoYan_02,-1,1,1,1,1,1,1,,,
2691155,僵尸道人|火焰特效3,Creature/CutScene/Fx_CutScene_HuoYan_01,-1,1,1,1,1,1,1,,,
2691156,僵尸道人|火焰特效4,Creature/CutScene/Fx_CutScene_HuoYan_02,-1,1,1,1,1,1,1,,,
2691157,僵尸道人|恶毒沼泽1,Creature/Skill/Fx_Skill_Wizard_NiZhaoDi_01,-1,1,1,1,1,1,0,,,
2691158,僵尸道人|恶毒沼泽2,Creature/Skill/Fx_Skill_Wizard_NiZhaoDi_01,-1,1,1,1,1,1,0,,,
2691159,僵尸道人|恶毒沼泽3,Creature/Skill/Fx_Skill_Wizard_NiZhaoDi_01,-1,1,1,1,1,1,0,,,
2691160,阴谋之网|伊瓦尔之剑特效,Creature/Skill/Fx_Skill_Wizard_HuoZhuGongJi_01,-1,1,1,1,1,1,0,,,
2691161,所罗门之钥特效模板,Creature/Common/Fx_Common_SuoLuoMenYaoShi,-1,1,1,1,1,1,0,,,
2691162,绿宝石冒险|特别树特效,Scene/Fx_Scene_Nomal_QiPao_01,-1,1,1,1,1,0,1,,,
2691163,18章|神秘法力结界,Creature/Skill/Fx_Skill_Assasin_BingDuSanBo_01,-1,1.5,1.5,1.5,1,0,1,,,
2691164,18章|洛基的封印,Creature/Common/Fx_Common_FengYinGuNa,-1,1.5,1.5,1.5,1,0,0,,,
2691165,18章|召唤特效,Creature/Skill/Fx_Skill_Acolyte_FuShi_Buff_GuangLie_01,-1,1,1,1,1,0,1,,,
2691166,秋夕节|糖果发放特效,Creature/Common/Fx_Common_QiuXi_TangGuo_01,-1,1,1,1,1,1,1,,,
2691167,秋夕节|射箭特效,Creature/Common/Fx_Common_QiuXi_SheJian_01,-1,1,1,1,1,1,1,,,
2691168,秋夕节|面粉特效,Creature/Common/Fx_Common_QiuXi_MianFen_01,-1,1,1,1,1,1,1,,,
2691169,秋夕节|拔河的绳子,Creature/Common/Fx_Common_QiuXi_BaHe_01,-1,1,1,1,1,1,1,,,
2691170,秋夕节|松饼团子,Creature/Common/Fx_Common_QiuXi_MianTuan_01,-1,1,1,1,1,1,1,,,
2691171,秋夕节|牌1,Creature/Common/Fx_Common_QiuXi_Pai_01,-1,1,1,1,1,1,1,,,
2691172,秋夕节|牌2,Creature/Common/Fx_Common_QiuXi_Pai_02,-1,1,1,1,1,1,1,,,
2691173,秋夕节|老奶奶的勺子,Creature/Common/Fx_Common_QiuXi_ShaoZi_01,-1,1,1,1,1,1,1,,,
2691174,群岛冒险火堆,Creature/Common/Fx_Common_CaiJiWu_houdui_01,60,0.5,0.5,0.5,1,1,1,,,
2691301,黄兆晗特效占用结束,Creature/Common/,-1,1,1,1,1,0,1,,,
2690501,白色治愈术,Creature/Skill/Fx_Skill_Acolyte_ZhiYuShu_01,2.2,1,1,1,1,0,1,,,
2690502,克莱尔复活特效,Creature/Skill/Fx_BaFengTe_Skill_DarkWater_01,-1,1,1,1,1,1,1,,,
2690503,吉芬2f传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690504,吉芬2f默哀,Creature/Common/Fx_Skill_Nomal_Magician_Release_Loop02,-1,1,1,1,1,0,1,,,
2690505,吉芬2f破坏阵法的魔物出现1,Creature/Skill/Fx_Skill_Thief_DaoZei_DuXingBaoZha_01,4,1,1,1,1,0,1,,,
2690506,吉芬2f布置仪式1,Creature/CutScene/Fx_CutScene_fuwen_01,-1,1,1,1,1,1,1,,,
2690507,吉芬2f开始仪式,Scene/Fx_Scene_DaFaZheng_01,-1,1,1,1,1,1,0,2,,
2690508,吉芬2f梦魇出现,Creature/Skill/Fx_Skill_GreatPoisonMushroom_Rage_01,-1,0.3,0.3,0.3,1,0,0,,,
2690509,吉芬2f破坏阵法的魔物出现2,Creature/Skill/Fx_Skill_Thief_DaoZei_DuXingBaoZha_01,4,1,1,1,1,0,1,,,
2690510,吉芬2f布置仪式2,Creature/CutScene/Fx_CutScene_fuwen_01,-1,1,1,1,1,1,1,,,
2690511,采集物绿宝石特效,Fx_Common_RenWen_CaiJiWu_lvbaoshi_01,-1,1,1,1,1,1,1,,,
2690512,采集物法杖特效,Fx_Common_RenWen_CaiJiWu_fazhang_01,-1,1,1,1,1,1,1,,,
2690513,万圣节净化法阵,Creature/Common/Fx_Skill_Normal_Acolyte_Release_Loop06,-1,1,1,1,1,0,1,,,
2690514,万圣节净化法阵,Creature/Common/Fx_Skill_Normal_Acolyte_Release_Loop05,-1,1,1,1,1,1,1,,,
2690515,万圣节净化法阵-恶灵冲击,Creature/Skill/Fx_Skill_Fb_SiLing_ELingNengLiang_02,2.2,1,1,1,1,1,1,,,
2690516,万圣节恶灵逃跑,Creature/Skill/Fx_Skill_Fb_SiLing_JianLingZhaoHuan_01,4.4,1,1,1,1,1,1,,,
2690517,万圣节恶灵附身,Creature/Common/Fx_Skill_Nomal_Magician_Release_Loop06,-1,1,1,1,1,0,1,,,
2690518,万圣节净化法阵-破坏,Creature/Common/Fx_Common_ChuanSong_01,5,1,1,1,1,1,0,,,
2690519,万圣节净化法阵-恶灵冲击,Creature/Skill/Fx_Skill_Fb_SiLing_ELingNengLiang_02,2.2,1,1,1,1,1,1,,,
2690520,万圣节烛光-爆燃,Creature/Common/Fx_Common_WanShengJie_LaZhu_01,3,1,1,1,1,1,1,,,
2690521,万圣节烛光,Creature/Common/Fx_Common_WanShengJie_LaZhu_02,-1,1,1,1,1,1,1,,,
2690522,万圣节女巫扫把拖尾,Creature/Common/Fx_Common_WanShengJie_SaoBa_Trail_01,-1,1,1,1,1,1,1,,,
2690523,万圣节-幽灵,Creature/Common/Fx_Common_WanShengJie_YouLing_01,-1,1,1,1,1,1,1,,,
2690524,万圣节-幽灵消失,Creature/Common/Fx_Common_WanShengJie_YouLing_02,1,1,1,1,1,1,1,,,
2690525,最后的王者-召唤法阵1,Creature/Skill/Fx_Skill_Assasin_BingDuSanBo_01,-1,3,3,3,1,0,1,,,
2690526,最后的王者-召唤成功,Creature/Skill/Fx_Skill_MengLuoKe_DiYuRongYan_RongYan,1.5,1,1,1,1,0,0,,,
2690527,最后的王者-真理之匣1,Creature/Skill/Fx_Skill_MiWuZhiSen_BianFuHuanRao_01,-1,1,1,1,1,1,0,,,
2690528,最后的王者-真理之匣2,Creature/Skill/Fx_Skill_FaLaoWang_FaLaoDeDiYu_01,-1,2,2,2,1,1,0,,,
2690529,最后的王者-真理之匣失败,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_LeiDianNengLiang_03,-1,1,1,1,1,0,0,,,
2690530,最后的王者-哈因里西,Creature/Skill/Fx_Skill_Fb_SiLing_TongKuZhengZha,-1,1,1,1,1,1,0,,,
2690531,最后的王者-古城主教1,Creature/Skill/Fx_Skill_Affix_YuanSuShi_Du_01,-1,1,1,1,1,0,0,,,
2690532,最后的王者-古城主教1,Creature/Skill/Fx_Skill_Affix_YuanSuShi_Du_01,-1,1,1,1,1,0,0,,,
2690533,最后的王者-施密特消散1,Creature/Skill/Fx_Skill_Acolyte_ZhiYuShu_01,2.2,1,1,1,1,0,1,,,
2690534,最后的王者-施密特消散2,Creature/Skill/Fx_Skill_Fb_MengLuoKeMenTuXiLe_WuLiFanShang_01,-1,1,1,1,1,0,1,,,
2690535,最后的王者-施密特消散3,Creature/Skill/Fx_Skill_Fb_MengLuoKeMoFaShi_MoFaFanShang_01,-1,1,1,1,1,0,1,,,
2690536,最后的王者-施密特消散4,Creature/Skill/Fx_Skill_Fb_MengLuoKeMenTuXiLe_NianLiGanRan_01,-1,1,1,1,1,0,1,,,
2690537,最后的王者-哈因里西束缚,Creature/Skill/Fx_Skill_Affix_YuanSuShi_An_01,-1,1.5,1.5,1.5,1,0,1,,,
2690538,最后的王者-召唤法阵2,Creature/Skill/Fx_Skill_Fb_MengLuoKeELing_SiWangHuaErZi_01,-1,1.5,1.5,1.5,1,0,1,,,
2690539,最后的王者-圣童束缚,Creature/Skill/Fx_Skill_Affix_HenAnLingYu_01,-1,1.5,1.5,1.5,1,0,1,,,
2690540,最后的王者-真理之匣,Creature/Skill/Fx_Skill_Fb_MengLuoKeMenTuXiLe_NianLiGanRan_01,-1,1,1,1,1,0,1,,,
2690541,圣诞-雪球,Creature/Skill/Fx_ShengDan_Skill_XueQiuZaDi_01,-1,1,1,1,1,1,0,,,
2690542,圣诞-打滚,Creature/Common/Fx_Common_ShengDanRenWen_XueDiDaGun_01,-1,1,1,1,1,1,0,,,
2690543,米雅获得任务：封印,Creature/Common/Fx_Common_FengYinGuNa,-1,3,3,3,1,0,0,,,
2690544,米雅获得任务：炼药,Creature/Skill/Fx_Skill_Affix_NianLiLingYu_01,-1,1,1,1,1,0,1,,,
2690545,米雅获得任务：艾普里欧1,Creature/Skill/Fx_Skill_GongShouDaoShi_FengYinJian_Casting,-1,1,1,1,1,0,1,,,
2690546,米雅获得任务：艾普里欧2,Creature/Common/Fx_Common_FengYinBaLeiMengDe_02,-1,1,1,1,1,0,1,,,
2690547,丽芙进阶：炼制贤者之石1,Creature/Common/Fx_Skill_Nomal_Magician_Release_Loop05,-1,1,1,1,1,0,1,,,
2690548,丽芙进阶：炼制贤者之石2,Creature/Skill/Fx_Skill_Affix_NianLiLingYu_XuLi_01,7,1,1,1,1,0,1,,,
2690549,丽芙进阶：炼制贤者之石3,Creature/Common/Fx_Common_YinLingDian_FengShuXingChiXu_01,-1,1,1,1,1,1,1,,,
2690550,丽芙进阶：炼制贤者之石4,Creature/Skill/Fx_Skill_LordKnight_LingQiJian_02,2,1,1,1,1,1,1,,,
2690551,丽芙进阶：贤者之石,Creature/Common/Fx_Common_YinLingDian_LingHunTi_01,-1,1,1,1,1,1,1,,,
2690552,巴尼米乐斯进阶：贤者之石,Creature/Common/Fx_Common_YinLingDian_LingHunTi_01,-1,1,1,1,1,1,1,,,
2690553,女巫追赶1,Creature/Skill/Fx_BaFengTe_Skill_DarkBreath_01,-1,1,1,1,1,1,1,,,
2690554,女巫追赶2,Creature/Skill/Fx_BaFengTe_Skill_DarkBreath_04,-1,1,1,1,1,1,1,,,
2690555,女巫变身瞬间1,Creature/Skill/Fx_Skill_Fb_DaNaTuoSiDeZengHen_HeiAnKuoSan_01,-1,3,3,3,1,0,1,,,
2690556,女巫变身瞬间2,Creature/Skill/Fx_Skill_WD_heiannengliangchi,-1,1,1,1,1,1,1,,,
2690557,女巫变身持续1,Creature/Skill/Fx_Skill_WD_gujuanheiqi,-1,3,3,3,1,1,1,,,
2690558,女巫变身持续2,Creature/Skill/Fx_BaFengTe_Skill_DarkWater_01,-1,1,1,1,1,1,1,,,
2690559,依诗柯出现,Creature/Common/Fx_Skill_Nomal_Magician_Release_Loop02,-1,1,1,1,1,0,1,,,
2690560,女巫攻击1,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_LeiDianNengLiang_03,-1,1,1,1,1,0,0,,,
2690561,女巫攻击2,Creature/Skill/Fx_Skill_Fb_WangLingWuShi_DianKuang_01,-1,0.5,0.5,0.5,1,0,1,,,
2690562,依诗柯保护1,Creature/Skill/Fx_Skill_Acolyte_FuShi_Buff_GuangLie_01,-1,1,1,1,1,0,1,,,
2690563,依诗柯气泡（大）,Scene/Fx_Scene_Nomal_QiPao_01,-1,2,2,2,1,0,1,,,
2690564,依诗柯气泡（小）,Scene/Fx_Scene_Nomal_QiPao_01,-1,1,1,1,1,0,1,,,
2690565,依诗柯气泡（小）消失,Scene/Fx_Scene_Nomal_QiPao_02,-1,1,1,1,1,0,1,,,
2690566,宠物幻境引导：法阵,Creature/Skill/Fx_Skill_WD_liumangxingfazhen,-1,2,2,2,1,1,1,,,
2690567,宠物幻境引导：法阵,Creature/Skill/Fx_Skill_WD_liumangxingfazhen,-1,1,1,1,1,1,1,,,
2690568,篝火,Creature/Common/Fx_Common_CaiJiWu_houdui_01,-1,0.5,0.5,0.5,1,0,1,,,
2690569,女巫法阵,Creature/Skill/Fx_Skill_DaNaTuoSiDeBeiAi_Singing,-1,1,1,1,1,1,0,,,
2690570,烟花特效,Scene/Fx_Scenes_KeMoDao_YanHua_01,-1,1,1,1,1,1,0,,,
2690571,烟花特效,Scene/Fx_Scenes_KeMoDao_YanHua_02,-1,1,1,1,1,1,0,,,
2690572,烟花特效,Scene/Fx_Scenes_KeMoDao_YanHua_03,-1,1,1,1,1,1,0,,,
2690573,烟花特效,Scene/Fx_Scenes_KeMoDao_YanHua_04,-1,1,1,1,1,1,0,,,
2690574,周年庆镜头,Scene/Fx_Scene_ZhouNianQing_PiaoDai_03,-1,1,1,1,0,0,0,2,,
2690575,巴雷蒙德禁锢,Creature/Skill/Fx_Skill_WD_mofajingu,-1,1,1,1,1,1,1,,,
2690576,篝火,Creature/Common/Fx_Common_CaiJiWu_houdui_01,-1,0.5,0.5,0.5,1,0,1,,,
803000,巴雷封印,Creature/Common/Fx_Common_FengYinBaLeiMengDe_02,-1,1,1,1,1,0,1,,,
803001,变身烟雾,Creature/Common/Fx_Common_BianShenYanWu,-1,1,1,1,1,0,1,,,
803003,黑色怒吼,Creature/Common/Fx_Common_Boss_HeiHou,-1,1,1,1,1,0,1,,,
803004,紫色邪恶传送门,Creature/Skill/Fx_Skill_WD_shikongliefeng,-1,1,1,1,1,0,1,,,
803005,剑封印,Creature/Common/Fx_Common_FengYinGuNa,-1,1,1,1,1,0,1,,,
803006,火焰,Creature/Common/Fx_Common_HuoJingLing_01,-1,1,1,1,1,0,1,,,
803007,红色法阵,Creature/Common/Fx_Common_Task_zhenfa_01,-1,1,1,1,1,0,1,,,
803008,风属性法阵,Creature/Common/Fx_Common_YinLingDian_FengShuXingChiXu_01,-1,1,1,1,1,0,1,,,
803009,坩埚特效,Creature/Common/Fx_Common_YinLingDian_DiShuXingZhengFa_02,-1,1,1,1,1,0,1,,,
803010,正常传送门,Creature/Common/Fx_Common_Task_zhenfa_01,-1,1,1,1,1,0,1,,,
803011,次元灵魂体,Creature/Common/Fx_Common_YinLingDian_LingHunTi_01,-1,1,1,1,1,0,1,,,
803012,紫色阵眼,Creature/Common/Fx_Common_ZhenYan_02,-1,1,1,1,1,0,1,,,
803014,圣光点,Creature/Common/Fx_Common_RenWen__HaiZiZhuiHuDie,-1,1,1,1,1,0,1,,,
2690901,巴雷封印,Creature/Common/Fx_Common_FengYinBaLeiMengDe_02,-1,1,1,1,1,0,1,,,
2690902,坩埚特效1,Creature/Common/Fx_Common_YuGang_Fire_01,-1,1,1,1,1,1,1,,,
2690903,坩埚特效2,Creature/Common/Fx_Common_YuGang_Yan_01,-1,1,1,1,1,1,1,,,
2690904,爆炸陷阱,Creature/Skill/Fx_Skill_Fb_PingZi_BaoZha,1.5,1,1,1,1,1,1,,,
2690905,时空裂缝,Creature/Skill/Fx_Skill_WD_shikongliefeng,-1,0.5,0.5,0.5,1,1,1,,,
2690906,时空裂缝,Creature/Skill/Fx_Skill_WD_shikongliefeng,-1,0.5,0.5,0.5,1,1,1,,,
2690907,冥界之门,Creature/Skill/Fx_Skill_WD_shikongliefeng,-1,1,1,1,1,1,1,,,
2690908,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690909,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690910,白衣变身特效,Creature/Common/Fx_Common_Boss_HeiHou,2,1,1,1,1,0,1,,,
2690911,阵法（紫色）,Scene/Fx_Scene_Nomal_ShiKongLieFeng_Begin,3.3,1,1,1,1,0,1,,,
2690912,阵法（紫色）,Scene/Fx_Scene_Nomal_ShiKongLieFeng_Begin,3.3,1,1,1,1,0,1,,,
2690913,变异居民变身,Creature/Skill/Fx_Skill_ShiZiShenPan_An,3.3,1,1,1,0,0,1,,,
2690914,变身烟雾,Creature/Common/Fx_Common_BianShenYanWu,-1,1,1,1,1,0,1,,,
2690915,正常传送门,Creature/Common/Fx_Common_Task_zhenfa_01,3,1,1,1,1,0,1,,,
2690916,占卜光点,Creature/Common/Fx_Common_RenWen__HaiZiZhuiHuDie,-1,1,1,1,1,0,1,,,
2690917,变身烟雾,Creature/Common/Fx_Common_BianShenYanWu,-1,1,1,1,1,0,1,,,
2690918,守护者出场,Creature/Common/Fx_Common_YinLingDian_FengShuXingChiXu_01,2,1,1,1,1,1,1,,,
2690919,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690920,诅咒,Creature/Skill/Fx_Skill_GreatPoisonMushroom_Rage_01,-1,1,1,1,1,0,1,,,
2690921,重力原野,Creature/Skill/Fx_Skill_HighWizard_ZhongLiYuanYe_01,-1,1,1,1,1,1,1,,,
2690922,十字驱魔圈,Creature/Skill/Fx_Skill_Priest_ShiZiQuMoGongJi_02,-1,1,1,1,1,0,1,,,
2690923,黑烟飞行,Creature/CutScene/Fx_CutScene_heiyanfeixing_01,5,1,1,1,1,1,1,,,
2690924,怪物出场,Creature/Common/Fx_Common_Boss_HeiHou,1.4,1,1,1,1,0,1,,,
2690925,碎片光效,Creature/CutScene/Fx_CutScene_suipianguangxiao_01,-1,1,1,1,1,1,1,,,
2690926,碎片光效,Creature/CutScene/Fx_CutScene_suipianguangxiao_01,-1,1,1,1,1,1,1,,,
2690927,圣光点,Creature/Common/Fx_Common_RenWen__HaiZiZhuiHuDie,-1,1,1,1,1,0,1,,,
2690928,变身烟雾,Creature/Common/Fx_Common_BianShenYanWu,-1,1,1,1,1,0,1,,,
2690929,黑烟飞行,Creature/CutScene/Fx_CutScene_heiyanfeixing_01,-1,2,2,2,1,1,1,,,
2690930,黑烟飞行，可替换,Creature/CutScene/Fx_CutScene_heiyanfeixing_01,5,1,1,1,1,1,1,,,
2690931,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690932,剑阵封印,Creature/Common/Fx_Common_FengYinGuNa,-1,2,2,2,1,0,1,,,
2690933,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690934,怪物出场,Creature/Common/Fx_Common_Boss_HeiHou,1.4,1,1,1,1,0,1,,,
2690935,时空裂缝,Creature/Skill/Fx_Skill_WD_shikongliefeng,-1,1,1,1,1,1,1,,,
2690936,时空裂缝,Creature/Skill/Fx_Skill_WD_shikongliefeng,-1,1,1,1,1,1,1,,,
2690937,碎片光效,Creature/CutScene/Fx_CutScene_suipianguangxiao_01,20,1,1,1,1,1,1,,,
2690938,变身烟雾,Creature/Common/Fx_Common_BianShenYanWu,-1,1,1,1,1,0,1,,,
2690939,变身烟雾,Creature/Common/Fx_Common_BianShenYanWu,-1,1,1,1,1,0,1,,,
2690940,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690941,困阵,Creature/Skill/Fx_Skill_WD_baiselaolong,-1,1,1,1,1,1,1,,,
2690942,召唤阵,Creature/Skill/Fx_Skill_Assasin_DuXingGanRan_02,-1,1,1,1,1,0,1,,,
2690943,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690944,兽人召唤特效,Creature/Skill/Fx_Skill_Fb_MengLuoKeELing_SiWangHuaErZi_01,-1,1,1,1,1,0,1,,,
2690945,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690946,注入能量,Creature/Skill/Fx_Skill_Fb_MengLuoKeMenTuXiLe_NianLiGanRan_01,3,1,1,1,1,0,1,,,
2690947,暗之障壁,Creature/Common/Fx_Skill_Nomal_Magician_AnZhiZhangBi_01,-1,1,1,1,1,0,1,,,
2690948,变身烟雾,Creature/Common/Fx_Common_BianShenYanWu,-1,1,1,1,1,0,1,,,
2690949,变身烟雾,Creature/Common/Fx_Common_BianShenYanWu,-1,1,1,1,1,0,1,,,
2690950,火焰领域,Creature/Skill/Fx_Skill_Affix_HuoYanLingYu_02,-1,1,1,1,1,0,0,,,
2690951,火焰龙卷风,Creature/Skill/Fx_Skill_Fb_DaNaTuoSiDeJueWang_HuoLongJuanFeng_01,-1,1,1,1,1,0,1,,,
2690952,碎片光效,Creature/CutScene/Fx_CutScene_suipianguangxiao_01,-1,1,1,1,1,1,1,,,
2690953,黑色怒吼,Creature/Common/Fx_Common_Boss_HeiHou,-1,1,1,1,1,0,1,,,
2690954,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690955,白色牢笼,Creature/Skill/Fx_Skill_WD_baiselaolong,-1,0.5,0.5,0.5,1,1,1,,,
2690956,波利团：气泡,Scene/Fx_Scene_Nomal_QiPao_01,-1,1,1,1,1,0,1,,,
2690957,古卷仪式法阵,Creature/Common/Fx_Common_Task_zhenfa_01,-1,0.3,0.3,0.3,1,0,0,,,
2690958,碎片光效,Creature/CutScene/Fx_CutScene_suipianguangxiao_01,-1,1,1,1,1,1,1,,,
2690959,英灵殿：风属性阵法灌注,Creature/Common/Fx_Common_YinLingDian_FengShuXingZhengFa_02,5,2,2,2,1,1,1,,,
2690960,圣光点,Creature/Common/Fx_Common_RenWen__HaiZiZhuiHuDie,-1,2,2,2,1,0,1,,,
2690961,古卷仪式法阵,Creature/Common/Fx_Common_Task_zhenfa_01,-1,0.5,0.5,0.5,1,0,0,,,
2690962,黑色怒吼,Creature/Common/Fx_Common_Boss_HeiHou,-1,1,1,1,1,0,1,,,
2690963,转生：英灵殿传送,Creature/Common/Fx_Common_ChuanSong_01,5,1,1,1,1,1,0,,,
2690964,圣光点,Creature/Common/Fx_Common_RenWen__HaiZiZhuiHuDie,-1,1,1,1,1,0,1,,,
2690965,圣光点,Creature/Common/Fx_Common_RenWen__HaiZiZhuiHuDie,-1,1,1,1,1,0,1,,,
2690966,变身烟雾,Creature/Common/Fx_Common_BianShenYanWu,-1,1,1,1,1,0,1,,,
2690967,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690968,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690970,占卜光点,Creature/Common/Fx_Common_RenWen__HaiZiZhuiHuDie,-1,1,1,1,1,0,1,,,
2690971,喜乐：念力感染,Creature/Skill/Fx_Skill_Fb_MengLuoKeMenTuXiLe_NianLiGanRan_01,5,1,1,1,1,0,1,,,
2690972,去除咒印,Creature/Common/Fx_Common_Nomal_JianQu_01,3,1,1,1,1,0,1,,,
2690973,亡灵召唤,Creature/Skill/Fx_Skill_Fb_SiLing_JianLingZhaoHuan_01,4.4,1,1,1,1,1,1,,,
2690974,亡灵维持,Creature/Skill/Fx_Skill_FaLaoWang_FaLaoDeDiYu_01,-1,1,1,1,1,1,1,,,
2690975,亡灵维持,Creature/Skill/Fx_Skill_FaLaoWang_FaLaoDeDiYu_01,-1,1,1,1,1,1,1,,,
2690976,亡灵维持,Creature/Skill/Fx_Skill_FaLaoWang_FaLaoDeDiYu_01,-1,1,1,1,1,1,1,,,
2690977,地狱审判,Creature/Skill/Fx_BaFengTe_Skill_HellJudgement_01,1.2,1,1,1,1,1,1,,,
2690978,战斗过的痕迹,Creature/Skill/Fx_Skill_Fb_DaNaTuoSiDeZengHen_BenTi,-1,1,1,1,1,1,1,,,
2690979,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690980,亡灵消失,Creature/Skill/Fx_Skill_Fb_HaiDaoZhiWang_Skill_SiWangZhaoHuan,3,1,1,1,1,0,1,,,
2690981,特殊的符阵,Scene/Fx_Scene_FenYinMLK_01,-1,0.7,1,0.7,1,0,1,,,
2690982,法师暗吟唱,Creature/Common/Fx_Skill_Nomal_Magician_Release_Loop06,-1,1,1,1,1,0,1,,,
2690983,出场,Creature/Skill/Fx_Skill_DaNaTuoSiDeBeiAi_Singing,3.5,1,1,1,1,1,0,,,
2690984,梦罗克地狱熔岩熔岩,Creature/Skill/Fx_Skill_MengLuoKe_DiYuRongYan_RongYan,1.5,1.2,1,1.2,1,0,1,,,
2690985,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690986,制作药剂,Creature/Skill/Fx_Skill_FaLaoWang_FaLaoDeDiYu_01,-1,1,1,1,1,1,1,,,
2690987,山洞爆破,Creature/Skill/Fx_Skill_Zxfb_YinJiZhiLei_ShiFang_Xiao,-1,2,2,2,1,1,1,,,
2690988,晚祷钟特效,Creature/Common/Fx_Skill_Nomal_Magician_Release_Loop06,-1,1,1,1,1,0,1,,,
2690989,解石化特效,Creature/Common/Fx_Common_XinJian_Green_01,3.5,1.5,1.5,1.5,1,0,1,,,
2690990,时空法阵,Creature/Common/Fx_Common_GuCheng_ShiKongFaZhen_01,-1,1,1,1,1,0,1,,,
2690991,阵法点亮,Creature/Skill/Fx_Skill_Acolyte_ZhiYuShu_01,2.2,1,1,1,1,0,1,,,
2690992,阵法点亮,Creature/Skill/Fx_Skill_Acolyte_ZhiYuShu_01,2.2,1,1,1,1,0,1,,,
2690993,阵法点亮,Creature/Skill/Fx_Skill_Acolyte_ZhiYuShu_01,2.2,1,1,1,1,0,1,,,
2690994,爆炸陷阱,Creature/Skill/Fx_Skill_Fb_PingZi_BaoZha,1.5,1,1,1,1,1,1,,,
2690995,白色牢笼,Creature/Skill/Fx_Skill_WD_baiselaolong,-1,0.7,0.7,0.7,1,1,1,,,
2690996,隐匿,Creature/Skill/Fx_Skill_Thief_DaoZei_YinNi_01,2,1,1,1,1,0,1,,,
2690997,正常传送门,Creature/Common/Fx_Common_Task_chuansongzhen_01,-1,1,1,1,1,0,1,,,
2690998,人形茧封印,Creature/Skill/Fx_Skill_FaLaoWang_FaLaoDeDiYu_01,-1,2,2,2,1,1,1,,,
2690999,人形茧,Creature/Skill/Fx_JinZiTa_ESaiLiSi_MuNaiYi_Loop,-1,2,2,2,1,0,1,,,
2691000,轰击传送门,Creature/Common/Fx_Common_ChuanSong_01,7,1,1,1,1,1,0,,,
2691001,正常传送门,Scene/Fx_Scene_FuBengChuanSongMen_03,-1,1,1,1,1,1,1,,,
2691002,人形茧,Creature/Skill/Fx_JinZiTa_ESaiLiSi_MuNaiYi_Loop,-1,1.2,1.2,1.2,1,0,1,,,
