BarberStyleID,BarberID,BarberName,Colour,BarberModel,ItemCost,MoneyCost,BarberFrame,AttrLuxury,AttrMaturity,AttrElegancy,AttrRomance,AttrDarkTone
204201,6020042,天才少年,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
204202,6020042,天才少年,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=50000,0,50,-50,-50,50,20
204203,6020042,天才少年,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=50000,0,50,50,-50,50,-20
204204,6020042,天才少年,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,-50,20
204205,6020042,天才少年,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=50000,0,-50,50,-50,-50,40
204206,6020042,天才少年,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=50000,0,50,-50,50,50,-20
204207,6020042,天才少年,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=50000,0,-50,50,-50,-50,60
204208,6020042,天才少年,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,50,40
204209,6020042,天才少年,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,-50,-50,-20
204210,6020042,天才少年,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=50000,0,-50,50,50,-50,40
204211,6020042,天才少年,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204212,6020042,天才少年,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=100000,0,50,50,-50,50,40
204213,6020042,天才少年,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204214,6020042,天才少年,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=100000,0,-50,50,50,-50,-20
204215,6020042,天才少年,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=50000,0,-50,-50,50,-50,-60
204216,6020042,天才少年,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=50000,0,-50,50,-50,-50,20
204301,6020043,小正太,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
204302,6020043,小正太,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=50000,0,50,-50,-50,50,20
204303,6020043,小正太,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=50000,0,50,50,-50,50,-20
204304,6020043,小正太,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,-50,20
204305,6020043,小正太,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=50000,0,-50,50,-50,-50,40
204306,6020043,小正太,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=50000,0,50,-50,50,50,-20
204307,6020043,小正太,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=50000,0,-50,50,-50,-50,60
204308,6020043,小正太,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,50,40
204309,6020043,小正太,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,-50,-50,-20
204310,6020043,小正太,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=50000,0,-50,50,50,-50,40
204311,6020043,小正太,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204312,6020043,小正太,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=100000,0,50,50,-50,50,40
204313,6020043,小正太,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204314,6020043,小正太,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=100000,0,-50,50,50,-50,-20
204315,6020043,小正太,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=50000,0,-50,-50,50,-50,-60
204316,6020043,小正太,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=50000,0,-50,50,-50,-50,20
204401,6020044,任性,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
204402,6020044,任性,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=50000,0,50,-50,-50,50,20
204403,6020044,任性,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=50000,0,50,50,-50,50,-20
204404,6020044,任性,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,-50,20
204405,6020044,任性,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=50000,0,-50,50,-50,-50,40
204406,6020044,任性,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=50000,0,50,-50,50,50,-20
204407,6020044,任性,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=50000,0,-50,50,-50,-50,60
204408,6020044,任性,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,50,40
204409,6020044,任性,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,-50,-50,-20
204410,6020044,任性,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=50000,0,-50,50,50,-50,40
204411,6020044,任性,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204412,6020044,任性,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=100000,0,50,50,-50,50,40
204413,6020044,任性,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204414,6020044,任性,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=100000,0,-50,50,50,-50,-20
204415,6020044,任性,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=50000,0,-50,-50,50,-50,-60
204416,6020044,任性,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=50000,0,-50,50,-50,-50,20
204501,6630047,依诗柯,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
204502,6630047,依诗柯,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=50000,0,50,-50,-50,50,20
204503,6630047,依诗柯,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=50000,0,50,50,-50,50,-20
204504,6630047,依诗柯,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,-50,20
204505,6630047,依诗柯,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=50000,0,-50,50,-50,-50,40
204506,6630047,依诗柯,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=50000,0,50,-50,50,50,-20
204507,6630047,依诗柯,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=50000,0,-50,50,-50,-50,60
204508,6630047,依诗柯,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,50,40
204509,6630047,依诗柯,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,-50,-50,-20
204510,6630047,依诗柯,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=50000,0,-50,50,50,-50,40
204511,6630047,依诗柯,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204512,6630047,依诗柯,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=100000,0,50,50,-50,50,40
204513,6630047,依诗柯,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204514,6630047,依诗柯,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=100000,0,-50,50,50,-50,-20
204515,6630047,依诗柯,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=50000,0,-50,-50,50,-50,-60
204516,6630047,依诗柯,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=50000,0,-50,50,-50,-50,20
204601,6630048,莱阿娜特,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
204602,6630048,莱阿娜特,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=50000,0,50,-50,-50,50,20
204603,6630048,莱阿娜特,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=50000,0,50,50,-50,50,-20
204604,6630048,莱阿娜特,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,-50,20
204605,6630048,莱阿娜特,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=50000,0,-50,50,-50,-50,40
204606,6630048,莱阿娜特,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=50000,0,50,-50,50,50,-20
204607,6630048,莱阿娜特,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=50000,0,-50,50,-50,-50,60
204608,6630048,莱阿娜特,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,50,40
204609,6630048,莱阿娜特,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,-50,-50,-20
204610,6630048,莱阿娜特,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=50000,0,-50,50,50,-50,40
204611,6630048,莱阿娜特,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204612,6630048,莱阿娜特,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=100000,0,50,50,-50,50,40
204613,6630048,莱阿娜特,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204614,6630048,莱阿娜特,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=100000,0,-50,50,50,-50,-20
204615,6630048,莱阿娜特,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=50000,0,-50,-50,50,-50,-60
204616,6630048,莱阿娜特,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=50000,0,-50,50,-50,-50,20
204701,6630049,费特里希,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
204702,6630049,费特里希,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=50000,0,50,-50,-50,50,20
204703,6630049,费特里希,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=50000,0,50,50,-50,50,-20
204704,6630049,费特里希,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,-50,20
204705,6630049,费特里希,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=50000,0,-50,50,-50,-50,40
204706,6630049,费特里希,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=50000,0,50,-50,50,50,-20
204707,6630049,费特里希,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=50000,0,-50,50,-50,-50,60
204708,6630049,费特里希,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,50,40
204709,6630049,费特里希,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,-50,-50,-20
204710,6630049,费特里希,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=50000,0,-50,50,50,-50,40
204711,6630049,费特里希,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204712,6630049,费特里希,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=100000,0,50,50,-50,50,40
204713,6630049,费特里希,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204714,6630049,费特里希,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=100000,0,-50,50,50,-50,-20
204715,6630049,费特里希,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=50000,0,-50,-50,50,-50,-60
204716,6630049,费特里希,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=50000,0,-50,50,-50,-50,20
204801,6630050,索拉斯,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
204802,6630050,索拉斯,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=50000,0,50,-50,-50,50,20
204803,6630050,索拉斯,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=50000,0,50,50,-50,50,-20
204804,6630050,索拉斯,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,-50,20
204805,6630050,索拉斯,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=50000,0,-50,50,-50,-50,40
204806,6630050,索拉斯,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=50000,0,50,-50,50,50,-20
204807,6630050,索拉斯,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=50000,0,-50,50,-50,-50,60
204808,6630050,索拉斯,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,50,40
204809,6630050,索拉斯,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,-50,-50,-20
204810,6630050,索拉斯,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=50000,0,-50,50,50,-50,40
204811,6630050,索拉斯,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204812,6630050,索拉斯,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=100000,0,50,50,-50,50,40
204813,6630050,索拉斯,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204814,6630050,索拉斯,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=100000,0,-50,50,50,-50,-20
204815,6630050,索拉斯,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=50000,0,-50,-50,50,-50,-60
204816,6630050,索拉斯,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=50000,0,-50,50,-50,-50,20
204901,6630051,凯特琳娜,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
204902,6630051,凯特琳娜,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=50000,0,50,-50,-50,50,20
204903,6630051,凯特琳娜,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=50000,0,50,50,-50,50,-20
204904,6630051,凯特琳娜,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,-50,20
204905,6630051,凯特琳娜,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=50000,0,-50,50,-50,-50,40
204906,6630051,凯特琳娜,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=50000,0,50,-50,50,50,-20
204907,6630051,凯特琳娜,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=50000,0,-50,50,-50,-50,60
204908,6630051,凯特琳娜,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,50,40
204909,6630051,凯特琳娜,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,-50,-50,-20
204910,6630051,凯特琳娜,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=50000,0,-50,50,50,-50,40
204911,6630051,凯特琳娜,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204912,6630051,凯特琳娜,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=100000,0,50,50,-50,50,40
204913,6630051,凯特琳娜,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
204914,6630051,凯特琳娜,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=100000,0,-50,50,50,-50,-20
204915,6630051,凯特琳娜,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=50000,0,-50,-50,50,-50,-60
204916,6630051,凯特琳娜,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=50000,0,-50,50,-50,-50,20
205001,6630052,艾勒梅斯,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
205002,6630052,艾勒梅斯,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=50000,0,50,-50,-50,50,20
205003,6630052,艾勒梅斯,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=50000,0,50,50,-50,50,-20
205004,6630052,艾勒梅斯,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,-50,20
205005,6630052,艾勒梅斯,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=50000,0,-50,50,-50,-50,40
205006,6630052,艾勒梅斯,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=50000,0,50,-50,50,50,-20
205007,6630052,艾勒梅斯,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=50000,0,-50,50,-50,-50,60
205008,6630052,艾勒梅斯,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,50,40
205009,6630052,艾勒梅斯,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,-50,-50,-20
205010,6630052,艾勒梅斯,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=50000,0,-50,50,50,-50,40
205011,6630052,艾勒梅斯,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
205012,6630052,艾勒梅斯,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=100000,0,50,50,-50,50,40
205013,6630052,艾勒梅斯,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
205014,6630052,艾勒梅斯,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=100000,0,-50,50,50,-50,-20
205015,6630052,艾勒梅斯,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=50000,0,-50,-50,50,-50,-60
205016,6630052,艾勒梅斯,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=50000,0,-50,50,-50,-50,20
205201,6630054,奥利弗,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
205202,6630054,奥利弗,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=50000,0,50,-50,-50,50,20
205203,6630054,奥利弗,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=50000,0,50,50,-50,50,-20
205204,6630054,奥利弗,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,-50,20
205205,6630054,奥利弗,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=50000,0,-50,50,-50,-50,40
205206,6630054,奥利弗,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=50000,0,50,-50,50,50,-20
205207,6630054,奥利弗,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=50000,0,-50,50,-50,-50,60
205208,6630054,奥利弗,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,50,40
205209,6630054,奥利弗,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,-50,-50,-20
205210,6630054,奥利弗,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=50000,0,-50,50,50,-50,40
205211,6630054,奥利弗,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
205212,6630054,奥利弗,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=100000,0,50,50,-50,50,40
205213,6630054,奥利弗,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
205214,6630054,奥利弗,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=100000,0,-50,50,50,-50,-20
205215,6630054,奥利弗,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=50000,0,-50,-50,50,-50,-60
205216,6630054,奥利弗,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=50000,0,-50,50,-50,-50,20
205301,6630055,朱诺居民男,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
205302,6630055,朱诺居民男,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=50000,0,50,-50,-50,50,20
205303,6630055,朱诺居民男,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=50000,0,50,50,-50,50,-20
205304,6630055,朱诺居民男,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,-50,20
205305,6630055,朱诺居民男,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=50000,0,-50,50,-50,-50,40
205306,6630055,朱诺居民男,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=50000,0,50,-50,50,50,-20
205307,6630055,朱诺居民男,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=50000,0,-50,50,-50,-50,60
205308,6630055,朱诺居民男,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,50,40
205309,6630055,朱诺居民男,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,-50,-50,-20
205310,6630055,朱诺居民男,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=50000,0,-50,50,50,-50,40
205311,6630055,朱诺居民男,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
205312,6630055,朱诺居民男,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=100000,0,50,50,-50,50,40
205313,6630055,朱诺居民男,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
205314,6630055,朱诺居民男,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=100000,0,-50,50,50,-50,-20
205315,6630055,朱诺居民男,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=50000,0,-50,-50,50,-50,-60
205316,6630055,朱诺居民男,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=50000,0,-50,50,-50,-50,20
205401,6630054,朱诺居民女,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
205402,6630054,朱诺居民女,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=50000,0,50,-50,-50,50,20
205403,6630054,朱诺居民女,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=50000,0,50,50,-50,50,-20
205404,6630054,朱诺居民女,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,-50,20
205405,6630054,朱诺居民女,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=50000,0,-50,50,-50,-50,40
205406,6630054,朱诺居民女,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=50000,0,50,-50,50,50,-20
205407,6630054,朱诺居民女,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=50000,0,-50,50,-50,-50,60
205408,6630054,朱诺居民女,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,-50,-50,50,50,40
205409,6630054,朱诺居民女,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,-50,-50,-20
205410,6630054,朱诺居民女,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=50000,0,-50,50,50,-50,40
205411,6630054,朱诺居民女,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
205412,6630054,朱诺居民女,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=100000,0,50,50,-50,50,40
205413,6630054,朱诺居民女,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=100000,0,50,-50,50,50,-40
205414,6630054,朱诺居民女,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=100000,0,-50,50,50,-50,-20
205415,6630054,朱诺居民女,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=50000,0,-50,-50,50,-50,-60
205416,6630054,朱诺居民女,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=50000,0,-50,50,-50,-50,20
205101,6630053,罗埃尔,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=50000,0,50,-50,50,50,-20
