Id,CollectName,CollectDes,TransfigureCanCollect,CanShowName,IsTriggerTiming,Type,CollectionType,Param,DefaultEquipID,PresentID,Scale,Sex,CanCollectArea,TaskLimit,LivingSkillLimit,ItemLimit,VitalityLimit,IsInitialize,CollectTime,CollectReminderTxt,CollectingReminderTxt,CollectingAction,CollectingIcon,CameraId,PitchonType,AwardId,AwardId2,CollectNum,CollectCd,PlayerCd,CreateBuff,GuildNotice,GuildSenceAward,MiniMapIcon,AlwaysShowOnMap,CanCollectFx,CanCollectFxHightPercent,CollectFx,CollectFxHightPercent,EndCollectFx,EndCollectFxHightPercent,LuaScript,RoleEffect,RoleEffectBone,CollectionResidentFx,CollectionResidentFxHightPercent,CollectPresent,IndividualCap,,NoInterrupt,BeAttackedBreak,CollectDestination,LocalizationArea
201394,《苦难圣约》,主线,1,1,,,,,0,200008,1,0,3,,,,,1,3,祷告,祷告中,2014,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
201395,调查墙壁,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,调查,调查中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201396,放置能量结晶,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,放置,放置中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201397,灵魂碎片,主线,0,1,,,,,0,200005,1,0,1.5,,,,,1,2,拾取,拾取中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,156,,,,,,,,,,,,,,,
201398,灵魂碎片,主线,0,1,,,,,0,200005,1,0,1.5,,,,,1,2,拾取,拾取中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,156,,,,,,,,,,,,,,,
201399,灵魂碎片,主线,0,1,,,,,0,200005,1,0,1.5,,,,,1,2,拾取,拾取中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,156,,,,,,,,,,,,,,,
201400,激活机关,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,放置,放置中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201401,激活机关,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,放置,放置中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201402,受损的拒马,攻城战,0,0,,0,,,0,100011,1,0,2,,,,,1,2,修复,修复中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201403,受损的拒马,攻城战,0,0,,0,,,0,100011,1,0,2,,,,,1,2,修复,修复中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201404,受损的拒马,攻城战,0,0,,0,,,0,100011,1,0,2,,,,,1,2,修复,修复中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201405,金属矿,攻城战,0,0,,0,,,0,200012,1,0,1.5,,,,,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,,,,-1,0,0,,,,,,120030,,,,,,,,,,,,,,,,,
201406,晶石矿,攻城战,0,0,,0,,,0,200011,1,0,1.5,,,,,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,,,-1,0,0,,,,,,120030,,,,,,,,,,,,,,,,,
201407,金属矿,攻城战,0,0,,0,,,0,200012,1,0,1.5,,,,,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,,,,-1,0,0,,,,,,120030,,,,,,,,,,,,,,,,,
201408,金属矿,攻城战,0,0,,0,,,0,200012,1,0,1.5,,,,,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,,,-1,0,0,,,,,,120030,,,,,,,,,,,,,,,,,
201409,普通的筛子,春节奇遇,0,0,,0,,,0,650027,1,0,1.5,,,,,1,3,查看,查看中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,120030,,,,,,,,,,,,,,,,,
201410,放置炮仗,春节奇遇,0,0,,0,,,0,100011,1,0,2,,,,,1,2,放置,放置中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201411,点燃炮仗,春节奇遇,0,0,,0,,,0,100011,1,0,2,,,,,1,2,点燃,放置中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201412,喝下年糕汤,春节奇遇,0,0,,0,,,0,100011,1,0,2,,,,,1,2,喝汤,喝汤中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201420,放置材料·启动阵法,飞里乐生命体进阶,0,0,,0,,,0,100011,1,0,2,,,,,1,2,放置,放置中,2021,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201421,封印疯狂的科学家,飞里乐生命体进阶,0,0,,0,,,0,100011,1,0,2,,,,,1,2,封印,封印中,2021,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201422,放置引诱剂,艾咪斯可鲁进阶,0,0,,0,,,0,100011,1,0,2,,,,,1,2,放置,放置中,2015,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201423,放置引诱剂,艾咪斯可鲁获得,0,0,,0,,,0,100011,1,0,2,,,,,1,2,放置,放置中,2015,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201424,矮果树,艾咪斯可鲁获得,0,1,,0,,,0,200002,1,0,1.5,,,,,1,3,采摘,采摘中,2151,UI_main_Interactive_Collection.png,,1|4,,,-1,0,3,,,,,,120030,,,,,,,,,,,,,,,,,
201425,艾普里欧,艾咪斯可鲁获得,1,0,,0,,,0,100011,1,0,2,,,,,1,5,契约,签订中,2006,UI_main_Interactive_Fumo.png,,,,,1,-1,2,,,,,,120030,,2691310,,,,,,,,,,,,,,,
201426,贤者之石,飞里乐生命体进阶,1,0,,0,,,0,100011,1,0,2,,,,,1,3,使用,使用中,2001,UI_main_Interactive_Collect.png,,1|3,,,-1,1,3,,,,,,120030,,2690552,1,,,,,,,,,,,,,,
201427,贤者之石,艾咪斯可鲁生命体进阶,1,0,,0,,,0,100011,1,0,2,,,,,1,3,使用,使用中,2001,UI_main_Interactive_Collect.png,,1|3,,,-1,1,3,,,,,,120030,,2690552,1,,,,,,,,,,,,,,
201541,欧文的背包,密林营救,0,1,,0,,,0,660000,1,0,2,,,,,1,3,拾取,拾取中,2001,UI_main_Interactive_Operate.png,,3,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201542,奇异的石头,最后的驱魔,0,1,,0,,,0,100011,1,0,2,1=19009100,,,,1,3,采集,采集中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201543,罐子,迷失之刃,0,0,,0,,,0,800073,1,0,1.5,,,,,1,1,打,打,100134,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,,,,,,,,,,,,4,,,,,,
201544,神秘的武器图纸,最后的驱魔,0,1,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201545,矿石,新手斯特拉,0,1,,0,,,0,550116,1,0,2,,,,,1,2,挖矿,挖矿中,2011,UI_main_Interactive_Mining.png,,1,,,-1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201546,昙花,逝者荣光,0,1,,0,,,0,200000,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201547,石碑,探索喵喵线（造景）,0,1,,,,,0,550023,1,0,1.5,1=19008300,,,,1,3,查看,查看中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201548,石碑,探索喵喵线（造景）,0,1,,,,,0,550023,1,0,1.5,1=19008300,,,,1,3,查看,查看中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201549,石碑,探索喵喵线（造景）,0,1,,,,,0,550023,1,0,1.5,1=19008300,,,,1,3,查看,查看中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201550,红色符文,奇遇线进入禁地的方法,1,0,,,,,0,100011,1.5,0,2,,,,,0,1,激活,激活中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,,,,,,,,,,470,0.5,,,,,,,
201551,青色符文,奇遇线进入禁地的方法,1,0,,,,,0,100011,1.5,0,2,,,,,0,1,激活,激活中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,,,,,,,,,,475,0.5,,,,,,,
201552,黄色符文,奇遇线进入禁地的方法,1,0,,,,,0,100011,1.5,0,2,,,,,0,1,激活,激活中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,,,,,,,,,,473,0.5,,,,,,,
201553,蓝色符文,奇遇线进入禁地的方法,1,0,,,,,0,100011,1.5,0,2,,,,,0,1,激活,激活中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,,,,,,,,,,472,0.5,,,,,,,
201554,红色符文,奇遇线进入禁地的方法，第二个红符文,1,0,,,,,0,100011,1.5,0,2,,,,,0,1,激活,激活中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,,,,,,,,,,470,0.5,,,,,,,
201555,预言石碑,奇遇线进入禁地的方法,1,1,,,,,0,550023,1,0,1.5,,,,,1,1,查看,查看中,2015,UI_main_Interactive_Collect.png,,1,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201556,干扰魔法阵,万圣节任务,0,0,,0,,,0,100011,1.5,0,2,,,,,1,3,破坏,破坏中,2021,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201557,干扰魔法阵,万圣节任务,0,0,,0,,,0,100011,1.5,0,2,,,,,1,3,破坏,破坏中,2021,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201558,《怪谈异闻录》,万圣节任务,0,1,,0,,,0,800089,1,0,2,,,,,1,2,捡起,拾取中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201559,可疑的痕迹,万圣节任务,0,1,,0,,,0,100011,1.5,0,1.5,,,,,1,3,调查,调查中,2151,UI_main_Interactive_Collect.png,,1,,,-1,1,5,,,,,,120030,,,,104,,,,,,,,,,,,-0.06=0.05=-0.06=45.13,
201560,观察石刻,93级冒险,0,0,,0,,,0,100011,1,0,3,,,,,1,2,查看,查看中,2015,UI_main_Interactive_Collect.png,,1,,,-1,1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201561,拓印石刻,93级冒险,0,0,,0,,,0,100011,1,0,3,,,,,1,3,拓印,拓印中,2019,UI_main_Interactive_Collect.png,,1,,,-1,1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201562,手稿,93级冒险,0,0,,0,,,0,100011,1,0,3,,,,,1,2,捡起,捡起中,2001,UI_main_Interactive_Fumo.png,,,,,-1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201563,潜伏,93级冒险,0,0,,0,,,0,100011,1,0,3,,,,,1,3,潜伏,躲藏中,2001,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,0.91=0.19=-0.26=285.84,
201564,残留的空间能量,93级冒险,0,1,,0,,,0,100011,1,0,3,,,,,1,2.5,采集,采集中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,0,,,,,,749,,,,,,,,,,,,,,,,,
201565,猩红宝珠,93级冒险,0,1,,0,,,0,660020,1,0,3,,,,,1,3,捡起,捡起中,2151,UI_main_Interactive_Operate.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201566,伊米尔之心,93级冒险,0,1,,,,,0,660019,1,0,3,,,,,1,3,捡起,捡起中,2001,UI_main_Interactive_Operate.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201567,揉成一团的纸,圣诞-被遗忘的孩子,0,1,,0,,,0,630001,1,0,2,,,,,1,2,拾起,拾起中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201568,冰雏菊,圣诞-被遗忘的孩子,0,1,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
201569,检查女孩的情况,圣诞-被遗忘的孩子,0,1,,0,,,0,100011,1,0,2,,,,,1,3,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201570,放入食材,圣诞-被遗忘的孩子,0,0,,0,,,0,100011,1,0,2,,,,,1,3,放入,放入中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201571,深海生物,引导-新武器的体验,0,0,,0,,,0,100011,1,0,3,,,,,1,3,拿起,拿起中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,,,,,,,,,,,,,,
201572,齿轮,引导-时空模拟战,0,0,,0,,,0,100011,1,0,4,,,,,1,2,捡起,拾取中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,,,,,,,,,,,,,,,,,,
201573,可疑的痕迹,记忆碎片,0,1,,0,,,0,100011,1,0,2,,,,,1,3,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201574,可疑的能量波动,记忆碎片,0,1,,0,,,0,100011,1,0,2,,,,,1,3,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201575,可疑的衣物,记忆碎片,0,1,,0,,,0,100011,1,0,2,,,,,1,3,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201576,散落的资料,记忆碎片,0,1,,0,,,0,100011,1,0,2,,,,,1,3,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201577,检查状况,记忆碎片,0,0,,0,,,0,100011,1,0,2,,,,,1,3,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201578,酒桶,记忆碎片,0,1,,,2,101010=1,0,200028,1,0,2,,,,,1,3.65,搬动,搬运中,2026,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201579,可疑的痕迹,记忆碎片,0,1,,0,,,0,100011,1,0,2,,,,,1,3,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201741,朝天花,支线永恒的抉择,0,1,,,,,0,200000,1,0,1.5,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,1,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201742,兀儿德的日记,支线永恒的抉择,0,0,,0,,,0,100011,1,0,3,,,,,1,2,捡起,捡起中,2001,UI_main_Interactive_Fumo.png,,,,,-1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201743,致哀,支线永恒的抉择,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,哀悼,哀悼中,2017,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201744,桔梗花,支线永恒的抉择,0,1,,,,,0,200000,1,0,1.5,,,,,1,3,查看,查看中,2001,UI_main_Interactive_Collect.png,,1,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201745,调查点,艾尔帕兰冒险,0,1,,,,,0,100011,1,0,1.8,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201746,怀表,艾尔帕兰冒险,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,捡拾,捡拾中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,0.34=0.20=0.75=204.17,
201747,干柴,玩具工厂冒险,1,1,,,,,0,200006,1,0,3,,,,,1,3,捡柴,捡柴中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
201748,营地,玩具工厂冒险,0,0,,0,,,0,100011,1,0,2,,,,,1,2,放置,放置中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201749,御寒衣物,玩具工厂冒险,0,1,,,,,0,100011,1,0,1.8,,,,,1,3,拿取,拿取中,2014,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201750,扒取衣服,玩具工厂冒险,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,扒取,扒取中,2001,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,0.59=0.01=-0.26=268.04,
201751,偷听,朱诺冒险,0,0,,,,,0,100011,1,0,3,,,,,1,2,偷听,偷听中,11,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
201752,法阵,北美新手,0,0,,0,,,0,100011,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201753,法阵,北美新手,0,0,,0,,,0,100011,1,0,2,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201941,吊坠,22章支线,0,1,,0,,,0,100011,1,0,3,,,,,1,3,捡起,捡起中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201942,失踪的男孩弗雷,22章支线,0,0,,0,,,0,100011,1,0,3,,,,,1,3,查看,查看中,2015,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201943,墓穴里的笔记,22章支线,0,0,,0,,,0,100011,1,0,2,,,,,1,3,捡起,捡起中,2015,UI_main_Interactive_Operate.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201944,密室大门,99级冒险,0,0,,0,,,0,100011,1,0,3,,,,,1,3,调查,调查中,2015,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201945,密室大门上的神秘符号,99级冒险,0,0,,0,,,0,100011,1,0,3,,,,,1,3,调查,调查中,2015,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201946,密室神秘人,99级冒险,0,0,,0,,,0,100011,1,0,3,,,,,1,3,检查,检查中,2015,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201947,水边生长的野果,飞里乐获得任务,0,1,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201948,止血草,飞里乐获得任务,0,1,,0,,,0,100011,1,0,2,,,,,1,3,采摘,采摘中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201949,艾普里欧,米雅飞里乐,1,0,,0,,,0,100011,1,0,2,,,,,1,5,契约,签订中,2006,UI_main_Interactive_Fumo.png,,,,,1,-1,2,,,,,,120030,,2691310,,,,,,,,,,,,,,,
201950,鲜花,群岛开门章,0,1,,0,,,0,200000,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201951,草药,群岛开门章,0,1,,0,,,0,200002,1,0,2,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201952,木头,群岛开门章,0,1,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2023,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201953,永生花,诗人二转任务,0,1,,0,,,0,200000,1,0,2,,,,,1,5,采摘,采摘中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201955,昏迷的村民,天空套活动任务,0,1,,0,,,0,100011,1,0,2,,,,,1,3,调查,调查中,2015,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201956,解毒花,天空套活动任务,0,1,,0,,,0,100011,1,0,2,,,,,1,3,采摘,采摘中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201957,可疑的魔法痕迹,天空套活动任务,0,1,,0,,,0,200002,3,0,2,,,,,1,3,调查,调查中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201958,遗迹的石壁,天空套活动任务,0,1,,0,,,0,100011,1,0,3,,,,,1,2,查看,查看中,2014,UI_main_Interactive_Collect.png,,,,,-1,1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201959,研究笔记,天空套活动任务,0,1,,0,,,0,100011,1,0,3,,,,,1,2,调查,调查中,2015,UI_main_Interactive_Collect.png,,,,,-1,1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201960,实验仪器,天空套活动任务,0,1,,0,,,0,100011,1,0,3,,,,,1,2,调查,调查中,2015,UI_main_Interactive_Collect.png,,,,,-1,1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201961,纸条,天空套活动任务,0,1,,0,,,0,100011,1,0,3,,,,,1,2,调查,调查中,2015,UI_main_Interactive_Collect.png,,,,,-1,1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201962,小由的额头,天空套活动任务,0,1,,0,,,0,100011,1,0,3,,,,,1,2,触碰,触碰中,2018,UI_main_Interactive_Collect.png,,,,,-1,1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201963,小由的机械核心,天空套活动任务,0,1,,0,,,0,100011,1,0,3,,,,,1,2,打开,打开中,2018,UI_main_Interactive_Collect.png,,,,,-1,1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201964,机甲战衣,天空套活动任务,0,1,,0,,,0,100011,1,0,3,,,,,1,2,启动,启动中,2018,UI_main_Interactive_Collect.png,,,,,-1,1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201761,鸡尾酒,主线修改,0,0,,0,,,0,200028,1,0,2,,,,,1,2,拿取,拿取中,2001,UI_main_Interactive_Collect.png,,,,,-1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201762,丢失的果实,奇遇,0,0,,0,,,0,100011,1,0,2,,,,,1,3,捡起,拾取中,2014,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201763,丢失的矿石,奇遇,0,0,,0,,,0,100011,1,0,2,,,,,1,3,捡起,拾取中,2014,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201764,璃矿石,奇遇,0,0,,0,,,0,100011,1,0,2,,,,,1,3,挖矿,挖矿中,2014,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201765,仙人掌汁液,奇遇,0,0,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
202141,灵魂残片,群岛冒险上,0,0,,0,,,0,100011,1,0,3,,,,,1,2,捡起,捡起中,2001,UI_main_Interactive_Fumo.png,,,,,-1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
202142,干柴,群岛冒险上,1,1,,,,,0,200006,1,0,3,,,,,1,3,捡柴,捡柴中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
202143,柴堆,群岛冒险上,1,1,,,,,0,200006,1,0,3,,,,,1,3,点燃,点燃中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
202144,文献,群岛冒险上,0,1,,0,,,0,100011,1.5,0,1.5,,,,,1,3,翻阅,翻阅中,2019,UI_main_Interactive_Collect.png,,1,,,-1,1,5,,,,,,120030,,,,104,,,,,,,,,,,,-0.06=0.05=-0.06=45.13,
202145,石棺,群岛冒险上,0,1,,,,,0,100011,1,0,3,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
202146,闪闪发光的项链,群岛奇遇,0,1,,0,,,0,100011,1,0,2,,,,,1,3,拾取,拾取中,2001,UI_main_Interactive_Operate.png,,3,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
202147,帽子,群岛奇遇,0,1,,0,,,0,100011,1,0,2,,,,,1,3,拾取,拾取中,2001,UI_main_Interactive_Operate.png,,3,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
202148,古怪的土包,群岛奇遇,0,1,,0,,,0,100011,1,0,2,,,,,1,3,翻找,翻找中,2014,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
202149,被困的埃里希,群岛奇遇,0,0,,0,,,0,100011,1,0,2,,,,,1,3,解救,解救中,2014,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,400001,,,,,,,-0.08=-0.08=-1.15=6.71,
202150,救助小疯兔,宠物引导,0,0,,0,,,0,100011,1,0,2,,,,,1,3,救助,救助中,2005,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
202151,安抚小疯兔情绪,宠物引导,0,0,,0,,,0,100011,1,0,2,,,,,1,2,安抚,安抚中,2005,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
202152,齿轮,奇遇-永远的守候,0,1,,,,,0,100011,1,0,2,,,,,1,2,拾取,拾取中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,,,,,,,,,,,,,,,,,,
202153,石块,奇遇-永远的守候,0,0,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
202154,翻阅日记,奇遇-永远的守候,0,0,,0,,,0,100011,1,0,2,,,,,1,3,调查,调查中,11,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
