ID,Type,Title,Description,Content,Duration,SpectatorSync,CountDown,BaseLevel,SubtitlesSend,NpcID,Pos,Scale,DelayTime,Repeat,SystemId
80018,22,,A10副本剧情,Wulla~当心这些天上飞的！！他们也学了点铁疙瘩文明！,3,,,,,2=29240,0=0=0,1,,,
80019,23,,A10副本提示,快进入蓝色区域！阻止利格鲁德领接取能量球！,5,1,,,,,,,,,
80020,22,,A10副本剧情,充满了力量！神威助我！,5,,,,,2=29202,0=0=0,1,,,
80021,22,,A10副本剧情,居...居然全被挡住了…可恶！,5,,,,,2=29202,0=0=0,1,,,
80022,22,,A10副本剧情,我需要能量！,5,,,,,2=29202,0=0=0,1,,,
80023,22,,A10副本剧情,竟敢闯入无上阿修罗神的领域！WuulaKuRa！！,5,,,,,2=29202,0=0=0,1,,,
80024,22,,A10副本精英1号出场,Wuuurua!!你们竟敢打扰我的祭拜大礼！！,5,,,,,2=29209,0=0=0,1,,,
80025,22,,A10副本精英2号出场,RUA！看来就是你们扰了我的清梦！！,5,,,,,2=29210,0=0=0,1,,,
80026,23,,A10副本精英2号出场,雷暴！在被点玩家身边，共同分摊惩罚！,3,1,,,,,,,,,
80027,23,,A10副本助战球提示,场景出现了驱散球，趁他消失前击碎他！,5,1,,,,,,,,,
80028,22,,A10副本剧情,RUUUA！看来我要使出我真正的力量了！！,5,,,,,2=29202,0=0=0,1,,,
80029,23,,转职炼金：生命概念学副本,这里魔物的气息好重，先去和卡乐士阿罗碰头吧！,5,1,,,,,,,,,
80030,22,,转职炼金：生命概念学副本,冒险家小心！这群生物发生了异变，使用烟火瓶和强酸瓶击退他们！,5,,,,,2=28165,0=0=0,1,,,
80031,22,,转职炼金：生命概念学副本,再撑一下！就快找到了！,5,,,,,2=28165,0=0=0,1,,,
80032,22,,转职炼金：生命概念学副本,该死，怎么没完了，冒险家小心身后！,5,,,,,2=28165,0=0=0,1,,,
80033,22,,转职炼金：生命概念学副本,这！这秃鹫兽！没想到也被吸引来了这里！冒险家当心！,5,,,,,2=28165,0=0=0,1,,,
80034,22,,转职炼金：生命概念学副本,差不多找到了！让我来帮你吧！上吧！里飞乐！好好教训教训它！,5,,,,,2=28165,0=0=0,1,,,
80035,22,,转职炼金：生命概念学副本,啊！这！这就是传说中的幻想花了！,5,,,,,2=28165,0=0=0,1,,,
90001,23,,5V5副本,{0}：全体进攻运载车,5,1,,,1,,,,,,
90002,23,,5V5副本,{0}：防御运载车,5,1,,,1,,,,,,
90003,23,,5V5副本,{0}：集合作战!,5,1,,,1,,,,,,
90004,23,,5V5副本,中央的空间折跃器即将开启，使用会使车子往中央闪现,7,1,,,,,,,,,
90005,61,,5V5副本,我方夺得运载车！,7,1,,,,,,,,,
90006,61,,5V5副本,敌方夺得运载车！,7,1,,,,,,,,,
90007,23,,5V5副本,我方的运载车正在全力冲刺！,7,1,,,,,,,,,
90008,23,,5V5副本,敌方的运载车正在全力冲刺！,7,1,,,,,,,,,
90009,23,,5V5副本,我方检查点正在被突破！,7,1,,,,,,,,,
90010,23,,5V5副本,敌方检查点正在被突破！,7,1,,,,,,,,,
90011,23,,5V5副本,我方成功启动祭坛！,7,1,,,,,,,,,
90012,23,,5V5副本,敌方启动了祭坛！,7,1,,,,,,,,,
90013,23,,5V5副本,我方成功摧毁敌方祭坛！,7,1,,,,,,,,,
90014,23,,5V5副本,敌方摧毁了我方祭坛！,7,1,,,,,,,,,
90015,23,,5V5副本,我方祭坛已开启，占领后属性大幅度上升！,7,1,,,,,,,,,
90016,23,,5V5副本,敌方祭坛已开启，快去摧毁！,7,1,,,,,,,,,
90017,23,,5V5副本,我方检查点已被突破！,7,1,,,,,,,,,
90018,23,,5V5副本,敌方检查点已被突破！,7,1,,,,,,,,,
90019,23,,5V5副本,空间折跃器进入冷却，无法使用！,7,1,,,,,,,,,
90020,23,,5V5副本,游戏开始，前往场地中心抢占车辆！,10,1,,,,,,,,,
90021,23,,5V5副本S2,道具球已经刷新,7,1,,,,,,,,,
90022,23,,5V5副本S2,{0}已经变身！,7,1,,,,,,,,,
90023,23,,5V5副本S2,敌方国王血量较低！,7,1,,,,,,,,,
90024,23,,5V5副本S2,我方国王血量较低！注意保护！,7,1,,,,,,,,,
90025,23,,5V5副本S2,哥布林国王已产出金币！,7,1,,,,,,,,,
90026,23,,5V5副本S2,哥布林国王即将死亡，死亡后掉落大量金币！,7,1,,,,,,,,,
90027,23,,5V5副本S2,敌方国王死亡，我方胜利,7,1,,,,,,,,,
90028,23,,5V5副本S2,我方国王死亡，此局战败,7,1,,,,,,,,,
90029,23,,5V5副本S2,敌方国王血量较少，我方胜利,7,1,,,,,,,,,
90030,23,,5V5副本S2,我方国王血量较少，此局战败,7,1,,,,,,,,,
90031,23,,5V5副本S2,{0}成为了敌方国王,7,1,,,,,,,,,
90032,23,,5V5副本S2,攻击哥布林国王掉落金币，哥布林国王死亡后1分钟结束游戏！,7,1,,,,,,,,,
90033,23,,5V5副本推车优化,我方能量已到达一阶段！,7,1,,,,,,,,,
90034,23,,5V5副本推车优化,我方能量已到达二阶段！,7,1,,,,,,,,,
90035,23,,5V5副本推车优化,我方能量已到达三阶段！,7,1,,,,,,,,,
90036,23,,5V5副本推车优化,我方能量已到达四阶段！,7,1,,,,,,,,,
90037,23,,5V5副本推车优化,敌方能量已到达一阶段！,7,1,,,,,,,,,
90038,23,,5V5副本推车优化,敌方能量已到达二阶段！,7,1,,,,,,,,,
90039,23,,5V5副本推车优化,敌方能量已到达三阶段！,7,1,,,,,,,,,
90040,23,,5V5副本推车优化,敌方能量已到达四阶段！,7,1,,,,,,,,,
90041,53,,5V5玩法帮助,时空模拟战段位越高，赛季结束时可获得奖励越多哦,,,,,,,,,,,12102
90042,53,,5V5玩法帮助,与好友组成固定队伍参加时空模拟战可以有效提高胜率,,,,,,,,,,,12102
90043,23,,5V5副本推车优化,我方祭坛已自动关闭,7,1,,,,,,,,,
90044,23,,5V5副本S2,{0}已经拾取了20枚金币！,7,1,,,,,,,,,
90103,53,,5V5玩法帮助,时空联赛由时空模拟战、时空决胜赛、超时空争霸赛组成，每赛季持续大概两个月,,,,,,,,,,,12102
90104,53,,5V5玩法帮助,观看时空决胜赛和超时空争霸赛直播也会获得奖励哦,,,,,,,,,,,12109
90105,53,,5V5玩法帮助,组成一支合适的队伍，对时空决胜赛和超时空争霸赛夺冠很有帮助,,,,,,,,,,,12109
90106,65,,冠军赛，结算冠军赛资格,本赛季的时空模拟战已经结束了，恭喜排名前100的冒险者晋级时空决胜赛。请获得参赛资格的玩家尽快组成战队报名，以免影响参赛,,,,,,,,,,,
90107,65,,冠军赛提醒，组队报名截止提醒,时空决胜赛的战队组建即将截止了，还未组好战队的玩家请注意，不足5人的战队和玩家将视为弃赛,,,,,,,,,,,
90108,65,,冠军赛，组队报名截止,时空决胜赛的战队组建已经截止了，让我们共同期待他们后续的表现吧,,,,,,,,,,,
90109,65,,冠军赛，加赛对阵宣布,因大家的踊跃报名，本届时空决胜赛需要进行加赛选出最强的16支战队参赛，请排名<color=$$Blue$$>{0}</color>至<color=$$Blue$$>{1}</color>的战队关注战队消息，查看加赛安排,,,,,,,,,,,
90110,65,,冠军赛提醒，加赛开始提醒,即将进行时空决胜赛的加赛环节，需要参加加赛的战队请至赛事大厅集合准备参赛,,,,,,,,,,,
90111,65,,冠军赛，加赛结果,在加赛单淘战中，经过激烈的角逐，<color=$$Blue$$>{0}</color>战队击败了<color=$$Blue$$>{1}</color>战队，获得了进入下轮比赛<color=$$Blue$$>八强争夺战</color>的资格，祝贺他们！,,,,,,,,,,,
90112,1|65,,冠军赛，正式参赛队伍公布,经过激烈的角逐，最终有{0}支战队获得了时空决胜赛正式参赛资格，请准时参加周一20:00的抽签分组流程,7,,,,,,,,,,
90113,1|65,,冠军赛提醒，抽签提醒,5分钟后，20:00将准时开始抽签，抽签顺序为战队排名，首先上场的是<color=$$Blue$$>{0}</color>战队，请所有战队做好准备,7,,,,,,,,,,
90114,1|65,,冠军赛，抽签流程,"<color=$$Blue$$>{0}</color>战队抽到了<color=$$Green$$>{1}</color>,1分钟后将抽出下一个，请<color=$$Blue$$>{2}</color>战队做好准备",7,,,,,,,,,,
90115,1|65,,冠军赛，正式分组公布,所有战队抽签完毕，正式分组已经确定，详情请查看比赛对阵图,7,,,,,,,,,,
90116,1|65,,冠军赛提醒，16强赛(16进8提醒,5分钟后，将开始天下第一勇者大会——时空决胜赛的八强争夺战，请相关战队做好准备,7,,,,,,,,,,
90117,1|65,,冠军赛，16强赛(16进8,在八强争夺战中，经过激烈的角逐，<color=$$Blue$$>{0}</color>战队击败了<color=$$Blue$$>{1}</color>战队，获得了进入下轮比赛<color=$$Blue$$>四强争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90118,1|65,,冠军赛提醒，8强赛(8进4提醒,5分钟后，将开始天下第一勇者大会——时空决胜赛的四强争夺战，请相关战队做好准备,7,,,,,,,,,,
90119,1|65,,冠军赛，8强赛(8进4,在四强争夺战中，经过激烈的角逐，<color=$$Blue$$>{0}</color>战队击败了<color=$$Blue$$>{1}</color>战队，获得了进入下轮比赛<color=$$Blue$$>决赛争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90120,1|65,,冠军赛提醒，4强赛(4进2提醒,5分钟后，将开始天下第一勇者大会——时空决胜赛的决赛争夺战，请相关战队做好准备,7,,,,,,,,,,
90121,1|65,,冠军赛，4强赛(4进2,在决赛争夺战中，经过激烈的角逐，<color=$$Blue$$>{0}</color>战队击败了<color=$$Blue$$>{1}</color>战队，获得了进入下轮比赛<color=$$Blue$$>冠军争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90122,1|65,,冠军赛提醒，季军赛提醒,5分钟后，将开始天下第一勇者大会——时空决胜赛的季军争夺战，请相关战队做好准备,7,,,,,,,,,,
90123,1|65,,冠军赛，季军赛,在季军争夺战中，经过激烈的角逐，<color=$$Blue$$>{0}</color>战队击败了<color=$$Blue$$>{1}</color>战队，夺得了季军，祝贺他们！,7,,,,,,,,,,
90124,1|65,,冠军赛提醒，冠军赛提醒,5分钟后，将开始天下第一勇者大会——时空决胜赛的冠军争夺战，请相关战队做好准备,7,,,,,,,,,,
90125,1|65,,冠军赛，冠军赛,在冠军争夺战中，经过激烈的角逐，<color=$$Blue$$>{0}</color>战队击败了<color=$$Blue$$>{1}</color>战队，夺得了冠军，祝贺他们！,7,,,,,,,,,,
90126,65,,跨服冠军赛，结算跨服冠军赛资格,本赛季的时空决胜赛已经结束了，恭喜成绩的战队晋级时空决胜赛。请获得参赛资格的玩家做好迎接超时空争霸赛的准备,,,,,,,,,,,
90127,1|65,,跨服冠军赛提醒，抽签提醒,5分钟后，将开始抽签，抽签顺序为战队排名，首先上场的是<color=$$Blue$$>{0}</color>战队，请所有战队做好准备,7,,,,,,,,,,
90128,1|65,,跨服冠军赛，抽签流程,"<color=$$Blue$$>{0}</color>战队抽到了<color=$$Green$$>{1}</color>,1分钟后将抽出下一个，请<color=$$Blue$$>{2}</color>战队做好准备",7,,,,,,,,,,
90129,1|65,,跨服冠军赛，正式分组公布,天下第一勇者大会——超时空争霸赛正式分组已经确定，详情请查看比赛对阵图,7,,,,,,,,,,
90130,1|65,,跨服冠军赛提醒，16强赛(16进8提醒,5分钟后，将开始天下第一勇者大会——超时空争霸赛的八强争夺战，请相关战队做好准备,7,,,,,,,,,,
90131,1|65,,跨服冠军赛，16强赛(16进8,在八强争夺战中，经过激烈的角逐，<color=$$Blue$$>{0}</color>战队击败了<color=$$Blue$$>{1}</color>战队，获得了进入下轮比赛<color=$$Blue$$>四强争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90132,1|65,,跨服冠军赛提醒，8强赛(8进4提醒,5分钟后，将开始天下第一勇者大会——超时空争霸赛的四强争夺战，请相关战队做好准备,7,,,,,,,,,,
90133,1|65,,跨服冠军赛，8强赛(8进4,在四强争夺战中，经过激烈的角逐，<color=$$Blue$$>{0}</color>战队击败了<color=$$Blue$$>{1}</color>战队，获得了进入下轮比赛<color=$$Blue$$>决赛争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90134,1|65,,跨服冠军赛提醒，4强赛(4进2提醒,5分钟后，将开始天下第一勇者大会——超时空争霸赛的决赛争夺战，请相关战队做好准备,7,,,,,,,,,,
90135,1|65,,跨服冠军赛，4强赛(4进2,在决赛争夺战中，经过激烈的角逐，<color=$$Blue$$>{0}</color>战队击败了<color=$$Blue$$>{1}</color>战队，获得了进入下轮比赛<color=$$Blue$$>冠军争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90136,1|65,,跨服冠军赛提醒，季军赛提醒,5分钟后，将开始天下第一勇者大会——超时空争霸赛的季军争夺战，请相关战队做好准备,7,,,,,,,,,,
90137,1|65,,跨服冠军赛，季军赛,在季军争夺战中，经过激烈的角逐，<color=$$Blue$$>{0}</color>战队击败了<color=$$Blue$$>{1}</color>战队，夺得了季军，祝贺他们！,7,,,,,,,,,,
90138,1|65,,跨服冠军赛提醒，跨服冠军赛提醒,5分钟后，将开始天下第一勇者大会——超时空争霸赛的冠军争夺战，请相关战队做好准备,7,,,,,,,,,,
90139,1|65,,跨服冠军赛，跨服冠军赛,在冠军争夺战中，经过激烈的角逐，<color=$$Blue$$>{0}</color>战队击败了<color=$$Blue$$>{1}</color>战队，夺得了冠军，祝贺他们！,7,,,,,,,,,,
90140,1|65,,冠军赛，加赛结果，轮空特判,在加赛单淘战中，<color=$$Blue$$>{0}</color>战队运气爆棚，没有遇到对手，此轮轮空，获得了进入下轮比赛<color=$$Blue$$>八强争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90141,1|65,,冠军赛，16强赛(16进8，轮空特判,在八强争夺战中，<color=$$Blue$$>{0}</color>战队运气爆棚，没有遇到对手，此轮轮空，获得了进入下轮比赛<color=$$Blue$$>四强争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90142,1|65,,冠军赛，8强赛(8进4，轮空特判,在四强争夺战中，<color=$$Blue$$>{0}</color>战队运气爆棚，没有遇到对手，此轮轮空，获得了进入下轮比赛<color=$$Blue$$>决赛争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90143,1|65,,冠军赛，4强赛(4进2，轮空特判,在决赛争夺战中，<color=$$Blue$$>{0}</color>战队运气爆棚，没有遇到对手，此轮轮空，获得了进入下轮比赛<color=$$Blue$$>冠军争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90144,1|65,,冠军赛，季军赛，轮空特判,在季军争夺战中，<color=$$Blue$$>{0}</color>战队运气爆棚，没有遇到对手，此轮轮空，夺得了季军，祝贺他们！,7,,,,,,,,,,
90145,1|65,,冠军赛，冠军赛，轮空特判,在冠军争夺战中，<color=$$Blue$$>{0}</color>战队运气爆棚，没有遇到对手，此轮轮空，夺得了冠军，祝贺他们！,7,,,,,,,,,,
90146,1|65,,跨服冠军赛，16强赛(16进8，轮空特判,在八强争夺战中，<color=$$Blue$$>{0}</color>战队运气爆棚，没有遇到对手，此轮轮空，获得了进入下轮比赛<color=$$Blue$$>四强争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90147,1|65,,跨服冠军赛，8强赛(8进4，轮空特判,在四强争夺战中，<color=$$Blue$$>{0}</color>战队运气爆棚，没有遇到对手，此轮轮空，获得了进入下轮比赛<color=$$Blue$$>决赛争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90148,1|65,,跨服冠军赛，4强赛(4进2，轮空特判,在决赛争夺战中，<color=$$Blue$$>{0}</color>战队运气爆棚，没有遇到对手，此轮轮空，获得了进入下轮比赛<color=$$Blue$$>冠军争夺战</color>的资格，祝贺他们！,7,,,,,,,,,,
90149,1|65,,跨服冠军赛，季军赛，轮空特判,在季军争夺战中，<color=$$Blue$$>{0}</color>战队运气爆棚，没有遇到对手，此轮轮空，夺得了季军，祝贺他们！,7,,,,,,,,,,
90150,1|65,,跨服冠军赛，跨服冠军赛，轮空特判,在冠军争夺战中，<color=$$Blue$$>{0}</color>战队运气爆棚，没有遇到对手，此轮轮空，夺得了冠军，祝贺他们！,7,,,,,,,,,,
90151,1|65,,冠军赛，抽签流程，最后一抽,"<color=$$Blue$$>{0}</color>战队抽到了<color=$$Green$$>{1}</color>,抽签仪式结束",7,,,,,,,,,,
90152,1|65,,冠军赛提醒，抽签提醒,天下第一勇者大会抽签分组仪式正式开始，请<color=$$Blue$$>{0}</color>战队上台抽签，余下战队也请做好准备,7,,,,,,,,,,
40100,22,,术科试炼-贤者体验副本,移动中施法是贤者的特性，能让贤者在战斗中变得更加灵活。,5,,,,,1=18112,0=0=0,1,,,
40101,22,,术科试炼-贤者体验副本,我会召唤几只白幽灵作为本次试炼的陪练，你要小心它们的攻击。,5,,,,,1=18112,0=0=0,1,,,
40102,22,,术科试炼-贤者体验副本,快使用我教你的贤者技能打败接下来出现的怪物，注意躲避白幽灵的攻击！,5,,,,,1=18112,0=0=0,1,,,
40103,22,,术科试炼-贤者体验副本,恭喜你通过了试炼！希望你能变得更加强大！,5,,,,,1=18112,0=0=0,1,,,
40104,22,,课题实践-贤者体验副本,贤者可以熟练使用元素的力量进行战斗，贤者所施放的元素领域可以大幅度提高对应属性的伤害。,7,,,,,1=18113,0=0=0,1,,,
40105,22,,课题实践-贤者体验副本,利用属性克制与领域的增伤效果可以有效对抗不同属性的敌人，去用元素领域的力量击倒属性木桩吧！,7,,,,,1=18113,0=0=0,1,,,
40106,22,,课题实践-贤者体验副本,恭喜你通过了试炼！你很有成为贤者的天赋呢！,5,,,,,1=18113,0=0=0,1,,,
40107,26,,课题实践-贤者体验副本,进入元素领域可以增加对应属性的伤害，利用元素领域与属性克制击倒敌人。,3600,,,,,,,,,,
69101,70,,冠军赛战队新闻,<color=$$Blue$$>{0}</color>创建了【<color=$$Green$$>{1}</color>】战队！,,,,,,,,,,,
69102,70,,冠军赛战队新闻,<color=$$Blue$$>{0}</color>修改了战队宣言。,,,,,,,,,,,
69103,70,,冠军赛战队新闻,<color=$$Blue$$>{0}</color>表现出众，被任命为战队队长。,,,,,,,,,,,
69104,70,,冠军赛战队新闻,<color=$$Blue$$>{0}</color>加入了战队，热烈欢迎～,,,,,,,,,,,
69105,70,,冠军赛战队新闻,很遗憾，<color=$$Blue$$>{0}</color>离开了战队。,,,,,,,,,,,
69106,70,,冠军赛战队新闻,很遗憾，<color=$$Blue$$>{0}</color>被请离了战队。,,,,,,,,,,,
69107,70,,冠军赛战队新闻,<color=$$Blue$$>{0}</color>将参加<color=$$Green$$>天下第一勇者大会——时空决胜赛{1}</color>的战斗，对手是【<color=$$Blue$$>{2}</color>】战队，请做好备战准备。,,,,,,,,,,,
69108,70,,冠军赛战队新闻,在<color=$$Blue$$>天下第一勇者大会——时空决胜赛{0}</color>中，大家齐心协力战胜了对手，可喜可贺。,,,,,,,,,,,
69109,70,,冠军赛战队新闻,经过激烈的角逐，本届比赛战队的最终成绩是<color=$$Blue$$>{0}</color>。大家都辛苦了，希望各位冒险者在下次比赛勇创新高。,,,,,,,,,,,
69110,70,,冠军赛战队新闻,请任意成员在今日20:00之前前往赛事大厅代表战队进行抽签。,,,,,,,,,,,
69111,70,,冠军赛战队新闻,基于大家在天下第一勇者大会——时空决胜赛中的优异表现，恭喜获得晋级超时空争霸赛的资格，代表本服务器与来自其他时空的强者一决高下。希望大家关注下周一12:00的比赛分组，做好备战准备。,,,,,,,,,,,
69112,70,,冠军赛战队新闻,<color=$$Blue$$>{0}</color>将参加<color=$$Green$$>天下第一勇者大会——超时空争霸赛{1}</color>的战斗，对手是【<color=$$Blue$$>{2}</color>】战队，请做好备战准备。,,,,,,,,,,,
69113,70,,冠军赛战队新闻,在<color=$$Blue$$>天下第一勇者大会——超时空争霸赛{0}</color>中，大家齐心协力战胜了对手，可喜可贺。,,,,,,,,,,,
40078,22,,研究室暴乱,冒险者，你也想阻止我吗？那就来吧！,3,1,,,,1=618,0=0=0,1,,,
40079,22,,研究室暴乱,我不会失败！绝不会、绝不允许失败！,3,1,,,,1=618,0=0=0,1,,,
40080,22,,研究室暴乱,咳咳……还没有结束，这个虚伪的国家必须被毁灭！,3,1,,,,1=618,0=0=0,1,,,
