ID,Profession,RoleType,Professiontext,Lvmin,Lvmax,Paylv,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9
2523,700012,7202,狂想曲(诗),80,84,1,12523,20012,30012,40001,50023,60023,70010,80014,90010
2524,700012,7202,狂想曲(诗),85,89,1,12524,20015,30014,40001,50023,60023,70010,80015,90010
2525,700012,7202,狂想曲(诗),90,94,1,12525,20018,30017,40001,50023,60023,70010,80016,90010
2526,700012,7202,狂想曲(诗),95,99,1,12526,20021,30020,40001,50023,60023,70010,80017,90010
2527,700012,7202,狂想曲(诗),100,104,1,12527,20024,30023,40001,50023,60023,70010,80017,90010
2528,700012,7202,狂想曲(诗),105,109,1,12528,20027,30026,40001,50023,60023,70010,80017,90010
2529,700012,7202,狂想曲(诗),110,114,1,12529,20030,30030,40001,50023,60023,70010,80017,90010
2530,700012,7202,狂想曲(诗),115,119,1,12530,20033,30030,40001,50023,60023,70010,80017,90010
2531,700012,7202,狂想曲(诗),120,124,1,12531,20036,30030,40001,50023,60023,70010,80017,90010
2532,700012,7202,狂想曲(诗),125,129,1,12532,20039,30030,40001,50023,60023,70010,80017,90010
2533,700012,7202,狂想曲(诗),130,134,1,12533,20040,30030,40001,50023,60023,70010,80017,90010
2534,700012,7202,狂想曲(诗),135,139,1,12534,20040,30030,40001,50023,60023,70010,80017,90010
2535,700012,7202,狂想曲(诗),140,144,1,12535,20040,30030,40001,50023,60023,70010,80017,90010
2536,700012,7202,狂想曲(诗),145,149,1,12536,20040,30030,40001,50023,60023,70010,80017,90010
2537,700012,7202,狂想曲(诗),150,154,1,12537,20040,30030,40001,50023,60023,70010,80017,90010
2538,700012,7202,狂想曲(诗),155,159,1,12538,20040,30030,40001,50023,60023,70010,80017,90010
2539,700012,7202,狂想曲(诗),160,164,1,12539,20040,30030,40001,50023,60023,70010,80017,90010
2540,700012,7202,狂想曲(诗),165,169,1,12540,20040,30030,40001,50023,60023,70010,80017,90010
2541,700012,7202,狂想曲(诗),170,174,1,12541,20040,30030,40001,50023,60023,70010,80017,90010
2542,700012,7202,狂想曲(诗),175,179,1,12542,20040,30030,40001,50023,60023,70010,80017,90010
2543,700012,7202,狂想曲(诗),180,184,1,12543,20040,30030,40001,50023,60023,70010,80017,90010
2544,700012,7202,狂想曲(诗),185,189,1,12544,20040,30030,40001,50023,60023,70010,80017,90010
2545,700012,7202,狂想曲(诗),190,194,1,12545,20040,30030,40001,50023,60023,70010,80017,90010
2546,700012,7202,狂想曲(诗),195,199,1,12546,20040,30030,40001,50023,60023,70010,80017,90010
2547,700012,7000,狂想曲(诗),10,14,2,12547,,30001,40001,50023,60023,70010,80001,90010
2548,700012,7000,狂想曲(诗),15,19,2,12548,,30001,40001,50023,60023,70010,80001,90010
2549,700012,7000,狂想曲(诗),20,24,2,12549,,30001,40001,50023,60023,70010,80002,90010
2550,700012,7000,狂想曲(诗),25,29,2,12550,,30001,40001,50023,60023,70010,80003,90010
2551,700012,7000,狂想曲(诗),30,34,2,12551,,30001,40001,50023,60023,70010,80004,90010
2552,700012,7000,狂想曲(诗),35,39,2,12552,,30001,40001,50023,60023,70010,80005,90010
2553,700012,7201,狂想曲(诗),40,44,2,12553,,30001,40001,50023,60023,70010,80006,90010
2554,700012,7201,狂想曲(诗),45,49,2,12554,,30002,40001,50023,60023,70010,80007,90010
2555,700012,7201,狂想曲(诗),50,54,2,12555,,30004,40001,50023,60023,70010,80008,90010
2556,700012,7201,狂想曲(诗),55,59,2,12556,,30006,40001,50023,60023,70010,80009,90010
2557,700012,7201,狂想曲(诗),60,64,2,12557,,30007,40001,50023,60023,70010,80010,90010
2558,700012,7201,狂想曲(诗),65,69,2,12558,20002,30009,40001,50023,60023,70010,80011,90010
2559,700012,7202,狂想曲(诗),70,74,2,12559,20008,30012,40001,50023,60023,70010,80012,90010
2560,700012,7202,狂想曲(诗),75,79,2,12560,20011,30014,40001,50023,60023,70010,80013,90010
2561,700012,7202,狂想曲(诗),80,84,2,12561,20015,30017,40001,50023,60023,70010,80014,90010
2562,700012,7202,狂想曲(诗),85,89,2,12562,20018,30020,40001,50023,60023,70010,80015,90010
2563,700012,7202,狂想曲(诗),90,94,2,12563,20021,30024,40001,50023,60023,70010,80016,90010
2564,700012,7202,狂想曲(诗),95,99,2,12564,20024,30028,40001,50023,60023,70010,80017,90010
2565,700012,7202,狂想曲(诗),100,104,2,12565,20027,30030,40001,50023,60023,70010,80017,90010
2566,700012,7202,狂想曲(诗),105,109,2,12566,20030,30030,40001,50023,60023,70010,80017,90010
2567,700012,7202,狂想曲(诗),110,114,2,12567,20033,30030,40001,50023,60023,70010,80017,90010
2568,700012,7202,狂想曲(诗),115,119,2,12568,20036,30030,40001,50023,60023,70010,80017,90010
2569,700012,7202,狂想曲(诗),120,124,2,12569,20039,30030,40001,50023,60023,70010,80017,90010
2570,700012,7202,狂想曲(诗),125,129,2,12570,20040,30030,40001,50023,60023,70010,80017,90010
2571,700012,7202,狂想曲(诗),130,134,2,12571,20040,30030,40001,50023,60023,70010,80017,90010
2572,700012,7202,狂想曲(诗),135,139,2,12572,20040,30030,40001,50023,60023,70010,80017,90010
2573,700012,7202,狂想曲(诗),140,144,2,12573,20040,30030,40001,50023,60023,70010,80017,90010
2574,700012,7202,狂想曲(诗),145,149,2,12574,20040,30030,40001,50023,60023,70010,80017,90010
2575,700012,7202,狂想曲(诗),150,154,2,12575,20040,30030,40001,50023,60023,70010,80017,90010
2576,700012,7202,狂想曲(诗),155,159,2,12576,20040,30030,40001,50023,60023,70010,80017,90010
2577,700012,7202,狂想曲(诗),160,164,2,12577,20040,30030,40001,50023,60023,70010,80017,90010
2578,700012,7202,狂想曲(诗),165,169,2,12578,20040,30030,40001,50023,60023,70010,80017,90010
2579,700012,7202,狂想曲(诗),170,174,2,12579,20040,30030,40001,50023,60023,70010,80017,90010
2580,700012,7202,狂想曲(诗),175,179,2,12580,20040,30030,40001,50023,60023,70010,80017,90010
2581,700012,7202,狂想曲(诗),180,184,2,12581,20040,30030,40001,50023,60023,70010,80017,90010
2582,700012,7202,狂想曲(诗),185,189,2,12582,20040,30030,40001,50023,60023,70010,80017,90010
2583,700012,7202,狂想曲(诗),190,194,2,12583,20040,30030,40001,50023,60023,70010,80017,90010
2584,700012,7202,狂想曲(诗),195,199,2,12584,20040,30030,40001,50023,60023,70010,80017,90010
2585,700012,7000,狂想曲(诗),10,14,3,12585,,30001,40001,50023,60023,70010,80001,90010
2586,700012,7000,狂想曲(诗),15,19,3,12586,,30001,40001,50023,60023,70010,80001,90010
2587,700012,7000,狂想曲(诗),20,24,3,12587,,30001,40001,50023,60023,70010,80002,90010
2588,700012,7000,狂想曲(诗),25,29,3,12588,,30001,40001,50023,60023,70010,80003,90010
2589,700012,7000,狂想曲(诗),30,34,3,12589,,30001,40001,50023,60023,70010,80004,90010
2590,700012,7000,狂想曲(诗),35,39,3,12590,,30001,40001,50023,60023,70010,80005,90010
2591,700012,7201,狂想曲(诗),40,44,3,12591,,30001,40001,50023,60023,70010,80006,90010
2592,700012,7201,狂想曲(诗),45,49,3,12592,,30002,40001,50023,60023,70010,80007,90010
2593,700012,7201,狂想曲(诗),50,54,3,12593,,30004,40001,50023,60023,70010,80008,90010
2594,700012,7201,狂想曲(诗),55,59,3,12594,,30006,40001,50023,60023,70010,80009,90010
2595,700012,7201,狂想曲(诗),60,64,3,12595,,30007,40001,50023,60023,70010,80010,90010
2596,700012,7201,狂想曲(诗),65,69,3,12596,20003,30009,40001,50023,60023,70010,80011,90010
2597,700012,7202,狂想曲(诗),70,74,3,12597,20009,30012,40001,50023,60023,70010,80012,90010
2598,700012,7202,狂想曲(诗),75,79,3,12598,20014,30014,40001,50023,60023,70010,80013,90010
2599,700012,7202,狂想曲(诗),80,84,3,12599,20017,30017,40001,50023,60023,70010,80014,90010
2600,700012,7202,狂想曲(诗),85,89,3,12600,20021,30020,40001,50023,60023,70010,80015,90010
2601,700012,7202,狂想曲(诗),90,94,3,12601,20024,30024,40001,50023,60023,70010,80016,90010
2602,700012,7202,狂想曲(诗),95,99,3,12602,20027,30028,40001,50023,60023,70010,80017,90010
2603,700012,7202,狂想曲(诗),100,104,3,12603,20030,30030,40001,50023,60023,70010,80017,90010
2604,700012,7202,狂想曲(诗),105,109,3,12604,20033,30030,40001,50023,60023,70010,80017,90010
2605,700012,7202,狂想曲(诗),110,114,3,12605,20036,30030,40001,50023,60023,70010,80017,90010
2606,700012,7202,狂想曲(诗),115,119,3,12606,20039,30030,40001,50023,60023,70010,80017,90010
2607,700012,7202,狂想曲(诗),120,124,3,12607,20040,30030,40001,50023,60023,70010,80017,90010
2608,700012,7202,狂想曲(诗),125,129,3,12608,20040,30030,40001,50023,60023,70010,80017,90010
2609,700012,7202,狂想曲(诗),130,134,3,12609,20040,30030,40001,50023,60023,70010,80017,90010
2610,700012,7202,狂想曲(诗),135,139,3,12610,20040,30030,40001,50023,60023,70010,80017,90010
2611,700012,7202,狂想曲(诗),140,144,3,12611,20040,30030,40001,50023,60023,70010,80017,90010
2612,700012,7202,狂想曲(诗),145,149,3,12612,20040,30030,40001,50023,60023,70010,80017,90010
2613,700012,7202,狂想曲(诗),150,154,3,12613,20040,30030,40001,50023,60023,70010,80017,90010
2614,700012,7202,狂想曲(诗),155,159,3,12614,20040,30030,40001,50023,60023,70010,80017,90010
2615,700012,7202,狂想曲(诗),160,164,3,12615,20040,30030,40001,50023,60023,70010,80017,90010
2616,700012,7202,狂想曲(诗),165,169,3,12616,20040,30030,40001,50023,60023,70010,80017,90010
2617,700012,7202,狂想曲(诗),170,174,3,12617,20040,30030,40001,50023,60023,70010,80017,90010
2618,700012,7202,狂想曲(诗),175,179,3,12618,20040,30030,40001,50023,60023,70010,80017,90010
2619,700012,7202,狂想曲(诗),180,184,3,12619,20040,30030,40001,50023,60023,70010,80017,90010
2620,700012,7202,狂想曲(诗),185,189,3,12620,20040,30030,40001,50023,60023,70010,80017,90010
2621,700012,7202,狂想曲(诗),190,194,3,12621,20040,30030,40001,50023,60023,70010,80017,90010
2622,700012,7202,狂想曲(诗),195,199,3,12622,20040,30030,40001,50023,60023,70010,80017,90010
2623,700021,7000,颂音(舞),10,14,1,12623,,30001,40001,50024,60024,70011,80001,90011
2624,700021,7000,颂音(舞),15,19,1,12624,,30001,40001,50024,60024,70011,80001,90011
2625,700021,7000,颂音(舞),20,24,1,12625,,30001,40001,50024,60024,70011,80002,90011
2626,700021,7000,颂音(舞),25,29,1,12626,,30001,40001,50024,60024,70011,80003,90011
2627,700021,7000,颂音(舞),30,34,1,12627,,30001,40001,50024,60024,70011,80004,90011
2628,700021,7000,颂音(舞),35,39,1,12628,,30001,40001,50024,60024,70011,80005,90011
2629,700021,7211,颂音(舞),40,44,1,12629,,30001,40001,50024,60024,70011,80006,90011
2630,700021,7211,颂音(舞),45,49,1,12630,,30001,40001,50024,60024,70011,80007,90011
2631,700021,7211,颂音(舞),50,54,1,12631,,30003,40001,50024,60024,70011,80008,90011
2632,700021,7211,颂音(舞),55,59,1,12632,,30004,40001,50024,60024,70011,80009,90011
2633,700021,7211,颂音(舞),60,64,1,12633,,30005,40001,50024,60024,70011,80010,90011
2634,700021,7211,颂音(舞),65,69,1,12634,20002,30006,40001,50024,60024,70011,80011,90011
2635,700021,7212,颂音(舞),70,74,1,12635,20006,30008,40001,50024,60024,70011,80012,90011
2636,700021,7212,颂音(舞),75,79,1,12636,20009,30010,40001,50024,60024,70011,80013,90011
2637,700021,7212,颂音(舞),80,84,1,12637,20012,30012,40001,50024,60024,70011,80014,90011
2638,700021,7212,颂音(舞),85,89,1,12638,20015,30014,40001,50024,60024,70011,80015,90011
2639,700021,7212,颂音(舞),90,94,1,12639,20018,30017,40001,50024,60024,70011,80016,90011
2640,700021,7212,颂音(舞),95,99,1,12640,20021,30020,40001,50024,60024,70011,80017,90011
2641,700021,7212,颂音(舞),100,104,1,12641,20024,30023,40001,50024,60024,70011,80017,90011
2642,700021,7212,颂音(舞),105,109,1,12642,20027,30026,40001,50024,60024,70011,80017,90011
2643,700021,7212,颂音(舞),110,114,1,12643,20030,30030,40001,50024,60024,70011,80017,90011
2644,700021,7212,颂音(舞),115,119,1,12644,20033,30030,40001,50024,60024,70011,80017,90011
2645,700021,7212,颂音(舞),120,124,1,12645,20036,30030,40001,50024,60024,70011,80017,90011
2646,700021,7212,颂音(舞),125,129,1,12646,20039,30030,40001,50024,60024,70011,80017,90011
2647,700021,7212,颂音(舞),130,134,1,12647,20040,30030,40001,50024,60024,70011,80017,90011
2648,700021,7212,颂音(舞),135,139,1,12648,20040,30030,40001,50024,60024,70011,80017,90011
2649,700021,7212,颂音(舞),140,144,1,12649,20040,30030,40001,50024,60024,70011,80017,90011
2650,700021,7212,颂音(舞),145,149,1,12650,20040,30030,40001,50024,60024,70011,80017,90011
2651,700021,7212,颂音(舞),150,154,1,12651,20040,30030,40001,50024,60024,70011,80017,90011
2652,700021,7212,颂音(舞),155,159,1,12652,20040,30030,40001,50024,60024,70011,80017,90011
2653,700021,7212,颂音(舞),160,164,1,12653,20040,30030,40001,50024,60024,70011,80017,90011
2654,700021,7212,颂音(舞),165,169,1,12654,20040,30030,40001,50024,60024,70011,80017,90011
2655,700021,7212,颂音(舞),170,174,1,12655,20040,30030,40001,50024,60024,70011,80017,90011
2656,700021,7212,颂音(舞),175,179,1,12656,20040,30030,40001,50024,60024,70011,80017,90011
2657,700021,7212,颂音(舞),180,184,1,12657,20040,30030,40001,50024,60024,70011,80017,90011
2658,700021,7212,颂音(舞),185,189,1,12658,20040,30030,40001,50024,60024,70011,80017,90011
2659,700021,7212,颂音(舞),190,194,1,12659,20040,30030,40001,50024,60024,70011,80017,90011
2660,700021,7212,颂音(舞),195,199,1,12660,20040,30030,40001,50024,60024,70011,80017,90011
2661,700021,7000,颂音(舞),10,14,2,12661,,30001,40001,50024,60024,70011,80001,90011
2662,700021,7000,颂音(舞),15,19,2,12662,,30001,40001,50024,60024,70011,80001,90011
2663,700021,7000,颂音(舞),20,24,2,12663,,30001,40001,50024,60024,70011,80002,90011
2664,700021,7000,颂音(舞),25,29,2,12664,,30001,40001,50024,60024,70011,80003,90011
2665,700021,7000,颂音(舞),30,34,2,12665,,30001,40001,50024,60024,70011,80004,90011
2666,700021,7000,颂音(舞),35,39,2,12666,,30001,40001,50024,60024,70011,80005,90011
2667,700021,7211,颂音(舞),40,44,2,12667,,30001,40001,50024,60024,70011,80006,90011
2668,700021,7211,颂音(舞),45,49,2,12668,,30002,40001,50024,60024,70011,80007,90011
2669,700021,7211,颂音(舞),50,54,2,12669,,30004,40001,50024,60024,70011,80008,90011
2670,700021,7211,颂音(舞),55,59,2,12670,,30006,40001,50024,60024,70011,80009,90011
2671,700021,7211,颂音(舞),60,64,2,12671,,30007,40001,50024,60024,70011,80010,90011
2672,700021,7211,颂音(舞),65,69,2,12672,20002,30009,40001,50024,60024,70011,80011,90011
2673,700021,7212,颂音(舞),70,74,2,12673,20008,30012,40001,50024,60024,70011,80012,90011
2674,700021,7212,颂音(舞),75,79,2,12674,20011,30014,40001,50024,60024,70011,80013,90011
2675,700021,7212,颂音(舞),80,84,2,12675,20015,30017,40001,50024,60024,70011,80014,90011
2676,700021,7212,颂音(舞),85,89,2,12676,20018,30020,40001,50024,60024,70011,80015,90011
2677,700021,7212,颂音(舞),90,94,2,12677,20021,30024,40001,50024,60024,70011,80016,90011
2678,700021,7212,颂音(舞),95,99,2,12678,20024,30028,40001,50024,60024,70011,80017,90011
2679,700021,7212,颂音(舞),100,104,2,12679,20027,30030,40001,50024,60024,70011,80017,90011
2680,700021,7212,颂音(舞),105,109,2,12680,20030,30030,40001,50024,60024,70011,80017,90011
2681,700021,7212,颂音(舞),110,114,2,12681,20033,30030,40001,50024,60024,70011,80017,90011
2682,700021,7212,颂音(舞),115,119,2,12682,20036,30030,40001,50024,60024,70011,80017,90011
2683,700021,7212,颂音(舞),120,124,2,12683,20039,30030,40001,50024,60024,70011,80017,90011
2684,700021,7212,颂音(舞),125,129,2,12684,20040,30030,40001,50024,60024,70011,80017,90011
2685,700021,7212,颂音(舞),130,134,2,12685,20040,30030,40001,50024,60024,70011,80017,90011
2686,700021,7212,颂音(舞),135,139,2,12686,20040,30030,40001,50024,60024,70011,80017,90011
2687,700021,7212,颂音(舞),140,144,2,12687,20040,30030,40001,50024,60024,70011,80017,90011
2688,700021,7212,颂音(舞),145,149,2,12688,20040,30030,40001,50024,60024,70011,80017,90011
2689,700021,7212,颂音(舞),150,154,2,12689,20040,30030,40001,50024,60024,70011,80017,90011
2690,700021,7212,颂音(舞),155,159,2,12690,20040,30030,40001,50024,60024,70011,80017,90011
2691,700021,7212,颂音(舞),160,164,2,12691,20040,30030,40001,50024,60024,70011,80017,90011
2692,700021,7212,颂音(舞),165,169,2,12692,20040,30030,40001,50024,60024,70011,80017,90011
2693,700021,7212,颂音(舞),170,174,2,12693,20040,30030,40001,50024,60024,70011,80017,90011
2694,700021,7212,颂音(舞),175,179,2,12694,20040,30030,40001,50024,60024,70011,80017,90011
2695,700021,7212,颂音(舞),180,184,2,12695,20040,30030,40001,50024,60024,70011,80017,90011
2696,700021,7212,颂音(舞),185,189,2,12696,20040,30030,40001,50024,60024,70011,80017,90011
2697,700021,7212,颂音(舞),190,194,2,12697,20040,30030,40001,50024,60024,70011,80017,90011
2698,700021,7212,颂音(舞),195,199,2,12698,20040,30030,40001,50024,60024,70011,80017,90011
2699,700021,7000,颂音(舞),10,14,3,12699,,30001,40001,50024,60024,70011,80001,90011
2700,700021,7000,颂音(舞),15,19,3,12700,,30001,40001,50024,60024,70011,80001,90011
2701,700021,7000,颂音(舞),20,24,3,12701,,30001,40001,50024,60024,70011,80002,90011
2702,700021,7000,颂音(舞),25,29,3,12702,,30001,40001,50024,60024,70011,80003,90011
2703,700021,7000,颂音(舞),30,34,3,12703,,30001,40001,50024,60024,70011,80004,90011
2704,700021,7000,颂音(舞),35,39,3,12704,,30001,40001,50024,60024,70011,80005,90011
2705,700021,7211,颂音(舞),40,44,3,12705,,30001,40001,50024,60024,70011,80006,90011
2706,700021,7211,颂音(舞),45,49,3,12706,,30002,40001,50024,60024,70011,80007,90011
2707,700021,7211,颂音(舞),50,54,3,12707,,30004,40001,50024,60024,70011,80008,90011
2708,700021,7211,颂音(舞),55,59,3,12708,,30006,40001,50024,60024,70011,80009,90011
2709,700021,7211,颂音(舞),60,64,3,12709,,30007,40001,50024,60024,70011,80010,90011
2710,700021,7211,颂音(舞),65,69,3,12710,20003,30009,40001,50024,60024,70011,80011,90011
2711,700021,7212,颂音(舞),70,74,3,12711,20009,30012,40001,50024,60024,70011,80012,90011
2712,700021,7212,颂音(舞),75,79,3,12712,20014,30014,40001,50024,60024,70011,80013,90011
2713,700021,7212,颂音(舞),80,84,3,12713,20017,30017,40001,50024,60024,70011,80014,90011
2714,700021,7212,颂音(舞),85,89,3,12714,20021,30020,40001,50024,60024,70011,80015,90011
2715,700021,7212,颂音(舞),90,94,3,12715,20024,30024,40001,50024,60024,70011,80016,90011
2716,700021,7212,颂音(舞),95,99,3,12716,20027,30028,40001,50024,60024,70011,80017,90011
2717,700021,7212,颂音(舞),100,104,3,12717,20030,30030,40001,50024,60024,70011,80017,90011
2718,700021,7212,颂音(舞),105,109,3,12718,20033,30030,40001,50024,60024,70011,80017,90011
2719,700021,7212,颂音(舞),110,114,3,12719,20036,30030,40001,50024,60024,70011,80017,90011
2720,700021,7212,颂音(舞),115,119,3,12720,20039,30030,40001,50024,60024,70011,80017,90011
2721,700021,7212,颂音(舞),120,124,3,12721,20040,30030,40001,50024,60024,70011,80017,90011
2722,700021,7212,颂音(舞),125,129,3,12722,20040,30030,40001,50024,60024,70011,80017,90011
2723,700021,7212,颂音(舞),130,134,3,12723,20040,30030,40001,50024,60024,70011,80017,90011
2724,700021,7212,颂音(舞),135,139,3,12724,20040,30030,40001,50024,60024,70011,80017,90011
2725,700021,7212,颂音(舞),140,144,3,12725,20040,30030,40001,50024,60024,70011,80017,90011
2726,700021,7212,颂音(舞),145,149,3,12726,20040,30030,40001,50024,60024,70011,80017,90011
2727,700021,7212,颂音(舞),150,154,3,12727,20040,30030,40001,50024,60024,70011,80017,90011
2728,700021,7212,颂音(舞),155,159,3,12728,20040,30030,40001,50024,60024,70011,80017,90011
